stage,base_task_id,canonical_annotation_id,worker_id,canonical_geometry,consensus_status,consensus_medoid_annotation_id,source_artifact,source_sha256
P1,3089,5420c60e81d14ca8,8,"[[99.0,228.0],[99.0,304.0],[289.0,210.0],[289.0,334.0],[574.0,110.0],[586.0,436.5],[1014.0,222.0],[1014.0,314.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,bf873396ed958402,1,"[[226.5,298.5],[230.5,220.5],[360.0,228.5],[362.0,292.5],[545.0,205.0],[547.0,322.0],[928.5,391.5],[934.5,135.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,77b417099208b338,10,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,1b768d94b7e12113,11,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,3ad402df64a0a96d,12,"[[227.5,221.0],[229.5,292.0],[344.0,229.5],[348.5,288.0],[542.0,202.5],[542.0,315.0],[934.5,129.5],[934.5,390.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,1fc40a12c31384b6,13,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,4e5ccdb484e7a3e8,14,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[670.5,425.0],[674.0,92.0],[930.5,393.5],[934.0,134.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,ef6aed7c0e434e1f,15,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,8f824b27f655df1a,17,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,c2a00471a2bfd23a,18,"[[224.0,218.0],[228.0,304.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[932.5,143.5],[932.5,393.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,e6a0eb46590e0a1f,19,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[454.5,219.5],[454.5,309.5],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,4d8dc2ea8c102fb8,2,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[928.5,394.5],[933.5,138.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,cd71311dec667852,21,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,e27edeeb62e1436c,6,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[681.0,92.0],[681.0,432.0],[728.0,151.0],[728.0,376.0],[830.0,154.0],[830.0,372.0],[886.0,109.0],[886.0,417.0],[922.0,129.0],[922.0,397.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3090,6787669990caab70,8,"[[224.0,218.0],[224.0,300.0],[350.0,223.0],[350.0,293.0],[543.0,200.0],[543.0,321.0],[934.0,141.0],[934.0,394.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,ad4a6fc8603c57c5,1,"[[187.0,356.0],[195.0,141.0],[308.0,364.0],[312.0,139.0],[380.0,437.5],[382.0,83.5],[459.5,370.0],[471.0,163.0],[549.0,368.0],[553.0,159.0],[656.0,67.5],[660.0,453.5],[922.5,79.5],[926.5,447.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,015eb3a11d385beb,10,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[930.0,439.0],[934.0,84.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,fe93307d35a838b2,11,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[737.0,158.0],[737.0,366.0],[837.0,164.0],[837.0,360.0],[907.0,87.0],[907.0,435.0],[936.0,106.0],[936.0,418.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,0cf173b561edfc6a,12,"[[185.5,315.0],[194.0,142.0],[308.5,325.5],[310.5,139.5],[381.5,83.5],[383.5,436.0],[465.0,367.0],[469.0,162.5],[544.5,350.5],[555.0,158.5],[911.5,425.5],[924.0,94.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,cf8c72d40aebde80,13,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,2ddd59e9074da236,14,"[[191.0,141.0],[191.0,385.5],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,373.0],[552.5,152.5],[657.5,456.0],[661.0,73.5],[930.0,439.0],[936.0,106.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,cfd33fbb5c8bf163,15,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,3d1c6d9fda198b1b,17,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,456.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,29517242559725c8,18,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,4458a918ee34e06b,19,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[737.0,158.0],[737.0,366.0],[837.0,164.0],[837.0,360.0],[907.0,87.0],[907.0,435.0],[936.0,106.0],[936.0,418.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,1eafece38b9de737,2,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,7421f0b4dc5a2392,21,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[737.0,158.0],[737.0,366.0],[837.0,164.0],[837.0,360.0],[907.0,87.0],[907.0,435.0],[936.0,106.0],[936.0,418.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,40b246a8dea46c2b,6,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[654.0,65.0],[654.0,456.0],[737.0,158.0],[737.0,366.0],[837.0,164.0],[837.0,360.0],[907.0,87.0],[907.0,435.0],[936.0,106.0],[936.0,418.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3091,d6f4f78440cb4051,8,"[[191.0,141.0],[191.0,384.0],[306.0,138.0],[306.0,386.0],[381.0,75.0],[381.0,446.0],[467.0,152.0],[467.0,373.0],[551.0,151.0],[551.0,373.0],[907.0,87.0],[907.0,435.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,8ded0001dfe26e8d,1,"[[95.5,300.0],[97.5,213.0],[401.5,207.0],[403.5,298.5],[608.5,205.0],[620.5,316.0],[916.5,316.0],[922.5,213.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,21dc98163be065c0,10,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,6c4eb5c014ae5538,11,"[[102.0,211.0],[102.0,309.0],[339.0,192.0],[339.0,332.0],[349.0,186.0],[349.0,339.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,e7ac757b87291eaa,12,"[[104.5,212.5],[108.5,310.5],[402.5,215.0],[406.5,308.5],[613.0,204.5],[619.5,310.5],[919.5,313.0],[928.0,212.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,a5152b786b6b4257,13,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,7c839cd20c00cf4d,14,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[629.5,206.5],[631.5,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,59a06a020567d554,15,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,09357be7fb68e08a,17,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,98eadb4d0d25287d,18,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,21917165006a2616,19,"[[102.0,211.0],[102.0,309.0],[339.0,192.0],[339.0,332.0],[349.0,186.0],[349.0,339.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[659.5,214.5],[664.5,318.0],[920.5,209.0],[920.5,309.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,185f571fb1f1fa61,2,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,726df974bcd4c84b,21,"[[102.0,211.0],[102.0,309.0],[339.0,192.0],[339.0,332.0],[349.0,186.0],[349.0,339.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[920.5,209.0],[920.5,309.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,932e34e76a7b2bd3,6,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,314.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3092,d90afb940106a139,8,"[[102.0,211.0],[102.0,309.0],[402.0,203.0],[402.0,320.0],[621.0,203.0],[621.0,320.0],[930.0,209.0],[930.0,312.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,d2965a4546dd5bd3,1,"[[137.0,360.0],[141.0,157.0],[171.0,378.0],[177.0,143.0],[211.0,336.0],[214.5,175.0],[387.5,203.0],[387.5,302.0],[545.0,312.0],[551.0,181.0],[944.5,143.0],[958.5,397.5]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,62376c3351699bc6,10,"[[143.0,146.0],[146.0,362.0],[178.0,137.0],[178.0,377.0],[214.0,329.0],[217.0,175.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,b49eaa7455fb1edf,11,"[[158.0,164.0],[158.0,350.0],[181.0,158.0],[181.0,356.0],[202.0,181.0],[202.0,332.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,9ae9084968b32229,12,"[[135.5,150.0],[137.5,350.5],[177.5,363.0],[179.5,139.5],[212.5,181.5],[221.0,327.5],[379.5,294.0],[386.0,198.0],[548.5,181.5],[550.5,325.5],[951.0,123.0],[951.0,390.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,517e0e79ed73ad98,13,"[[141.0,147.0],[143.5,367.0],[180.0,133.0],[180.0,375.5],[214.0,178.5],[215.5,335.5],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,c9609d6092bb0730,14,"[[142.5,367.5],[144.5,149.5],[178.0,137.0],[178.0,377.0],[214.0,329.0],[217.0,175.0],[381.0,197.0],[381.0,320.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,5c8fc29a99324dd7,15,"[[143.0,150.0],[143.0,363.0],[178.0,135.5],[179.5,379.5],[211.5,332.5],[213.0,178.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,db6e2e902a7635ad,17,"[[143.0,146.5],[143.0,366.5],[177.5,135.0],[177.5,377.0],[213.0,178.0],[213.0,332.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,0a435ae2b35d25c7,18,"[[137.0,149.5],[141.5,369.0],[212.5,181.0],[214.5,336.0],[381.0,197.0],[385.0,317.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,a68b2eed7b0c771f,19,"[[143.0,150.0],[143.0,363.0],[178.0,135.5],[179.5,379.5],[211.5,332.5],[213.0,178.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,39008f0fe7a1d27b,2,"[[141.5,146.0],[144.0,366.5],[178.5,133.5],[181.0,376.5],[209.5,333.5],[215.0,181.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
P1,3093,ffdffd1443b1cef9,21,"[[143.0,150.0],[143.0,363.0],[178.0,135.5],[179.5,379.5],[211.5,332.5],[213.0,178.0],[381.0,197.0],[381.0,315.0],[548.0,178.0],[548.0,335.0],[949.0,126.0],[949.0,387.0]]",not_applicable_p1,not_applicable_p1,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d
