source_export,project_id,task_id,task_key,task_label,dataset_group,condition,annotator_id,annotation_id,annotation_sort_key,lead_time_seconds,active_time,active_time_source,active_time_match_status,active_time_source_file,active_time_session_count,active_time_event_count,geometry_hash,canonical_geometry,n_corners,parse_error,primary_active_time_eligible,sensitivity_active_time_eligible,canonical_annotation_id,raw_canonical_annotation_id,duplicate_annotation_ids,duplicate_group_size,duplicate_geometry_type,duplicate_time_ambiguous,eligible_for_primary_analysis,exclusion_reason
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3079,28:3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,6,3328,2026-05-22T07:56:55.730632Z||2026-05-22T07:56:55.730617Z|3328,70.709,100.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,6,8ee2cc8aad777aad190b50ee3adde72f277d795367674a60ec4cfcf7c6b3afcc,"[[170.0,316.5],[174.0,203.0],[363.5,309.5],[365.0,208.0],[535.0,333.5],[536.5,187.0],[541.5,367.5],[544.5,153.0],[635.0,319.0],[636.5,197.5],[665.5,182.0],[667.0,338.5],[678.5,217.5],[684.0,295.0],[846.0,215.0],[847.5,300.5],[888.5,193.5],[889.5,321.5],[925.0,208.0],[930.5,303.0],[992.5,154.0],[993.5,358.5],[1005.5,199.0],[1007.0,304.5]]",24,,True,True,89baed79d40c1055,3328,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3079,28:3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65.jpg,PreScreen_manual,manual,8,3768,2026-06-12T10:31:08.542104Z||2026-06-12T10:31:08.542089Z|3768,112.388,144.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,6,0230e83972a17a13a0c4feb9210aaf2cfd719ee75e4d7c9b5bfeb86fb3713837,"[[172.5,206.5],[172.5,317.0],[366.5,212.0],[366.5,310.0],[686.5,219.0],[686.5,300.5],[847.5,216.0],[847.5,303.0]]",8,,True,True,90ea86e7d48174ff,3768,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,1,4840,2026-06-30T04:00:39.967784Z||2026-06-30T04:00:39.967765Z|4840,78.77,85.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,5,7987fefa78b9a25b2370427801d4f4f4da15d1159cb47622f66e87483d68174d,"[[45.5,370.0],[49.5,169.0],[187.0,407.5],[193.0,95.5],[240.5,171.0],[240.5,378.0],[352.0,346.0],[356.0,201.0],[604.5,364.0],[616.5,171.0],[783.5,439.5],[785.5,137.0],[990.0,407.5],[998.0,181.0]]",14,,True,True,add487ea63e9bb01,4840,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,10,3218,2026-05-21T08:10:23.843168Z||2026-05-21T08:10:23.843151Z|3218,87.819,93.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,5,bdd71187e2020567ab712a695b5a7b14db8dc5f7176b3b79c1a25a64c51d8a81,"[[51.5,172.5],[54.5,381.5],[218.0,85.0],[227.0,460.5],[245.5,172.5],[248.5,388.0],[354.5,188.0],[357.5,360.5],[609.0,388.0],[612.0,163.5],[778.5,130.5],[781.5,421.0],[981.5,385.0],[984.5,178.5]]",14,,True,True,ae0d0995727e574c,3218,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,11,3594,2026-05-31T15:34:17.446438Z||2026-05-31T15:15:50.153506Z|3594,1170.009,110.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,23,823845289df50a8e224efc99dd15fe5a9aa33813262158771bdcd44097007a28,"[[48.0,383.0],[53.0,176.0],[221.5,74.5],[221.5,467.5],[251.5,376.5],[252.5,186.5],[354.0,196.5],[361.5,360.0],[607.0,380.5],[614.5,171.0],[773.5,414.5],[780.5,132.5],[974.5,383.5],[982.5,173.5]]",14,,True,True,ae6d6070e397641b,3594,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,12,3480,2026-05-28T15:37:17.079228Z||2026-05-28T15:37:17.079212Z|3480,97.298,97.298,lead_time_fallback,fallback_no_direct_log,,0,0,5c60aac4081ae7f568ecfaa71ff38943d902727062195637d8721c30d4a88909,"[[46.0,377.5],[54.0,169.0],[219.0,89.5],[221.0,436.0],[248.0,177.5],[256.5,381.5],[352.5,365.0],[354.5,194.0],[609.0,373.5],[617.5,173.0],[778.0,137.5],[778.0,365.0],[984.5,181.5],[984.5,369.0]]",14,,False,True,1bba99ddd10d5cc3,3480,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,13,3385,2026-05-24T16:39:47.340014Z||2026-05-24T16:39:47.339998Z|3385,44.757,59.0,log,project+task+annotator,active_times_2026-05-25.jsonl,1,3,e39be7f56012ec327936e2ceef61c18a15e1392ff006ecc5d7b312b93b5c2630,"[[48.0,168.5],[52.0,376.5],[216.5,71.0],[220.5,476.5],[257.5,372.5],[258.0,183.0],[354.0,187.5],[355.0,355.5],[614.0,364.0],[616.0,177.0],[793.0,68.5],[797.0,443.5],[984.5,379.0],[986.5,162.5]]",14,,True,True,10617301d542a20b,3385,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,14,3556,2026-05-31T06:30:15.936579Z||2026-05-31T06:30:15.936565Z|3556,0.926,0.926,lead_time_fallback,fallback_no_direct_log,,0,0,e39be7f56012ec327936e2ceef61c18a15e1392ff006ecc5d7b312b93b5c2630,"[[48.0,168.5],[52.0,376.5],[216.5,71.0],[220.5,476.5],[257.5,372.5],[258.0,183.0],[354.0,187.5],[355.0,355.5],[614.0,364.0],[616.0,177.0],[793.0,68.5],[797.0,443.5],[984.5,379.0],[986.5,162.5]]",14,,False,True,1a2d29b10c49284d,3556,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,15,3647,2026-06-04T16:00:17.584064Z||2026-06-03T07:53:12.412632Z|3647,410.062,462.0,log,project+task+annotator,active_times_2026-06-01.jsonl;active_times_2026-06-03.jsonl,2,19,993fef9e384266317d7eebed52d6123b5ff9db948993f9d1bf609f1790b99884,"[[49.5,166.0],[51.5,381.0],[214.0,462.5],[220.0,74.0],[249.0,176.5],[249.0,374.5],[354.5,354.5],[356.0,190.0],[614.0,171.5],[614.0,374.5],[776.0,132.0],[777.0,415.5],[794.0,75.0],[804.0,462.5],[981.5,387.0],[985.5,163.5]]",16,,True,True,0541cfefecf4d012,3647,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,17,3267,2026-05-21T09:54:40.410992Z||2026-05-21T09:54:40.410974Z|3267,50.949,66.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,4,fe9f6acd16aff0c1897b71ea4da2e61945256bcba294e799419fbc828f78cc14,"[[51.5,172.5],[51.5,381.0],[217.5,79.0],[224.0,443.0],[249.0,176.5],[249.0,374.5],[354.5,354.5],[356.0,190.0],[614.0,171.5],[614.0,374.5],[776.0,132.0],[777.5,398.0],[796.0,74.0],[819.5,454.5],[993.5,190.0],[995.0,378.0]]",16,,True,True,1fa12b6cb64cfe27,3267,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,18,4783,2026-06-30T02:47:42.828103Z||2026-06-30T02:47:42.828081Z|4783,14.397,43.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,2,af1f2fa16dd417faa86d6c650b5b0b7a2a25de0a77f5ac461128866ae9386641,"[[51.5,175.5],[51.5,383.5],[221.5,74.0],[221.5,463.5],[254.0,180.0],[254.0,374.0],[355.0,192.5],[355.0,356.5],[617.5,171.0],[617.5,374.5],[779.0,131.5],[779.0,430.0],[985.5,166.5],[985.5,376.0]]",14,,True,True,51e9663a6ed29c7f,4783,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,19,4642,2026-06-27T12:57:55.495174Z||2026-06-27T12:57:55.495156Z|4642,13.812,17.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,1,48d07685cde5ba297ed8538d71c8fac1b23e46fa8e31dc12e47b4a6a2aef7bf0,"[[246.5,372.0],[249.0,179.5],[625.0,183.5],[630.0,315.5],[804.5,117.0],[822.5,408.0],[835.5,88.5],[844.5,453.0]]",8,,True,True,ccd2f1a9e269cf14,4642,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,2,4737,2026-06-29T15:28:44.509820Z||2026-06-29T15:28:44.509800Z|4737,48.375,34.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,8,64fa9ee6b0f33fe84bfc3c85e666bebbac9024a691b29c1f39a9b23031433506,"[[51.5,175.5],[51.5,383.5],[221.5,74.0],[221.5,463.5],[254.0,180.0],[254.0,374.0],[355.0,192.5],[355.0,356.5],[617.5,171.0],[617.5,374.5],[779.0,131.5],[779.0,430.0],[804.5,495.5],[810.5,61.5],[810.5,471.0],[985.5,166.5],[985.5,376.0]]",17,,True,True,2559d23544f7b937,4737,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,21,3723,2026-06-04T16:00:38.210494Z||2026-06-04T16:00:38.210479Z|3723,15.708,47.0,log,project+task+annotator,active_times_2026-06-05.jsonl,1,4,993fef9e384266317d7eebed52d6123b5ff9db948993f9d1bf609f1790b99884,"[[49.5,166.0],[51.5,381.0],[214.0,462.5],[220.0,74.0],[249.0,176.5],[249.0,374.5],[354.5,354.5],[356.0,190.0],[614.0,171.5],[614.0,374.5],[776.0,132.0],[777.0,415.5],[794.0,75.0],[804.0,462.5],[981.5,387.0],[985.5,163.5]]",16,,True,True,0615e35bd4e08e07,3723,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,6,3329,2026-05-22T08:00:09.411226Z||2026-05-22T08:00:09.411209Z|3329,168.552,178.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,8,1e74d7bcb4b339a4d5d025f15a029ba3dcd98d41862895445e2811d3ef121502,"[[48.0,168.5],[52.0,376.5],[216.5,71.0],[220.5,476.5],[258.0,183.0],[260.0,345.5],[349.5,347.5],[354.0,187.5],[614.0,364.0],[616.0,177.0],[793.0,68.5],[797.0,443.5],[830.5,395.5],[836.5,150.0],[984.5,379.0],[986.5,162.5]]",16,,True,True,d623e23c25ff6f17,3329,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3080,28:3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,PreScreen_manual,manual,8,3769,2026-06-12T10:38:42.611791Z||2026-06-12T10:38:42.611772Z|3769,426.956,413.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,17,c0c8a9795075c9a55b3ce3362ecfa29d5184b2937e7bb6f904c14080bab0578c,"[[51.5,175.5],[51.5,383.5],[221.5,74.0],[221.5,463.5],[254.0,180.0],[254.0,374.0],[355.0,192.5],[355.0,356.5],[617.5,171.0],[617.5,374.5],[779.0,131.5],[779.0,430.0],[804.5,37.5],[804.5,495.5],[985.5,166.5],[985.5,376.0]]",16,,True,True,ac36f041bfa78190,3769,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,1,4841,2026-06-30T04:01:47.910306Z||2026-06-30T04:01:47.910285Z|4841,62.328,88.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,4,c05efc77fb4292377b8975f2bb7e34fcf46b28100b41054d77e8306d88a67da0,"[[61.5,320.0],[67.5,195.0],[123.5,101.5],[133.0,427.5],[137.0,177.0],[153.0,344.0],[393.5,397.5],[403.5,119.5],[441.5,189.0],[443.5,318.0],[549.0,330.0],[556.5,193.0],[562.5,352.0],[568.5,183.0],[594.5,318.0],[596.5,191.0],[644.0,370.0],[658.0,149.0],[706.0,344.0],[716.0,173.0],[859.0,191.0],[863.0,334.0],[928.5,161.0],[938.5,376.0],[962.5,322.0],[964.5,203.0]]",26,,True,True,a1d5efe386cf76ad,4841,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,10,3219,2026-05-21T08:13:39.102879Z||2026-05-21T08:13:39.102863Z|3219,190.098,190.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,7,6be6aac94eef6baabf1c0dd487c48727497d5b6dd7ea0f135d68e2bb99d8a90d,"[[33.5,185.0],[36.5,330.0],[354.5,391.0],[360.5,157.5],[412.0,112.0],[412.0,430.0],[436.5,191.0],[442.5,333.5],[554.5,188.0],[554.5,342.5],[560.5,354.5],[563.5,169.5],[594.0,178.5],[597.0,339.5],[648.5,142.5],[651.5,372.5],[709.0,348.5],[712.0,166.5],[857.5,175.5],[866.5,336.5],[930.0,151.5],[930.0,360.5],[969.5,194.0],[975.5,324.0]]",24,,True,True,3b9e797620fb7dd9,3219,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,11,3595,2026-05-31T15:36:19.190112Z||2026-05-31T15:36:19.190098Z|3595,118.393,124.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,5,435f0ae42c07a9879c816deda1b74b33ce2fd885a8454ba3d72f75397846db02,"[[36.0,185.5],[42.0,339.0],[468.0,339.0],[471.0,188.5],[549.5,340.5],[557.5,191.5],[964.5,335.5],[966.0,194.0]]",8,,True,True,a818d1b88c34b687,3595,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,12,3481,2026-05-28T15:40:41.624798Z||2026-05-28T15:40:41.624782Z|3481,197.906,197.906,lead_time_fallback,fallback_no_direct_log,,0,0,818b3d71add8d6364c3373733de80a0a2acc58a2de47f3979efee4527ffa7fd1,"[[48.0,206.5],[48.0,333.5],[438.0,200.0],[442.0,323.5],[550.5,198.0],[550.5,336.0],[963.5,361.0],[972.0,177.5]]",8,,False,True,ef971c0766ea37de,3481,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,13,3386,2026-05-24T16:40:34.421676Z||2026-05-24T16:40:34.421660Z|3386,43.062,52.0,log,project+task+annotator,active_times_2026-05-25.jsonl;active_times_2026-06-11.jsonl,2,5,654d2dc2e8870c98d021b389b7de9955879c006e5a165899d81a1ef56e5c570b,"[[39.5,172.5],[46.0,335.0],[464.0,189.5],[468.5,329.0],[545.5,177.0],[551.5,337.0],[982.5,333.0],[984.5,185.0]]",8,,True,True,f0a32074507842d5,3386,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,14,3557,2026-05-31T06:30:33.569512Z||2026-05-31T06:30:33.569498Z|3557,13.094,13.094,lead_time_fallback,fallback_no_direct_log,,0,0,040ff8e11c4c486bb271e8c2c3f16d7f82aa24a78f7bb54cd7980e75738cdbdd,"[[39.5,172.5],[46.0,335.0],[464.0,189.5],[468.5,329.0],[551.5,337.0],[554.0,186.0],[975.5,335.0],[978.0,185.0]]",8,,False,True,6ac5bcc2f84af656,3557,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,15,3648,2026-06-03T08:06:47.885950Z||2026-06-03T07:57:00.773739Z|3648,569.5269999999999,569.0,log,project+task+annotator,active_times_2026-06-03.jsonl,1,22,0c4ed3f302c5cf09e7193cfa89382efe7d603bd9fdafda419fbc1c07dccb8d4c,"[[69.5,201.5],[72.5,329.0],[118.5,110.5],[118.5,426.5],[179.0,379.0],[180.0,148.0],[321.5,378.0],[323.0,164.0],[407.5,111.5],[410.0,421.0],[437.0,193.0],[439.5,336.0],[551.5,188.5],[553.0,340.5],[563.5,173.5],[563.5,355.0],[596.0,347.0],[598.5,175.0],[963.0,198.5],[966.0,325.0]]",20,,True,True,a29b0f7c6c31b71b,3648,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,17,3268,2026-05-21T09:57:25.965791Z||2026-05-21T09:57:25.965775Z|3268,150.482,156.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,8,15229130fbcd3148d5d4232594de9589a1aaf506884158365906937adbf953e0,"[[37.0,187.0],[42.0,333.5],[320.0,381.0],[323.0,170.0],[410.0,424.5],[411.0,106.5],[439.0,199.0],[439.0,340.0],[552.0,337.5],[553.5,193.5],[561.5,354.5],[564.0,178.0],[595.5,179.0],[595.5,346.5],[962.0,187.0],[962.0,334.5]]",16,,True,True,317e5971cdfd0288,3268,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,18,4784,2026-06-30T02:48:17.196226Z||2026-06-30T02:48:17.196184Z|4784,24.671,61.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,4,d2a055fa76a7b13037101a7ea70befa44a04473a233e74217be4aa03a6ffa5a2,"[[68.5,195.0],[68.5,328.5],[118.0,431.0],[119.5,101.5],[191.5,3897.5],[409.5,106.5],[409.5,426.0],[436.5,337.0],[438.0,187.5],[596.5,177.0],[596.5,347.5],[666.0,383.5],[671.0,132.0],[715.5,340.5],[718.5,177.0],[861.0,331.5],[862.5,186.0],[922.5,359.5],[925.0,151.5],[963.0,328.0],[968.5,191.0]]",21,,True,True,9b8f8bec4da82b48,4784,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,19,4643,2026-06-27T12:58:08.388641Z||2026-06-27T12:58:08.388619Z|4643,9.888,14.0,log,project+task+annotator,active_times_2026-06-27.jsonl,1,2,3c26454555474de9fac81b94d4e469f9b4a1a8c871a9ef9dbd5a7d66fe8c8eda,"[[235.0,319.5],[240.0,205.5],[276.0,299.0],[282.5,202.5],[590.5,344.0],[603.0,186.0]]",6,,True,True,699723973bed2b86,4643,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,2,4738,2026-06-29T15:32:50.491216Z||2026-06-29T15:32:50.491182Z|4738,224.936,175.0,log,project+task+annotator,active_times_2026-06-29.jsonl,1,38,dc20b989b0c0e85c7ae2ae18454491a2e7daf8b219424f2c47a671b3c1b47dd0,"[[68.5,195.0],[68.5,328.5],[118.0,431.0],[119.5,101.5],[191.5,144.0],[191.5,3897.5],[338.0,137.0],[338.0,390.0],[409.5,106.5],[409.5,426.0],[436.5,337.0],[438.0,187.5],[552.0,190.0],[554.5,340.0],[562.0,351.5],[563.5,173.0],[596.5,177.0],[596.5,347.5],[666.0,383.5],[671.0,132.0],[715.5,340.5],[718.5,177.0],[861.0,331.5],[862.5,186.0],[922.5,359.5],[925.0,151.5],[963.0,328.0],[968.5,191.0]]",28,,True,True,8ffe08f072e2b12e,4738,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,21,3724,2026-06-04T16:01:11.822152Z||2026-06-04T16:01:11.822137Z|3724,17.667,39.0,log,project+task+annotator,active_times_2026-06-05.jsonl,1,5,c22992366f77104049c9b07f72d63740f0b2c65145ba43f73bbf333079484764,"[[41.5,188.0],[46.0,335.0],[464.0,189.5],[468.5,329.0],[551.5,337.0],[554.0,186.0],[975.5,335.0],[978.0,185.0]]",8,,True,True,dcf6c97b7f3e2e0f,3724,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,6,3330,2026-05-22T08:01:19.618115Z||2026-05-22T08:01:19.618099Z|3330,48.559,68.0,log,project+task+annotator,active_times_2026-05-22.jsonl,1,5,654d2dc2e8870c98d021b389b7de9955879c006e5a165899d81a1ef56e5c570b,"[[39.5,172.5],[46.0,335.0],[464.0,189.5],[468.5,329.0],[545.5,177.0],[551.5,337.0],[982.5,333.0],[984.5,185.0]]",8,,True,True,860d45b73111d943,3330,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3081,28:3081,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486.jpg,PreScreen_manual,manual,8,3770,2026-06-12T10:41:45.142350Z||2026-06-12T10:41:45.142330Z|3770,165.807,180.0,log,project+task+annotator,active_times_2026-06-12.jsonl,1,8,03edc7d653302cdf5cf33b576c7ad12c8223182db0d62491c48938088ca9a18a,"[[37.5,186.5],[37.5,338.5],[473.5,171.0],[473.5,352.5],[564.0,357.0],[566.5,168.5],[977.0,187.0],[977.0,339.5]]",8,,True,True,6ab629e7746273bd,3770,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3082,28:3082,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,PreScreen_manual,manual,1,4842,2026-06-30T04:03:37.088012Z||2026-06-30T04:03:37.087992Z|4842,47.957,112.0,log,project+task+annotator,active_times_2026-06-30.jsonl,1,7,7c80bf03e10c30320d606e92ff35f56b107da8e8ffd4905ff2db780e7ca41f38,"[[0.0,83.5],[0.0,139.0],[8.0,370.0],[8.0,451.5],[167.0,171.0],[175.0,385.5],[391.5,366.0],[401.5,191.0],[489.0,185.0],[491.0,75.5],[493.0,364.0],[507.0,435.5],[716.0,175.0],[716.0,384.0],[831.0,175.0],[833.0,387.5]]",16,,True,True,2a11d537c790512c,4842,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3082,28:3082,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,PreScreen_manual,manual,10,3220,2026-05-21T08:16:46.792961Z||2026-05-21T08:16:46.792945Z|3220,186.227,189.0,log,project+task+annotator,active_times_2026-05-21.jsonl,1,9,36dd9f42a9e47f0c94242f0081c4d6480a483a106424249d962f64bec3e310d8,"[[9.0,127.0],[9.0,409.0],[157.5,175.5],[163.5,372.5],[409.0,191.0],[409.0,351.5],[488.0,427.0],[494.0,79.0],[512.0,372.5],[515.0,172.5],[530.0,463.5],[539.5,69.5],[548.5,451.5],[554.5,88.0],[712.0,166.5],[715.0,385.0],[815.0,166.5],[815.0,388.0]]",18,,True,True,7693891481ff5386,3220,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3082,28:3082,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,PreScreen_manual,manual,11,3596,2026-05-31T15:38:29.611520Z||2026-05-31T15:38:29.611505Z|3596,126.03,131.0,log,project+task+annotator,active_times_2026-05-31.jsonl,1,6,605401f8534c7a0b243e7a684bbf8c0a9c9fbf4b33c1596ac098f684f879532b,"[[160.5,373.5],[162.0,171.5],[404.5,192.0],[404.5,354.0],[492.0,180.0],[492.0,369.0],[495.0,84.0],[503.0,443.5],[541.5,445.5],[545.5,84.5],[715.5,168.5],[715.5,389.0],[816.5,166.0],[819.0,394.0]]",14,,True,True,88a80bacfd70139f,3596,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3082,28:3082,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,PreScreen_manual,manual,12,3482,2026-05-28T15:41:42.169840Z||2026-05-28T15:41:42.169824Z|3482,54.466,54.466,lead_time_fallback,fallback_no_direct_log,,0,0,57a52df61da59527f05fa8a6bf891ffbbcb2e43d05fff737c26ec12fffbfa2ae,"[[162.5,177.5],[162.5,325.5],[404.5,190.0],[406.5,342.0],[494.5,187.5],[498.5,77.0],[498.5,375.5],[502.5,429.5],[715.5,165.0],[719.5,379.5],[809.0,167.0],[811.5,373.5]]",12,,False,True,9d5019675a6c9add,3482,,1,single,False,True,
export_label\stage1_chinese\project-28-at-2026-06-30-08-59-94dcf30a.json,28,3082,28:3082,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9.jpg,PreScreen_manual,manual,13,3387,2026-05-24T16:41:17.142448Z||2026-05-24T16:41:17.142430Z|3387,37.975,48.0,log,project+task+annotator,active_times_2026-05-25.jsonl;active_times_2026-06-11.jsonl,2,5,6e813a1d181bc2b9dd81e0bf42332c06a9fb1967f3aba6169ab145c5d8e38794,"[[154.0,377.0],[161.0,172.5],[407.0,192.5],[407.0,350.5],[498.0,366.5],[499.5,180.5],[506.0,83.0],[507.5,437.5],[714.5,163.5],[714.5,383.5],[817.0,157.0],[818.5,383.5]]",12,,True,True,a4e0cac5adec2e1e,3387,,1,single,False,True,
