base_task_id,building_id,image_reference,remote_reference_available,workspace_local_found,workspace_local_path,git_tracked_image_found,candidate_image_count,risk,risk_design_score_A,g_duplicate_peak,g_postprocess_invalid,g_seam_instability,g_topology_invalid,feature_timing,reference_status,image_sha256,image_parse_status,image_width,image_height,image_only_feature_version,mean_luma,horizontal_gradient_mean_wrap,horizontal_gradient_mean_no_seam,seam_gradient_mean,vertical_edge_mean,vertical_edge_p90_proxy,boundary_gradient_mean,ceiling_boundary_row_norm,ceiling_boundary_strength,floor_boundary_row_norm,floor_boundary_strength,edge_density_proxy,confirmatory_status,frozen_preassignment_n_ready,legacy_difficulty_label,legacy_label_status,gt_keypoint_count,gt_pair_count,proposal_initial_quality_mean,post_meta_response_pattern_entropy_mean,post_meta_jaccard_disagreement_mean,post_meta_modal_response_share_mean,image_feature_classification,model_feature_classification,legacy_difficulty_classification,post_meta_classification
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,f44498b45927f422ca5d0a6e94b06c0b5d6736306430c484f0e2166d5f9009cd,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.13973999023438,4.19427490234375,4.204319852941176,1.6328125,4.204319852941176,11,4.628752460629921,0.484375,17.96484375,0.5,14.0859375,0.07170649509803921,not_evaluable,0.0,trivial;occlusion,legacy_proxy,12.0,6.0,1.0,0.6674739494859002,0.4083333333333334,0.6799999999999999,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.jpg,True,True,trap集/semi/角点错位/task474/uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97.png,True,4,,,,,,,pre_task,reference_ready_public_gt,e5162befa5cdb8d116f6baa15f8be7c7934278ba95eb8dbeeda87f37a7db5404,ready,2048,1024,image_only_pil_grayscale_downsample_v1,128.91912841796875,6.16937255859375,6.1269607843137255,16.984375,6.1269607843137255,17,7.739757627952756,0.453125,15.54296875,0.7890625,16.0859375,0.12392769607843138,,,,,,,,0.7575062294254082,0.34453227931488795,0.7173913043478262,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.jpg,True,True,"trap集/manual/遮罩/task711(中低优先,难标注)/uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5.png",True,4,,,,,,,,,c73ef9a443a6a8b7aeae74d6d59929a9e9938e1e3aa279af585c11011bdaa50d,ready,2048,1024,image_only_pil_grayscale_downsample_v1,130.58889770507812,5.524658203125,5.53780637254902,2.171875,5.53780637254902,16,4.259288877952756,0.3671875,12.47265625,0.6328125,11.0390625,0.08426776960784314,,,,,,,,1.3227359199510875,0.5526923076923076,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,0a4cecaa6e0d4fb6dc7fe3845276f5de27e32b9c54a63eb54add5d7044142329,ready,1024,512,image_only_pil_grayscale_downsample_v1,136.45648193359375,3.64459228515625,3.63125,7.046875,3.63125,10,3.1889456200787403,0.4140625,8.01171875,0.796875,8.73828125,0.05381433823529412,,,,,,,,1.1392655671553666,0.4285243741765482,0.6304347826086957,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,00e86dda9af8524e27011ff8e07cf4a2acae8713b26766d08aeda4cbd4554e8d,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.41317749023438,10.24420166015625,10.262162990196078,5.6640625,10.262162990196078,32,12.208077017716535,0.15625,31.390625,0.578125,17.26171875,0.2037530637254902,,,,,,,,0.3182570841474064,0.26666666666666666,0.8333333333333333,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.jpg,True,True,"trap集/OOS/错层,天花板下凸/task476/uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2.png",True,4,,,,,,,,,94710902a0fa6f5f4f2f00510e52c3e2d7fcfd3b8d5f3ee92445617f51002460,ready,2048,1024,image_only_pil_grayscale_downsample_v1,132.78326416015625,5.104248046875,5.119546568627451,1.203125,5.119546568627451,13,6.409756397637795,0.4140625,11.3125,0.8125,17.265625,0.09643075980392157,,,,,,,,1.366979323454627,0.607948717948718,0.5192307692307692,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,f731952376797d163ca8486f15c32b873cba35fe81028f6a363ad34ece677033,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.66705322265625,3.42962646484375,3.439644607843137,0.875,3.439644607843137,8,3.2357898622047245,0.453125,7.8515625,0.6640625,10.05078125,0.05136335784313725,not_evaluable,0.0,,none,16.0,8.0,1.0,0.4590406192037343,0.4,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,True,True,trap集/semi/角点重复/task477/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,True,4,,,,,,,,,9c3c1ff0c4474cac70afcac4af6e23377fd31e4499897584314a85d34f5400c1,ready,2048,1024,image_only_pil_grayscale_downsample_v1,139.16006469726562,4.84881591796875,4.855821078431372,3.0625,4.855821078431372,14,6.408895177165355,0.1875,18.5078125,0.7578125,13.97265625,0.09517463235294117,,,,,,,,0.9500709689530363,0.43794871794871787,0.6153846153846154,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,3b6a0c0ee2efe0fffab4058da6492c950efad9d92cf873fe128baf40715444ea,ready,1024,512,image_only_pil_grayscale_downsample_v1,135.66766357421875,4.6961669921875,4.697120098039216,4.453125,4.697120098039216,13,4.363312007874016,0.4140625,10.5546875,0.6484375,12.5546875,0.07369791666666667,,,,,,,,1.2845940353728171,0.5023056653491436,0.5217391304347826,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.jpg,True,True,"trap集/manual/纹理弱 纯色墙/task569(同时是一角多点,纹理弱)/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.png",True,4,,,,,,,,,e693c6198545262c2e898f07a90074e1d75038c28a68d03fa73249c5700e499e,ready,2048,1024,image_only_pil_grayscale_downsample_v1,135.23013305664062,4.0477294921875,4.060906862745098,0.6875,4.060906862745098,11,2.5886749507874014,0.1875,8.57421875,0.6328125,4.80078125,0.05523897058823529,,,,,,,,0.9606134162379203,0.437179487179487,0.6730769230769231,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.jpg,True,True,trap集/manual/纹理弱 纯色墙/task614/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.png,True,4,,,,,,,,,372c5c9fd9e7cab05500c343b33fad9d07de8529cbe94aa7e36674658cba7f3b,ready,2048,1024,image_only_pil_grayscale_downsample_v1,133.265869140625,3.55810546875,3.5693321078431373,0.6953125,3.5693321078431373,8,4.635734498031496,0.453125,8.94140625,0.6953125,14.125,0.0633578431372549,,,,,,,,0.5450061040695788,0.2948717948717949,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,c9a6f6739331b6695ba8a317b62e06d5ce76ad8630ca91d19d8703ba842b0dd0,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.366455078125,3.6671142578125,3.677389705882353,1.046875,3.677389705882353,10,3.623277559055118,0.421875,8.484375,0.6328125,8.4375,0.06268382352941176,,,,,,,,0.5274600839930721,0.4,0.7,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,a65c71faa009946ab82461cec59053b5a59c1099d3dab16a7ff4ac3f8c695d3c,ready,1024,512,image_only_pil_grayscale_downsample_v1,140.4544677734375,2.32696533203125,2.3291053921568627,1.78125,2.3291053921568627,5,2.4876353346456694,0.4140625,3.7578125,0.8203125,8.10546875,0.028691789215686273,,,,,,,,1.1412247897216785,0.8,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,e2e74cf21c7ea24ccdca2019818344315afb87b2a843f0f40f990161473e1437,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.82376098632812,3.6004638671875,3.611182598039216,0.8671875,3.611182598039216,8,4.639579232283465,0.46875,8.953125,0.7109375,13.15234375,0.06361825980392156,not_evaluable,0.0,occlusion;seam,legacy_proxy,12.0,6.0,1.0,0.45925877465034953,0.38,0.76,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,f4b96a1cf6512a1469e4ef9e7ef4502b695705a5b842db2bf445af85b1b92e26,ready,1024,512,image_only_pil_grayscale_downsample_v1,134.21539306640625,3.13018798828125,3.1299632352941176,3.1875,3.1299632352941176,7,3.3207431102362204,0.1875,9.09765625,0.6640625,10.46484375,0.04292279411764706,,,,,,,,0.9139670550582352,0.6288888888888888,0.53,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg,True,True,trap集/manual/遮挡明显/task497/uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.png,True,4,,,,,,,,,76989bb1e7c7debbb616535d7b746a09fbb08357056cde758bff3f9ee12620a1,ready,2048,1024,image_only_pil_grayscale_downsample_v1,138.21426391601562,1.96624755859375,1.9730698529411765,0.2265625,1.9730698529411765,4,3.011349655511811,0.4375,12.24609375,0.578125,8.91796875,0.039322916666666666,,,,,,,,0.4143709335404337,0.2684615384615385,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,c5ebeb24b2768feb6b421f9b8c040516cdfb44169376b12cd1b761ed351ecf33,ready,1024,512,image_only_pil_grayscale_downsample_v1,139.52752685546875,1.92901611328125,1.9272365196078431,2.3828125,1.9272365196078431,4,1.8196358267716535,0.4609375,3.79296875,0.8203125,6.015625,0.020955882352941175,,,,,,,,0.25020121176909393,0.2,0.9,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.jpg,True,True,data/mp3d_layout/img_v/uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,3fb1ad00c9e279b7f7fb37dd7421113aef724ddc3d7dfbf748cb4873925ce8ac,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.43038940429688,5.4490966796875,5.464338235294117,1.5625,5.464338235294117,16,4.327386811023622,0.3671875,10.640625,0.796875,7.85546875,0.07823223039215686,,,,,,,,1.1412247897216785,0.7333333333333334,0.5,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.jpg,True,True,trap集/semi/漏标/task665(较为困难)/uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14.png,True,4,,,,,,,pre_task,reference_ready_public_gt,45c231c3d62a187c5ffab3e57430e6d000d1a50a6b6cddfa8188734c6547c360,ready,2048,1024,image_only_pil_grayscale_downsample_v1,135.38973999023438,3.83990478515625,3.8253982843137253,7.5390625,3.8253982843137253,10,3.117310531496063,0.4375,6.4765625,0.703125,6.0859375,0.052037377450980395,,,,,,,,0.9162907318741551,0.4916666666666667,0.6000000000000001,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,33f69544b1598e73b2faefe6b739532f2daa20ac56f8246b8696aa0b83d61df1,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.283935546875,4.98419189453125,4.986213235294118,4.46875,4.986213235294118,12,5.051365649606299,0.421875,14.04296875,0.65625,19.265625,0.07798713235294118,,,,,,,,0.25020121176909393,0.2,0.9,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.jpg,True,True,trap集/semi/模型预标注失败/task475(低优先)/wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c.png,True,5,,,,,,,pre_task,reference_ready_public_gt,265a87f465ef22299150ea29d293a5fa555ff6f64d6da3a37aec9e869306b01f,ready,2048,1024,image_only_pil_grayscale_downsample_v1,126.0596923828125,7.6563720703125,7.666850490196079,4.984375,7.666850490196079,20,5.5929810531496065,0.171875,17.70703125,0.7578125,12.91796875,0.09918811274509803,,,,,,,,0.7253364813857113,0.48333333333333334,0.7,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.jpg,True,True,trap集/manual/非常简单/task550/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.png,True,4,,,,,,,,,fa3e1cbbae7cda7f6f8ecbb533b8d57d694ac4ad9a9de93871519be5b092f862,ready,2048,1024,image_only_pil_grayscale_downsample_v1,124.33447265625,5.5908203125,5.60514705882353,1.9375,5.60514705882353,13,4.8000123031496065,0.46875,15.203125,0.625,14.3203125,0.07693014705882353,,,,,,,,0.3777897446399238,0.18384615384615385,0.9038461538461539,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.jpg,True,True,trap集/semi/模型标注质量好/task573/wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c.png,True,4,,,,,,,,,a77b13c645c5ba4a7ebbf278d625c5be32fb90cd5076839e2acdc477eae195e1,ready,2048,1024,image_only_pil_grayscale_downsample_v1,121.49786376953125,5.15496826171875,5.140594362745098,8.8203125,5.140594362745098,12,5.387395423228346,0.4140625,17.15625,0.7734375,13.25,0.08098958333333334,,,,,,,,0.42380520346086276,0.21487179487179486,0.8846153846153846,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,True,True,trap集/semi/模型标注质量好/task576/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.png,True,4,,,,,,,,,ccad5fe01445cc2fddb6fe80685546b3bc8cd4d049f51c004f6e86a09edd5920,ready,2048,1024,image_only_pil_grayscale_downsample_v1,120.216552734375,5.5325927734375,5.5492647058823525,1.28125,5.5492647058823525,13,5.07175812007874,0.1796875,16.5390625,0.8359375,16.19921875,0.07807904411764706,,,,,,,,0.562439421573572,0.29760683760683765,0.8333333333333334,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,True,True,analysis_results/c1_building_registry_review_20260801/representative_images/wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd.jpg,False,4,,,,,,,pre_task,reference_ready_public_gt,c74493c94f532866c4c3d64c37c7a8a90df2f097dc58b2bc3a9b5693b6527cdf,ready,1024,512,image_only_pil_grayscale_downsample_v1,126.54803466796875,6.7864990234375,6.806770833333333,1.6171875,6.806770833333333,19,5.726685531496063,0.3828125,10.06640625,0.859375,16.22265625,0.11043198529411764,,,,,,,,0.8675632284814612,0.4666666666666667,0.6666666666666666,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,True,True,data/mp3d_layout/img_v/wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,883166c73806c2a2f1f3ee059f52ad19b5238af876161ef5b9b04c9db8df9f6b,ready,1024,512,image_only_pil_grayscale_downsample_v1,133.49917602539062,7.1002197265625,7.048069852941176,20.3984375,7.048069852941176,19,8.268331692913385,0.203125,17.01171875,0.6171875,18.5078125,0.12899816176470588,not_evaluable,0.0,trivial,legacy_proxy,8.0,4.0,1.0,0.4995871300145507,0.32333333333333336,0.75,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_77962388887942148ee65c2892600e02.jpg,True,True,trap集/semi/模型标注质量好/task572/wc2JMjhGNzB_77962388887942148ee65c2892600e02.png,True,4,,,,,,,,,28177b6b1a0611829430d7334a020ec01ca7d5951be4f0ae8933e2716b8326fc,ready,2048,1024,image_only_pil_grayscale_downsample_v1,132.17864990234375,4.9610595703125,4.966237745098039,3.640625,4.966237745098039,11,3.99609375,0.2265625,11.7421875,0.8515625,12.86328125,0.062208946078431374,,,,,,,,0.33895141042250376,0.18256410256410258,0.8974358974358975,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,True,True,data/mp3d_layout/img_v/wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,221d8572c459c4b179f731e50b7be3092144468c8265bd95fee7987f52d9e55a,ready,1024,512,image_only_pil_grayscale_downsample_v1,131.43499755859375,2.41754150390625,2.4253982843137254,0.4140625,2.4253982843137254,4,2.4554625984251968,0.4140625,4.703125,0.8515625,13.3515625,0.025965073529411766,not_evaluable,0.0,low_texture,legacy_proxy,12.0,6.0,1.0,0.33545082801266657,0.24857142857142858,0.8057142857142857,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.jpg,True,True,trap集/semi/跨门扩张/task580(同时是漏标和角点重复)/wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6.png,True,4,,,,,,,pre_task,reference_ready_public_gt,4087a1a68fdf9fa4c6130d225f4b1da11dfa7877f58cd2a18ac1de8c76348380,ready,2048,1024,image_only_pil_grayscale_downsample_v1,120.37734985351562,8.625244140625,8.611458333333333,12.140625,8.611458333333333,24,6.930271899606299,0.421875,15.390625,0.78125,19.08203125,0.14252450980392156,,,,,,,,1.281013934857177,0.49433465085639,0.5869565217391304,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,True,True,data/mp3d_layout/img_v/wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc.jpg,False,3,,,,,,,pre_task,reference_ready_public_gt,7ece2f8f0b0c6d6366d833fb4d616a31a160c0922ab38c8ec15165b5fb9e8056,ready,1024,512,image_only_pil_grayscale_downsample_v1,123.36642456054688,6.16082763671875,6.16875,4.140625,6.16875,16,6.442144438976378,0.2421875,11.3828125,0.5234375,20.1484375,0.1005514705882353,not_evaluable,0.0,occlusion,legacy_proxy,16.0,8.0,1.0,0.6059424161826141,0.41,0.72,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.jpg,True,True,trap集/semi/跨门扩张/task577/wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b.png,True,4,,,,,,,,,2ac6067c74b2720ed68f7105fd8fd6ac641bd8bdd3736d64b2d8e45b76ac06bf,ready,2048,1024,image_only_pil_grayscale_downsample_v1,133.6722412109375,5.78289794921875,5.801991421568627,0.9140625,5.801991421568627,17,5.86921751968504,0.3984375,11.921875,0.796875,14.78125,0.10848651960784314,,,,,,,,1.130046644817626,0.5274358974358974,0.5512820512820512,pre_task_image_only,pre_task_model,historical_proxy,post_worker_concurrent
