analysis_lane,analysis_lane_zh,base_task_id,condition,condition_zh,worker_id,is_largest_mode,is_supported_minority_mode,cluster_support,cluster_count,building_id,annotation_id,cluster_rank,n_pairs,task_centered_n_pairs,assignment_provenance,formal_use_allowed,worker_process_class
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,36,False,True,4,7,uNb9QFRL6hY,90b1682c716df1046edd,3.0,6.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,37,False,True,4,7,uNb9QFRL6hY,74ec5ab0599eaeaf4719,3.0,6.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,28,False,True,4,7,uNb9QFRL6hY,00df94cb0e7cc21280ba,4.0,7.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,32,False,True,4,7,uNb9QFRL6hY,8b3873aaa11c92de279f,4.0,7.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,35,False,True,4,7,uNb9QFRL6hY,b341f546633829a990db,4.0,7.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,11,False,True,4,7,uNb9QFRL6hY,d568da825a0925474c30,4.0,7.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,27,False,True,3,7,uNb9QFRL6hY,f155c5b328bfdbe59187,5.0,9.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,1,False,True,3,7,uNb9QFRL6hY,f0749422e452eec8ab7d,5.0,9.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,12,False,True,3,7,uNb9QFRL6hY,2e29af366c8b907df0ba,5.0,9.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,34,False,False,1,7,uNb9QFRL6hY,1892d2228413184cfbd6,6.0,4.0,-3.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,纯人工,31,False,False,1,7,uNb9QFRL6hY,063a5ec4d91eccc8b4c3,7.0,5.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,纯人工,10,True,False,3,3,uNb9QFRL6hY,793fbf24fd55bb3641aa,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,纯人工,13,True,False,3,3,uNb9QFRL6hY,20512095d53578cdb0d8,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,纯人工,18,True,False,3,3,uNb9QFRL6hY,ab0fd432ae8aa26071ae,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,纯人工,34,False,False,1,3,uNb9QFRL6hY,6c0f921d12fdfaa633d5,2.0,8.0,4.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,纯人工,35,False,False,1,3,uNb9QFRL6hY,20ff4e6c277a22cf5399,3.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,34,True,False,5,1,uNb9QFRL6hY,be774848762988355a0c,1.0,4.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,10,True,False,5,1,uNb9QFRL6hY,0a211ea2c0df77e9f508,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,13,True,False,5,1,uNb9QFRL6hY,a667f2faafe82e46c3bb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,18,True,False,5,1,uNb9QFRL6hY,4543d3cbfe2301eb05f6,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,纯人工,6,True,False,5,1,uNb9QFRL6hY,0ee8571c46f9f9b55099,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,模型预标注辅助,28,True,False,4,1,uNb9QFRL6hY,10ab4daf9de2cd3b6859,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,模型预标注辅助,30,True,False,4,1,uNb9QFRL6hY,c2c137240a2b4b27591e,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,模型预标注辅助,32,True,False,4,1,uNb9QFRL6hY,401fdd3b780569d96e33,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,模型预标注辅助,1,True,False,4,1,uNb9QFRL6hY,3aa58d4d74ec42ed12a4,1.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,纯人工,32,True,False,2,4,uNb9QFRL6hY,c3008da1d11064bd3531,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,纯人工,15,True,False,2,4,uNb9QFRL6hY,f78931e744dcb44323b8,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,纯人工,31,False,False,1,4,uNb9QFRL6hY,63597564c489c761152b,2.0,7.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,纯人工,33,False,False,1,4,uNb9QFRL6hY,9013342fd86225b281ba,3.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,纯人工,11,False,False,1,4,uNb9QFRL6hY,81702024cb6333973ce6,4.0,10.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,纯人工,31,True,False,4,2,uNb9QFRL6hY,0e9176654eefd5c9e285,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,纯人工,33,True,False,4,2,uNb9QFRL6hY,353881dfb47a1686a026,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,纯人工,11,True,False,4,2,uNb9QFRL6hY,c56be6e4f5a0291cbfe7,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,纯人工,8,True,False,4,2,uNb9QFRL6hY,e2af3853afde2a84287b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,纯人工,32,False,False,1,2,uNb9QFRL6hY,586816fed8c7e04af03d,2.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,33,True,False,4,2,uNb9QFRL6hY,7a0778c91977ce16bfb0,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,37,True,False,4,2,uNb9QFRL6hY,adafd30448bdc86059f9,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,11,True,False,4,2,uNb9QFRL6hY,99a8d85e0a09165ed320,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,15,True,False,4,2,uNb9QFRL6hY,063a04f15b4aa1089409,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,纯人工,34,False,False,1,2,uNb9QFRL6hY,bcadc37ee0819d4ead2d,2.0,2.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,1,True,False,3,2,uNb9QFRL6hY,8024c676ff7c3f775432,1.0,6.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,12,True,False,3,2,uNb9QFRL6hY,788e7e1c7924718866a4,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,18,True,False,3,2,uNb9QFRL6hY,b7e5ac04265464d25c70,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,模型预标注辅助,31,False,False,1,2,uNb9QFRL6hY,1ff1c3fea69357e03c76,2.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,纯人工,34,True,False,5,1,uNb9QFRL6hY,f2e875725d4790e9d5ca,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,纯人工,37,True,False,5,1,uNb9QFRL6hY,1a1c2c31064afdc74f07,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,纯人工,1,True,False,5,1,uNb9QFRL6hY,be6e1ce12bbf6a8518ab,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,纯人工,15,True,False,5,1,uNb9QFRL6hY,7ea7af8cde9303da75a6,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,纯人工,2,True,False,5,1,uNb9QFRL6hY,64bf2865bf8cc00abbb3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,纯人工,35,True,False,1,5,uNb9QFRL6hY,c0e08c82870e77e231bc,1.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,纯人工,12,False,False,1,5,uNb9QFRL6hY,c1c414a69e1ac434e740,2.0,7.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,纯人工,29,False,False,1,5,uNb9QFRL6hY,287ed274e745ef4b494d,3.0,4.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,纯人工,30,False,False,1,5,uNb9QFRL6hY,6bc3f17cddcae6548a83,4.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,纯人工,27,False,False,1,5,uNb9QFRL6hY,8b7b26806cebb06ceb87,5.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,1,True,False,1,5,uNb9QFRL6hY,b593f337fea5cb8bf3f2,1.0,10.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,2,False,False,1,5,uNb9QFRL6hY,9e5409147dcedaf906b7,2.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,34,False,False,1,5,uNb9QFRL6hY,8f3735d531f44f7b44c8,3.0,6.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,12,False,False,1,5,uNb9QFRL6hY,16f88794bfabdd24c227,4.0,9.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,纯人工,37,False,False,1,5,uNb9QFRL6hY,6bcb7c06bee48a668fc1,5.0,6.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,纯人工,31,True,False,4,2,wc2JMjhGNzB,3c7cf68051a68eb3dec3,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,纯人工,32,True,False,4,2,wc2JMjhGNzB,762f5998ab17c724546b,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,纯人工,33,True,False,4,2,wc2JMjhGNzB,df9885e0f87a96997673,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,纯人工,34,True,False,4,2,wc2JMjhGNzB,e96210fd3b70951b5670,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,纯人工,37,False,False,1,2,wc2JMjhGNzB,747092fcb23c661874e0,2.0,6.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,纯人工,1,True,False,2,4,wc2JMjhGNzB,406e2e41f02039706f05,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,纯人工,12,True,False,2,4,wc2JMjhGNzB,205de09132b7c362ae2c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,纯人工,30,False,False,1,4,wc2JMjhGNzB,2e6fc6fdc1ca28539391,2.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,纯人工,36,False,False,1,4,wc2JMjhGNzB,1241f308b7f478aaf10d,3.0,5.0,1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,纯人工,27,False,False,1,4,wc2JMjhGNzB,3996cdc86335a9c6d126,4.0,8.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,34,True,False,1,5,wc2JMjhGNzB,3e41c936412b1a992027,1.0,5.0,-1.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,28,False,False,1,5,wc2JMjhGNzB,0a731b8cdc864c572e8b,2.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,29,False,False,1,5,wc2JMjhGNzB,41a7f33047a9e0342ac0,3.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,35,False,False,1,5,wc2JMjhGNzB,d1099761985f8bcdd357,4.0,8.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,纯人工,13,False,False,1,5,wc2JMjhGNzB,f2c02631f6c62e58089e,5.0,10.0,4.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,11,True,False,2,4,wc2JMjhGNzB,ff368b2d52c03c9c2c5d,1.0,10.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,2,True,False,2,4,wc2JMjhGNzB,203bd6757c614dae7d28,1.0,10.0,2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,12,False,False,1,4,wc2JMjhGNzB,ebb6ff386a289d1366df,2.0,7.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,1,False,False,1,4,wc2JMjhGNzB,62ca76d9e84ab7370421,3.0,6.0,-2.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,纯人工,15,False,False,1,4,wc2JMjhGNzB,f59447dc61818803cfc6,4.0,8.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,模型预标注辅助,33,True,False,4,1,wc2JMjhGNzB,71f8e55558d74259a5eb,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,模型预标注辅助,34,True,False,4,1,wc2JMjhGNzB,2ec85790145647163c24,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,模型预标注辅助,35,True,False,4,1,wc2JMjhGNzB,bad9e0cac20a7347fbd5,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,模型预标注辅助,6,True,False,4,1,wc2JMjhGNzB,f716e6d6a95b3228e48c,1.0,4.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,10,True,False,5,1,wc2JMjhGNzB,383c4d3f2da8086009f3,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,17,True,False,5,1,wc2JMjhGNzB,19607f73ad540646568e,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,18,True,False,5,1,wc2JMjhGNzB,d0bcda333eddee24fe3c,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,6,True,False,5,1,wc2JMjhGNzB,a59dbe372c746bd7a7ac,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,纯人工,8,True,False,5,1,wc2JMjhGNzB,846f35a4fc23776b55a2,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,36,True,False,3,2,wc2JMjhGNzB,2c90d306c009cea79158,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,1,True,False,3,2,wc2JMjhGNzB,2293abd04e66d525f147,1.0,6.0,0.0,authorized_replacement_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,11,True,False,3,2,wc2JMjhGNzB,8efaa4e2bbb1955244ea,1.0,6.0,0.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,模型预标注辅助,31,False,False,1,2,wc2JMjhGNzB,99107f36d276c5bca39b,2.0,5.0,-1.0,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,28,True,False,5,7,wc2JMjhGNzB,64a7b681289e1d9e5c28,1.0,6.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,12,True,False,5,7,wc2JMjhGNzB,b1ce4141a47902a64e35,1.0,6.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,13,True,False,5,7,wc2JMjhGNzB,8f784855d8bd4f3a9024,1.0,6.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,6,True,False,5,7,wc2JMjhGNzB,ae7096d6a5b271deaac2,1.0,6.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,8,True,False,5,7,wc2JMjhGNzB,f235b3c540b6882e63cb,1.0,6.0,0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,31,False,True,4,7,wc2JMjhGNzB,d704f69a1c7c5327e638,2.0,7.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,33,False,True,4,7,wc2JMjhGNzB,ea7f2a3fdcd3a9d42d55,2.0,7.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,35,False,True,4,7,wc2JMjhGNzB,1f84dbf5541abdd7a52b,2.0,7.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,1,False,True,4,7,wc2JMjhGNzB,decd9e3adcbe39aed044,2.0,7.0,1.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,30,False,True,4,7,wc2JMjhGNzB,e0a58597afa7f260d97e,3.0,5.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,32,False,True,4,7,wc2JMjhGNzB,c6821c31452459c11f75,3.0,5.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,34,False,True,4,7,wc2JMjhGNzB,9d17cd836d7fc38ad108,3.0,5.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,36,False,True,4,7,wc2JMjhGNzB,35e84449b82da019aab5,3.0,5.0,-0.5,original_assignment,False,standard_assignment
current_all_computable_c1,原始码：current_all_computable_c1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,纯人工,10,False,True,4,7,wc2JMjhGNzB,cc4b77a1e08c03d24b8b,4.0,4.0,-1.5,original_assignment,False,standard_assignment
