stage,stage_zh,record_role,project_id,runtime_task_id,task_id,base_task_id,building_id,condition,condition_zh,worker_id,annotation_id,canonical_annotation_id,assignment_provenance,dataset_group,language_group,formal_use_allowed,canonical_valid_source,parse_error,n_corners_source,geometry_points_json,geometry_computable,n_corners,topology_signature,active_time_observed_seconds,active_time_formal_eligible,active_time_source,active_time_source_file,active_time_event_count,active_time_session_count,timing_status,lead_time_seconds,source_artifact,source_sha256,source_row_index,active_time_computable,lead_time_computable,data_mining_included,worker_status_class,primary_exclusion_class,secondary_exclusion_flags,worker_process_class,task_final_scope,geometry_reference_status,iou_to_gt,worker_caused_structural_failure,active_time_candidate_seconds,active_time_proxy_excluded,active_time_measurement_class,raw_lead_time_seconds,raw_lead_time_observation_count,raw_annotation_version_count,lead_time_source,formal_assignment_status,formal_assignment_status_source,primary_eligibility_status,primary_eligibility_status_source,design_has_semi_arm,task_has_semi_candidate,semi_pairing_status,geometry_computable_bool,active_time_computable_bool,lead_time_computable_bool,quality_computable_bool,formal_assignment_eligible_bool,flag__administrative_exclusion,flag__outside_assignment,flag__formal_assignment_ineligible,flag__independence_ineligible,flag__scope_oos_or_ineligible,flag__geometry_not_computable,flag__quality_not_computable,flag__active_time_not_computable,flag__manual_only_no_semi_candidate,flag__historical_retained_worker,flag__noncanonical_or_raw_only_role,orthogonal_flag_count,orthogonal_flags,active_time_script_versions,time_measurement_lane,time_measurement_lane_zh,lead_time_is_active_time
P1,预筛,stage_canonical,28,,3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,纯人工,19,4641,e2d08cec9b8c01da,not_recorded,PreScreen_manual,,True,True,,6,"[[174.5,204.0],[177.0,313.0],[541.5,360.5],[545.5,117.0],[663.5,143.5],[673.5,314.5]]",True,6,n_points:6,36.0,True,log,active_times_2026-06-27.jsonl,1,1,project+task+annotator,35.141,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,374,True,True,True,observed_worker,,,,,,,,36.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,纯人工,2,4736,100894ba6bbd1c2a,not_recorded,PreScreen_manual,,True,True,,24,"[[172.5,206.5],[172.5,317.0],[366.5,212.0],[366.5,310.0],[533.5,183.5],[533.5,335.5],[545.0,153.0],[545.0,365.5],[634.0,199.0],[634.0,319.0],[666.5,189.0],[666.5,340.0],[686.5,219.0],[686.5,300.5],[847.5,216.0],[847.5,303.0],[888.0,196.5],[892.0,319.5],[917.5,206.5],[922.5,313.0],[990.5,159.0],[990.5,362.0],[1007.5,197.5],[1007.5,321.0]]",True,24,n_points:24,146.0,True,log,active_times_2026-06-29.jsonl,31,1,project+task+annotator,191.803,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,375,True,True,True,observed_worker,,,,,,,,146.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,纯人工,21,3722,6b2052d3fba9dfe9,not_recorded,PreScreen_manual,,True,True,,28,"[[170.0,316.5],[174.0,203.0],[363.5,309.5],[365.0,208.0],[535.0,333.5],[536.5,187.0],[541.5,367.5],[544.5,153.0],[635.0,319.0],[636.5,197.5],[665.5,182.0],[667.0,338.5],[678.5,217.5],[678.5,298.5],[846.0,215.0],[847.5,300.5],[888.5,193.5],[889.5,321.5],[924.0,302.5],[925.0,208.0],[953.5,192.0],[954.0,329.5],[966.5,302.0],[967.0,205.0],[988.5,157.5],[991.0,362.0],[1003.5,187.0],[1004.0,333.0]]",True,28,n_points:28,16.0,True,log,active_times_2026-06-04.jsonl;active_times_2026-06-05.jsonl,4,1,project+task+annotator,9.555,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,376,True,True,True,observed_worker,,,,,,,,16.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;0.26-foreign-https-en-standalone;0.27-foreign-https-en-standalone;0.28-foreign-https-en-standalone;0.29-foreign-https-en-standalone,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,纯人工,6,3328,89baed79d40c1055,not_recorded,PreScreen_manual,,True,True,,24,"[[170.0,316.5],[174.0,203.0],[363.5,309.5],[365.0,208.0],[535.0,333.5],[536.5,187.0],[541.5,367.5],[544.5,153.0],[635.0,319.0],[636.5,197.5],[665.5,182.0],[667.0,338.5],[678.5,217.5],[684.0,295.0],[846.0,215.0],[847.5,300.5],[888.5,193.5],[889.5,321.5],[925.0,208.0],[930.5,303.0],[992.5,154.0],[993.5,358.5],[1005.5,199.0],[1007.0,304.5]]",True,24,n_points:24,100.0,True,log,active_times_2026-05-22.jsonl,6,1,project+task+annotator,70.709,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,377,True,True,True,observed_worker,,,,,,,,100.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3079,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,纯人工,8,3768,90ea86e7d48174ff,not_recorded,PreScreen_manual,,True,True,,8,"[[172.5,206.5],[172.5,317.0],[366.5,212.0],[366.5,310.0],[686.5,219.0],[686.5,300.5],[847.5,216.0],[847.5,303.0]]",True,8,n_points:8,144.0,True,log,active_times_2026-06-12.jsonl,6,1,project+task+annotator,112.388,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,378,True,True,True,observed_worker,,,,,,,,144.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official;0.29-foreign-https-en-standalone,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,1,4840,add487ea63e9bb01,not_recorded,PreScreen_manual,,True,True,,14,"[[45.5,370.0],[49.5,169.0],[187.0,407.5],[193.0,95.5],[240.5,171.0],[240.5,378.0],[352.0,346.0],[356.0,201.0],[604.5,364.0],[616.5,171.0],[783.5,439.5],[785.5,137.0],[990.0,407.5],[998.0,181.0]]",True,14,n_points:14,85.0,True,log,active_times_2026-06-30.jsonl,5,1,project+task+annotator,78.77,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,379,True,True,True,observed_worker,,,,,,,,85.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,10,3218,ae0d0995727e574c,not_recorded,PreScreen_manual,,True,True,,14,"[[51.5,172.5],[54.5,381.5],[218.0,85.0],[227.0,460.5],[245.5,172.5],[248.5,388.0],[354.5,188.0],[357.5,360.5],[609.0,388.0],[612.0,163.5],[778.5,130.5],[781.5,421.0],[981.5,385.0],[984.5,178.5]]",True,14,n_points:14,93.0,True,log,active_times_2026-05-21.jsonl,5,1,project+task+annotator,87.819,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,380,True,True,True,observed_worker,,,,,,,,93.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,11,3594,ae6d6070e397641b,not_recorded,PreScreen_manual,,True,True,,14,"[[48.0,383.0],[53.0,176.0],[221.5,74.5],[221.5,467.5],[251.5,376.5],[252.5,186.5],[354.0,196.5],[361.5,360.0],[607.0,380.5],[614.5,171.0],[773.5,414.5],[780.5,132.5],[974.5,383.5],[982.5,173.5]]",True,14,n_points:14,110.0,True,log,active_times_2026-05-31.jsonl,23,1,project+task+annotator,1170.009,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,381,True,True,True,observed_worker,,,,,,,,110.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,12,3480,1bba99ddd10d5cc3,not_recorded,PreScreen_manual,,True,True,,14,"[[46.0,377.5],[54.0,169.0],[219.0,89.5],[221.0,436.0],[248.0,177.5],[256.5,381.5],[352.5,365.0],[354.5,194.0],[609.0,373.5],[617.5,173.0],[778.0,137.5],[778.0,365.0],[984.5,181.5],[984.5,369.0]]",True,14,n_points:14,,False,lead_time_fallback,,0,0,fallback_no_direct_log,97.298,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,382,False,True,True,observed_worker,,,,,,,,97.298,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,2,quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,13,3385,10617301d542a20b,not_recorded,PreScreen_manual,,True,True,,14,"[[48.0,168.5],[52.0,376.5],[216.5,71.0],[220.5,476.5],[257.5,372.5],[258.0,183.0],[354.0,187.5],[355.0,355.5],[614.0,364.0],[616.0,177.0],[793.0,68.5],[797.0,443.5],[984.5,379.0],[986.5,162.5]]",True,14,n_points:14,59.0,True,log,active_times_2026-05-25.jsonl,3,1,project+task+annotator,44.757,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,383,True,True,True,observed_worker,,,,,,,,59.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,14,3556,1a2d29b10c49284d,not_recorded,PreScreen_manual,,True,True,,14,"[[48.0,168.5],[52.0,376.5],[216.5,71.0],[220.5,476.5],[257.5,372.5],[258.0,183.0],[354.0,187.5],[355.0,355.5],[614.0,364.0],[616.0,177.0],[793.0,68.5],[797.0,443.5],[984.5,379.0],[986.5,162.5]]",True,14,n_points:14,,False,lead_time_fallback,,0,0,fallback_no_direct_log,0.926,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,384,False,True,True,administrative_exclusion,,,,,,,,0.926,True,lead_time_proxy_excluded,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,3,administrative_exclusion;quality_not_computable;active_time_not_computable,not_recorded,lead_time_proxy_excluded,原始码：lead_time_proxy_excluded,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,15,3647,0541cfefecf4d012,not_recorded,PreScreen_manual,,True,True,,16,"[[49.5,166.0],[51.5,381.0],[214.0,462.5],[220.0,74.0],[249.0,176.5],[249.0,374.5],[354.5,354.5],[356.0,190.0],[614.0,171.5],[614.0,374.5],[776.0,132.0],[777.0,415.5],[794.0,75.0],[804.0,462.5],[981.5,387.0],[985.5,163.5]]",True,16,n_points:16,462.0,True,log,active_times_2026-06-01.jsonl;active_times_2026-06-03.jsonl,19,2,project+task+annotator,410.062,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,385,True,True,True,observed_worker,,,,,,,,462.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,17,3267,1fa12b6cb64cfe27,not_recorded,PreScreen_manual,,True,True,,16,"[[51.5,172.5],[51.5,381.0],[217.5,79.0],[224.0,443.0],[249.0,176.5],[249.0,374.5],[354.5,354.5],[356.0,190.0],[614.0,171.5],[614.0,374.5],[776.0,132.0],[777.5,398.0],[796.0,74.0],[819.5,454.5],[993.5,190.0],[995.0,378.0]]",True,16,n_points:16,66.0,True,log,active_times_2026-05-21.jsonl,4,1,project+task+annotator,50.949,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,386,True,True,True,observed_worker,,,,,,,,66.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,18,4783,51e9663a6ed29c7f,not_recorded,PreScreen_manual,,True,True,,14,"[[51.5,175.5],[51.5,383.5],[221.5,74.0],[221.5,463.5],[254.0,180.0],[254.0,374.0],[355.0,192.5],[355.0,356.5],[617.5,171.0],[617.5,374.5],[779.0,131.5],[779.0,430.0],[985.5,166.5],[985.5,376.0]]",True,14,n_points:14,43.0,True,log,active_times_2026-06-30.jsonl,2,1,project+task+annotator,14.397,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,387,True,True,True,historical_retained,,,,,,,,43.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,2,quality_not_computable;historical_retained_worker,0.24-official,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,19,4642,ccd2f1a9e269cf14,not_recorded,PreScreen_manual,,True,True,,8,"[[246.5,372.0],[249.0,179.5],[625.0,183.5],[630.0,315.5],[804.5,117.0],[822.5,408.0],[835.5,88.5],[844.5,453.0]]",True,8,n_points:8,17.0,True,log,active_times_2026-06-27.jsonl,1,1,project+task+annotator,13.812,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,388,True,True,True,observed_worker,,,,,,,,17.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1,quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
P1,预筛,stage_canonical,28,,3080,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,manual,纯人工,2,4737,2559d23544f7b937,not_recorded,PreScreen_manual,,True,True,,17,"[[51.5,175.5],[51.5,383.5],[221.5,74.0],[221.5,463.5],[254.0,180.0],[254.0,374.0],[355.0,192.5],[355.0,356.5],[617.5,171.0],[617.5,374.5],[779.0,131.5],[779.0,430.0],[804.5,495.5],[810.5,61.5],[810.5,471.0],[985.5,166.5],[985.5,376.0]]",False,17,not_computable,34.0,True,log,active_times_2026-06-29.jsonl,8,1,project+task+annotator,48.375,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d,389,True,True,True,observed_worker,,,,,,,,34.0,False,formal_frozen,,,,stage_canonical_label_studio_lead_time,not_applicable,"P1 uses eligible_for_primary_analysis, not the formal-assignment gate",eligible,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv:eligible_for_primary_analysis,False,False,not_applicable_outside_c1_paired_design,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,2,geometry_not_computable;quality_not_computable,stage1_helper_ordercache_hotfix_20260617_v1,other_stage_formal_active_log,原始码：other_stage_formal_active_log,False
