analysis_role,analysis_subrole,base_task_id,block3_generated,building_id,canonical_submission_id,condition,feature_timing,formal_first_route_eligible,formal_policy_frozen,formal_profile_frozen,risk,routing_role,scientific_conclusion_prohibited,selected,stage,substage_block,tag_family,tag_value,task_stratum,worker_id
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,eeb7cf09ee96e34c,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,reflection,,10
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,eeb7cf09ee96e34c,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,10
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,eeb7cf09ee96e34c,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,10
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,eeb7cf09ee96e34c,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,10
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42022c04b169cb33,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,11
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,34322c1803ecc10f,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,12
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,42b0e6e9fd383cc9,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,13
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,82970ffa463dfabe,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,14
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,8533d11a5e0b7dbf,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,15
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,db9b6396393de960,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,17
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,20a869d68a5fe7a0,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,18
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,f4f2c10eeb50a0d6,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,19
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_quality,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,scope,normal,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,02be3fa1bec88b02,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,model_issue,acceptable,,2
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,2413f1596849ef9b,semi,post_task,False,False,False,,not_eligible_for_first_route,True,True,P1,PreScreen,difficulty,trivial,,21
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,2413f1596849ef9b,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,occlusion,,21
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,2413f1596849ef9b,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,low_texture,,21
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,2413f1596849ef9b,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,seam,,21
diagnostic_pre_stage3,descriptive_measurement_audit,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,False,,2413f1596849ef9b,semi,post_task,False,False,False,,not_eligible_for_first_route,True,False,P1,PreScreen,difficulty,reflection,,21
