base_task_id,condition,threshold,subset_worker_ids,valid_k,partition_status,task_crowd_structure_status,structure_reason,enumeration_truncated,cluster_membership_json,candidate_partitions_json,pairwise_metric_eligible_count,pairwise_correspondence_eligible_count,pairwise_correspondence_incompatible_count,included_in_partition_metric_average,shannon_entropy,gini_simpson,largest_mode_share,supported_multimodality,mode_count,pairwise_correspondence_disagreement,pairwise_metric_dissimilarity_all,subset_index,common_k
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,0.925,11;15;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:11"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:15""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""]]","[[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:11"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:15""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.012852727674307562,0.05016974809318788,3,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,0.925,11;2;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:11"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:2""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""]]","[[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:11"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:2""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.011425454959240411,0.049931869307343356,4,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,0.925,15;2;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:15"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:2""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""]]","[[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:15"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:2""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:34""], [""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.0014272727150670406,0.04726836060227622,5,4
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,0.925,31;33;36;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:31"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:33"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:36"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:6""]]","[[[""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:31"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:33"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:36"", ""wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f:semi:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.010041657173478602,0.010041657173478602,1,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.925,13;29;33;35,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.006916581795279116,0.006916581795279116,1,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.925,13;29;33;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0057861361837762875,0.0057861361837762875,2,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.925,13;29;35;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.005137787367482734,0.005137787367482734,3,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.925,13;33;35;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:13"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.005134758232140861,0.005134758232140861,4,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,0.925,29;33;35;8,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:29"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:33"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:35"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:manual:8""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.006916581795279116,0.006916581795279116,5,4
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,0.925,17;18;28;34,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:17"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:18"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:28""], [""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:34""]]","[[[""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:17"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:18"", ""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:28""], [""yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089:semi:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0021925776467618765,0.01940716070133543,1,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.925,1;12;2;34,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0063033852666397605,0.024669525036102053,1,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.925,1;12;2;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0063033852666397605,0.01700267454310304,2,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.925,1;12;34;37,4,unique,supported_multimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]]",6,2,4,True,0.6931471805599453,0.5,0.5,1.0,2.0,0.011608985803218896,0.027598326691337827,3,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.925,1;2;34;37,4,unique,supported_multimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:1"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]]",6,2,4,True,0.6931471805599453,0.5,0.5,1.0,2.0,0.011698898367030697,0.027702461575090875,4,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,0.925,12;2;34;37,4,unique,supported_multimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:12"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:2""], [""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:34"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:manual:37""]]]",6,2,4,True,0.6931471805599453,0.5,0.5,1.0,2.0,0.012110884264691202,0.02724309650368223,5,4
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,0.925,11;31;33;36,4,unique,unimodal,unique_complete_link_partition,False,"[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:11"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:31"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:33"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:36""]]","[[[""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:11"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:31"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:33"", ""yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347:semi:36""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.00577417931532942,0.00577417931532942,1,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.93,18;31;32;34,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.0036942999851271585,0.02231160946734136,1,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.93,18;31;32;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.002712656101684807,0.02149035684975753,2,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.93,18;31;34;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0035104687903801204,0.019188781722804988,3,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.93,18;32;34;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:18""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.004124450284328396,0.021965712321505515,4,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.93,31;32;34;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:31"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:34"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:8""], [""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:manual:32""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.0035104687903801204,0.013604464332890606,5,4
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,0.93,11;33;36;6,4,unique,unimodal,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:11"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:33"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:36"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:6""]]","[[[""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:11"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:33"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:36"", ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f:semi:6""]]]",6,6,0,True,-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,0.93,1;2;33;34,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.011269740447172069,0.02314422915490692,1,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,0.93,1;2;33;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""]]]",6,3,3,True,0.5623351446188083,0.375,0.75,0.0,2.0,0.011269740447172069,0.011101635990741784,2,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,0.93,1;2;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.008928280921722043,0.023276226008084617,3,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,0.93,1;33;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:1"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.015007485952181376,0.02405190364587025,4,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,manual,0.93,2;33;34;37,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:2"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:33""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:34""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:manual:37""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.009873454467612786,0.021893942949873752,5,4
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,0.93,10;15;35;8,4,unique,dominant_with_dissent,unique_complete_link_partition,False,"[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:10"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:8""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:35""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:15""]]","[[[""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:10"", ""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:8""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:15""], [""7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3:semi:35""]]]",6,1,5,True,1.0397207708399179,0.625,0.5,0.0,3.0,0.0,0.0052278444590914686,1,4
