stage,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,harmful_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_harmful_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,harmful_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_harmful_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,harmful_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_harmful_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,harmful_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_harmful_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_harmful_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_harmful_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_harmful_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_harmful_handling_eps_0_05
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,10,62376c3351699bc6,3182,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,bf0a8312255862067188ee2ba6087abdf55a14ba98d1fef4d6a2ef975c102717,false,13.49214848268099,0.011784906706951304,,0.9381217853482978,0.9625783085356304,0.0244565231873326,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,11,b49eaa7455fb1edf,3606,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,true,0.0,0.0,,0.9381217853482978,0.9381217853482978,0.0,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,12,9ae9084968b32229,3445,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,caca28890f878ec1eae7ea6f400564fc4e49a2e880a73234c20f009ced27fd0e,false,14.574138656473837,0.012729986230227716,,0.9381217853482978,0.9272328303427781,-0.010888955005519674,true,true,evaluable,evaluable,false,acceptable,false,true,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,13,517e0e79ed73ad98,3341,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,ea9282901bc8c4cfa73ccbf117d0bdbdffe7e1884d2bb79b1e01e3a8bf3be51d,false,14.249976977948782,0.012446842656445507,,0.9381217853482978,0.9649643531241138,0.02684256777581595,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,14,c9609d6092bb0730,3236,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,82b8a67f8686f874568a22fc94a8bacd1fc1183dfd044c0ce6a0dee2e2524449,false,13.838425828790836,0.012087367521392646,,0.9381217853482978,0.9598820346584124,0.021760249310114554,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,15,5c8fc29a99324dd7,3614,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,3894c5f4f429c24e62d4b70868deaf9e5b55b010051869564d0114d676eb1ca0,false,13.18713667671905,0.011518489858486117,,0.9381217853482978,0.9612638815441565,0.02314209619585872,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,17,db6e2e902a7635ad,3396,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,54d2e5541b0d198dd1175c54f60a48d1a1582330ef890441b070168667efc36b,false,13.786491106736797,0.012042004408538979,,0.9381217853482978,0.965651004804843,0.027529219456545184,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,18,0a435ae2b35d25c7,4235,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,89ffb7f0fb5b8bc1f6208e0a283383538e760082f4f7c0d3e3dbfeda5e034de5,false,,,n_pairs_mismatch,0.9381217853482978,0.9517093182262161,0.013587532877918251,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,19,a68b2eed7b0c771f,4655,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,3894c5f4f429c24e62d4b70868deaf9e5b55b010051869564d0114d676eb1ca0,false,13.18713667671905,0.011518489858486117,,0.9381217853482978,0.9612638815441565,0.02314209619585872,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,2,39008f0fe7a1d27b,4744,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,f0a434ece7483ac0ae3034acf514a71104b47e137e5e09adc4814fe0fd8580f4,false,13.865180862738333,0.012110737081801598,,0.9381217853482978,0.9657729857889554,0.02765120044065761,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,21,ffdffd1443b1cef9,3688,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,3894c5f4f429c24e62d4b70868deaf9e5b55b010051869564d0114d676eb1ca0,false,13.18713667671905,0.011518489858486117,,0.9381217853482978,0.9612638815441565,0.02314209619585872,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,false,false,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,6,1260b5763825ac73,3285,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,true,0.0,0.0,,0.9381217853482978,0.9381217853482978,0.0,true,true,evaluable,evaluable,false,corner_drift,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3093,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,8,3e32b8564185e9c7,3493,init:p1:bd071297cf74315ad519,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,bd071297cf74315ad5196f59bf6d50be1d251c6df567e7cf6bb0c12299cab3e5,f6afaf60cf6342f18b88307320378149d34f2a962972015a6b70b7e9e9ba8f95,3233dde800e29c7573994cb01cc0b71843220a64dffe37afcaea06290a29f385,false,14.532776717513201,0.012693858063353818,,0.9381217853482978,0.962249164287037,0.024127378938739175,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,corner_drift,corner_drift,frozen_selection,trap_natural,task_id:625,86316f079247018365b4275bd10db9c777d2d3b04051f3792927e570184594d0,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,1,ef6c6984e4f16c67,4806,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,938c8ed05131a1b8fa340a6f9589cffbbe09206d7371f6dd7d63e705bb6b46b1,false,,,n_pairs_mismatch,0.9715336104388422,0.8692454598673709,-0.10228815057147134,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,false,false,true,false,true,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,10,ed061f0733e9b7c0,3183,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,477e8cdaf74845672988770b6d43695b9339c184f373befc72e216ec0358be16,false,,,n_pairs_mismatch,0.9715336104388422,0.979941410497499,0.008407800058656822,true,true,evaluable,evaluable,false,corner_drift;corner_duplicate;over_parsing,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,11,917375ed9bf4c232,3607,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,true,0.0,0.0,,0.9715336104388422,0.9715336104388422,0.0,true,true,evaluable,evaluable,false,corner_drift;over_parsing,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,false,true,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,12,89f4eb027c671d27,3446,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,49711bbb464eeb975f784325036ac011619f4633856416eece347a800ec7f9d6,false,,,n_pairs_mismatch,0.9715336104388422,0.928450649200022,-0.04308296123882027,true,true,evaluable,evaluable,false,acceptable,false,true,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,true,,,,false,false,false,false,false,false,,,,false,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,13,76f4aa228126afc1,3342,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,0c2a467f9eceb5d8c280dc1a8ce5f0e52e3d08f0ee11a8002206ad56c2be3342,false,,,n_pairs_mismatch,0.9715336104388422,0.974399105645612,0.002865495206769819,true,true,evaluable,evaluable,false,corner_drift;corner_duplicate,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,14,0866485c13fba238,3237,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,4e109714041508eae7257f24bf16a7569f9d367a2245c60ac248b6801c2c0108,false,,,n_pairs_mismatch,0.9715336104388422,0.9772671288313334,0.005733518392491144,true,true,evaluable,evaluable,false,corner_drift;corner_duplicate;over_parsing,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,15,ddf920fbb138fba7,3615,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,5d35e10f27f91fb6371d0e447cb910f45d4286f9bf762e5fa9bedc1531215f99,false,,,n_pairs_mismatch,0.9715336104388422,0.9768615176056451,0.00532790716680287,true,true,evaluable,evaluable,false,corner_drift;corner_duplicate,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,17,c47958997351f42e,3397,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,422d0f5d3840704ea9319cedad591320e38812fe94ff2cdb5987787bd3be265b,false,,,n_pairs_mismatch,0.9715336104388422,0.9792443843480985,0.00771077390925623,true,true,evaluable,evaluable,false,corner_drift;corner_duplicate;over_parsing,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,true,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
P1,zh,29,3094,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,18,2dcd0faece1c3627,4237,init:p1:85d09fc1acdcc7e934d2,7430abf1dea211abd799126fdd3f8883d52a0ae9598a326e7a11c5ad5cc6a014,85d09fc1acdcc7e934d2c0dfcf240a836e3f5a0015a4e9b2118de01a13e8060e,ea75adc9b942a93be20e6eb80cba8f23c7fee86bb2e0f0273f62e1a2b4e77a89,0f464ea00ad7dfb3c96636ed4fbacbadc0b0b928fd6ca02d90083e538e0bbe95,false,,,n_pairs_mismatch,0.9715336104388422,0.9764835276615764,0.00494991722273419,true,true,evaluable,evaluable,false,corner_duplicate,true,false,trap,corner_duplicate,corner_duplicate,frozen_selection,trap_natural,task_id:477,e54c5eec8cbad28d84dc7ff587d45c210781284566421c2cb1c98cb94f16c380,final_gold,true,not_applicable_p1,true,not_formally_adjudicated_p1,true,true,false,profile_development_only,false,false,false,true,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,false,false,true,false,false,,,,true,true,true,true,false,false,false,,,,,,,,,,,,,,,,,,,,,
