image_id,condition,building,n_observed,n_valid,n_excluded,total_clusters,supported_clusters,singletons,singleton_share,supported_share,largest_share,point_count_disagreement,within_cluster_median,sizes_descending,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,min_sub80_jaccard,review_draft_grade,review_draft_reason,full_p_by_8,core10_p_by_19,full_tail_no_gate,core_tail_10,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,grade_v1,status_v1,cut,doubletons,effective_modes_simpson,entropy_bits,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,supported_point_counts,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source,review_status,reviewed_grade,full_requested8_exceeds_n,core_requested19_exceeds_n
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,储藏与家务辅助,早期争议复核导出.user_type,入口储物换鞋区为主,入口储物换鞋区为主,AI_new_spatial_review,new_original,,未有人工作答,,储藏家务|通行,否,unresolved:jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,manual,jtcxE69GiFV,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,通行与连接,早期争议复核导出.user_type,通行为主,通行为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室与其入口共同呈现，床区为主要实质功能,卧室与其入口共同呈现，床区为主要实质功能,AI_new_spatial_review,new_original,,未有人工作答,,卧室|卫浴|通行,确认,unresolved:jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,manual,jtcxE69GiFV,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_001ad2ad14234e06b2d996d71bb96fc4,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,manual,jtcxE69GiFV,4,4,0,3,1,2,0.5,0.5,0.5,0.5,0.0597262849979,2;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.535,0,0.185,0.305,0.34,0.305,0.0833333333333,0.33625,0.16,,limited_horizon_or_order_sensitive,,,,,,,,,,valid,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,supported_component:jtcxE69GiFV_67790605390f4d439c3c59395967ec84,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,manual,jtcxE69GiFV,2,2,0,1,1,0,0,1,1,0,0.0549444806074,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_666e7c94f27743a788c408a62c2c13f6,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,manual,jtcxE69GiFV,4,4,0,2,2,0,0,1,0.5,0.666666666667,0.0597197416014,2;2,1,0,False,1,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,0,0,0,0,0,0.1875,0,0,0.1875,0.1875,,limited_horizon_or_order_sensitive,,,,,,,,,,valid,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,manual,jtcxE69GiFV,4,4,0,3,1,2,0.5,0.5,0.5,0.833333333333,0.0362415159279,2;1;1,1,0,False,,,short_horizon_or_unconfirmed_multi_pattern,0,0.435,0,0.125,0.435,0.5625,0.435,0,0.33375,0.21,,limited_horizon_or_order_sensitive,,,,,,,,,,valid,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:jtcxE69GiFV_c6baa663ada7439f9a409a86c7fd809b,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,通行与连接,早期争议复核导出.user_type,通行为主,通行为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,overlap_with_pending_or_unsupported,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,manual,jtcxE69GiFV,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:jtcxE69GiFV_7ca707708ef54c5bac2992d05d4f1408,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,manual,pRbA3pwrgk9,3,3,0,3,0,3,1,0,0.333333333333,1,,1;1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,确认,unresolved:pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,manual,pRbA3pwrgk9,6,6,0,1,1,0,0,1,1,0,0.0189958136136,6,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,1,1,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,supported_component:pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,supported_component,present,present,absent,present,present,absent,present,present,absent,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,manual,pRbA3pwrgk9,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,manual,pRbA3pwrgk9,2,1,1,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,invalid_response_evidence,,,,,,,,,,valid,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务|卧室,否,supported_component:pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,manual,pRbA3pwrgk9,3,3,0,2,1,1,0.333333333333,0.666666666667,0.666666666667,0,0.044807415602,2;1,1,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,manual,pRbA3pwrgk9,5,5,0,1,1,0,0,1,1,0,0.0126505084587,5,1,0,False,1,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,1,1,1,0,0,0,0,0,0,simple,assigned_observed_early,,,,,,,,,,valid,通行与连接,早期争议复核导出.user_type,电梯轿厢为主,电梯轿厢为主,AI_new_spatial_review,new_original,,未有人工作答,,通行|通行（电梯）|通行（门厅）,否,unresolved:pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,unknown,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,manual,pRbA3pwrgk9,2,2,0,1,1,0,0,1,1,0,0.0627597208637,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,20,19,1,14,4,10,0.526315789474,0.473684210526,0.157894736842,0.53216374269,0.0712184126782,3;2;2;2;1;1;1;1;1;1;1;1;1;1,0.970588235294,0.25,False,0.905982905983,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,0,0.68,0,0.235,0.513,0.5525,0.15,0.0010390846082,0.401754385965,0.269043650794,,invalid_response_evidence,,,,,,,,,,valid,复合／待定,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,确认,unresolved:pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,False,False
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,manual,pRbA3pwrgk9,2,2,0,1,1,0,0,1,1,0,0.0737170388594,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务|卧室,否,supported_component:pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,manual,pRbA3pwrgk9,2,2,0,2,0,2,1,0,0.5,0,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,unresolved:pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,manual,pRbA3pwrgk9,2,2,0,2,0,2,1,0,0.5,1,,1;1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,疑似,unresolved:pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,manual,pa4otMbVnkk,2,2,0,1,1,0,0,1,1,0,0,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,起居与休闲,早期争议复核导出.user_type,起居休闲为主要呈现空间,起居休闲为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲,否,supported_component:pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,manual,pa4otMbVnkk,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,通行与连接,早期争议复核导出.user_type,卧室层走道,卧室层走道,AI_new_spatial_review,carried_visual_record,,未有人工作答,,通行,否,supported_component:pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep+circulation,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,pa4otMbVnkk,2,2,0,1,1,0,0,1,1,0,0.0565099131575,2,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,双床卧室,双床卧室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,pa4otMbVnkk,3,3,0,2,1,1,0.333333333333,0.666666666667,0.666666666667,0.666666666667,0.0676850255907,2;1,1,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,厨房与用餐,早期争议复核导出.user_type,厨房岛台,厨房岛台,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房,否,unresolved:pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kitchen,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,pa4otMbVnkk,1,1,0,1,0,1,1,0,1,,,1,,0,False,,,too_few_valid_people,,,,,,,,,,,,insufficient_people,,,,,,,,,,valid,卧室,早期争议复核导出.user_type,卧室为主要呈现空间,卧室为主要呈现空间,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics,not_provided,,True,True
