image_id,building,source_split,scene_category,scene_source,main_space_raw,main_space_safe,main_space_source,main_space_basis,main_space_human,main_space_human_source,fine_human,fine_ai,doorway,room_id,room_status,floor_boundary,ceiling_boundary,corner_occlusion,connected_space,reflection_glass,low_contrast,floor_boundary_recheck,ceiling_boundary_recheck,corner_occlusion_recheck,connected_space_recheck,reflection_glass_recheck,low_contrast_recheck,resolution_rechecked,main_sleep,main_bathroom,main_kitchen,main_dining,main_living,main_work,main_circulation,main_storage,main_special,main_empty,position_entrance,position_window,position_edge,position_stair_landing,position_shower_interior,position_bath_tub,position_washing,position_mirrored,position_glass,position_fireplace,position_empty,position_shared_focus,main_semantic_key,main_function_primary,main_function_primary_source
2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,2t7WUuJeko7,valid,卧室,早期争议复核导出.user_type,花纹墙纸卧室全体,花纹墙纸卧室全体,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:2t7WUuJeko7_073656b4030d4389ba7f304298be1d73,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,present,absent,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,VFuaQ6m2Qom,valid,通行与连接,早期争议复核导出.user_type,低层楼梯旁走廊,低层楼梯旁走廊,AI_new_spatial_review,carried_visual_record,,未有人工作答,,用途不明|通行,否,unresolved:VFuaQ6m2Qom_f04a58b9c4ff4e448b5a4da4fd823a9c,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,valid,卫浴,早期争议复核导出.user_type,主卫洗手台侧,主卫洗手台侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴|用途不明,否,supported_component:VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
VFuaQ6m2Qom_f75a440593bb4140b899730917096859,VFuaQ6m2Qom,valid,卫浴,早期争议复核导出.user_type,主卫近入口,主卫近入口,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|卫浴,否,supported_component:VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,VLzqgDo317F,valid,起居与休闲,早期争议复核导出.user_type,花沙发会客室,花沙发会客室,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲|通行,否,supported_component:VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,valid,起居与休闲,早期争议复核导出.user_type,蓝红地毯会客室及门侧,蓝红地毯会客室及门侧,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲|通行,否,unresolved:VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
VLzqgDo317F_79ee9be0827a4de19da5b3e475e3ae0a,VLzqgDo317F,valid,起居与休闲,早期争议复核导出.user_type,花沙发室入口段,花沙发室入口段,AI_new_spatial_review,carried_visual_record,,未有人工作答,,起居休闲|通行,否,supported_component:VLzqgDo317F_35299a16cf1e447da4c15c443929c27a,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_0595477618f44940b004970372df16dc,X7HyMhZNoso,test,通行与连接,早期争议复核导出.user_type,通行为主,通行为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室|通行,否,unresolved:X7HyMhZNoso_0595477618f44940b004970372df16dc,not_in_supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,circulation,circulation,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,X7HyMhZNoso,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,test,复合／待定,早期争议复核导出.user_type,带内置衣柜的空房为主（可能卧室，未确认）,带内置衣柜的空房为主（可能卧室，未确认）,AI_new_spatial_review,new_original,,未有人工作答,,用途不明|通行,否,supported_component:X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,supported_component,present,present,absent,present,unknown,absent,present,present,absent,present,unknown,absent,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sleep+storage+empty,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,X7HyMhZNoso,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,unresolved:X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,test,厨房与用餐,早期争议复核导出.user_type,厨房与用餐共同为主,厨房与用餐共同为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,True,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kitchen+dining,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,X7HyMhZNoso,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,X7HyMhZNoso,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_445ae0203f294b5c9889505576e37998,X7HyMhZNoso,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,X7HyMhZNoso,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_a59d092e0c50479089a85c2b36dd6d20,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e8aea225d0942f494fd2255f49eb314,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,X7HyMhZNoso,test,厨房与用餐,早期争议复核导出.user_type,厨房与用餐共同为主,厨房与用餐共同为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,厨房|用餐|起居休闲,否,supported_component:X7HyMhZNoso_215ab480f5084ac992c0d0e6b3e82268,supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kitchen+dining,kitchen,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,X7HyMhZNoso,test,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:X7HyMhZNoso_a830b673f439458aa54a716194d972b7,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,X7HyMhZNoso,test,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,not_in_supported_component,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,X7HyMhZNoso,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,test,卫浴,早期争议复核导出.user_type,卫浴为主,卫浴为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卫浴,否,supported_component:X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathroom,bathroom,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,X7HyMhZNoso,test,储藏与家务辅助,早期争议复核导出.user_type,储藏家务为主,储藏家务为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,储藏家务,否,unresolved:X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,not_in_supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,storage,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_e40ff9839f0b4a35a25e9dc16d391ae4,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,X7HyMhZNoso,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,new_original,,未有人工作答,,起居休闲|通行,否,supported_component:X7HyMhZNoso_2bb4931911e4412cb51f6437a82c5b6c,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,overlap_with_pending_or_unsupported,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,X7HyMhZNoso,test,卧室,早期争议复核导出.user_type,卧室为主,卧室为主,AI_new_spatial_review,carried_visual_record,,未有人工作答,,卧室,否,supported_component:X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,supported_component,partial,present,present,present,unknown,absent,partial,present,present,present,unknown,absent,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sleep,sleep,explicit first-clause keyword derivation; not human/adjudicated semantics
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,X7HyMhZNoso,test,复合／待定,早期争议复核导出.user_type,带内置衣柜的空房为主（可能卧室，未确认）,带内置衣柜的空房为主（可能卧室，未确认）,AI_new_spatial_review,new_original,,未有人工作答,,用途不明|通行,否,supported_component:X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,supported_component,present,present,absent,absent,unknown,absent,present,present,absent,absent,unknown,absent,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,sleep+storage+empty,storage,explicit first-clause keyword derivation; not human/adjudicated semantics
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,Z6MFQCViBuw,test,起居与休闲,早期争议复核导出.user_type,起居休闲为主,起居休闲为主,AI_new_spatial_review,new_original,,未有人工作答,,特殊用途|起居休闲,否,supported_component:Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,living,living,explicit first-clause keyword derivation; not human/adjudicated semantics
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,test,厨房与用餐,后续41图亲审.current_classification.coarse_type,大餐桌用餐区为主,大餐桌用餐区为主,AI_new_spatial_review,new_original,大餐桌用餐区为主,后续41图亲审.current_classification.focus,烹饪、用餐,特殊用途|用餐,否,supported_component:Z6MFQCViBuw_2008e72476f84104858e908beeac0193,overlap_with_pending_or_unsupported,partial,present,present,present,present,absent,partial,present,present,present,present,absent,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dining,dining,explicit first-clause keyword derivation; not human/adjudicated semantics
