registry_uid,planned_task_key,base_task_id,normalized_title,title,image,planned_stage,condition,planned_condition,dataset_group,is_anchor,has_expert_ref,init_type,source_pool,manifest_file,manifest_stage_key,import_index,has_prediction,seed,runtime_task_id_available
stage2_calibration_manual:95,stage2_calibration_manual:uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78:95,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78,unb9qfrl6hy_ab84a27288034713b2c24e41b31acc78,uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ab84a27288034713b2c24e41b31acc78.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,95,False,20260228,False
stage2_calibration_manual:4,stage2_calibration_manual:uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359:4,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,unb9qfrl6hy_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,4,False,20260228,False
stage2_calibration_manual:70,stage2_calibration_manual:uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407:70,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,unb9qfrl6hy_b73ae36f994747e196380b1cb71cf407,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,70,False,20260228,False
stage2_calibration_manual:85,stage2_calibration_manual:uNb9QFRL6hY_b98c9460586e4f138658181461df9f51:85,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,unb9qfrl6hy_b98c9460586e4f138658181461df9f51,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,85,False,20260228,False
stage2_calibration_manual:86,stage2_calibration_manual:uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117:86,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117,unb9qfrl6hy_bccfe89cf0b24f4c9d2afee19c342117,uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_bccfe89cf0b24f4c9d2afee19c342117.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,86,False,20260228,False
stage2_calibration_manual:91,stage2_calibration_manual:uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b:91,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,unb9qfrl6hy_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,91,False,20260228,False
stage2_calibration_manual:17,stage2_calibration_manual:uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d:17,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,unb9qfrl6hy_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,17,False,20260228,False
stage2_calibration_manual:9,stage2_calibration_manual:uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341:9,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341,unb9qfrl6hy_daf1cf81c53b4e439e7e649fa9b41341,uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_daf1cf81c53b4e439e7e649fa9b41341.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,9,False,20260228,False
stage2_calibration_manual:40,stage2_calibration_manual:uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1:40,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1,unb9qfrl6hy_e0b8950793b447bd8b9f916e98e849d1,uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e0b8950793b447bd8b9f916e98e849d1.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,40,False,20260228,False
stage2_calibration_manual:58,stage2_calibration_manual:uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae:58,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae,unb9qfrl6hy_e39b52c7eedc4d859fca7888cab531ae,uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_e39b52c7eedc4d859fca7888cab531ae.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,58,False,20260228,False
stage2_calibration_manual:37,stage2_calibration_manual:uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f:37,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,unb9qfrl6hy_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,37,False,20260228,False
stage2_calibration_manual:38,stage2_calibration_manual:uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f:38,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f,unb9qfrl6hy_f8acfc899a4c49ddad71fdfcfd899b2f,uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_f8acfc899a4c49ddad71fdfcfd899b2f.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,38,False,20260228,False
stage2_calibration_manual:13,stage2_calibration_manual:uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32:13,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32,unb9qfrl6hy_fd411e4f6035431593833d9d0beb4d32,uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/uNb9QFRL6hY_fd411e4f6035431593833d9d0beb4d32.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,13,False,20260228,False
stage2_calibration_manual:52,stage2_calibration_manual:wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde:52,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde,wc2jmjhgnzb_05e7fcde7a00435ebba65933c1758dde,wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_05e7fcde7a00435ebba65933c1758dde.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,52,False,20260228,False
stage2_calibration_manual:90,stage2_calibration_manual:wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995:90,wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995,wc2jmjhgnzb_074ac1d681e3415081b89cf582e1e995,wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_074ac1d681e3415081b89cf582e1e995.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,90,False,20260228,False
stage2_calibration_manual:18,stage2_calibration_manual:wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942:18,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942,wc2jmjhgnzb_0a54ae7daf36423fb6a5607caf3fb942,wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_0a54ae7daf36423fb6a5607caf3fb942.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,18,False,20260228,False
stage2_calibration_manual:56,stage2_calibration_manual:wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f:56,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f,wc2jmjhgnzb_0caf634967404e889bf227539d7eaa0f,wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_0caf634967404e889bf227539d7eaa0f.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,56,False,20260228,False
stage2_calibration_manual:7,stage2_calibration_manual:wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31:7,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2jmjhgnzb_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,7,False,20260228,False
stage2_calibration_manual:93,stage2_calibration_manual:wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607:93,wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607,wc2jmjhgnzb_25dffb87de434b119296fc0a02ede607,wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_25dffb87de434b119296fc0a02ede607.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,93,False,20260228,False
stage2_calibration_manual:42,stage2_calibration_manual:wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3:42,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2jmjhgnzb_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,42,False,20260228,False
stage2_calibration_manual:15,stage2_calibration_manual:wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07:15,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07,wc2jmjhgnzb_5b34120ed9c24e47a673426ea7ea7a07,wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_5b34120ed9c24e47a673426ea7ea7a07.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,15,False,20260228,False
stage2_calibration_manual:47,stage2_calibration_manual:wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573:47,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573,wc2jmjhgnzb_649ef3674e0f4e7c9eac67f94d237573,wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_649ef3674e0f4e7c9eac67f94d237573.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,47,False,20260228,False
stage2_calibration_manual:36,stage2_calibration_manual:wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed:36,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed,wc2jmjhgnzb_7a57d2299f5f4f7a9769f200d21ed9ed,wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_7a57d2299f5f4f7a9769f200d21ed9ed.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,36,False,20260228,False
stage2_calibration_manual:96,stage2_calibration_manual:wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9:96,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9,wc2jmjhgnzb_c7e4c175f9b347cf9256fa7e291f26d9,wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_c7e4c175f9b347cf9256fa7e291f26d9.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,96,False,20260228,False
stage2_calibration_manual:63,stage2_calibration_manual:wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940:63,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940,wc2jmjhgnzb_d5138c0f63414e1fb5147c9436968940,wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_d5138c0f63414e1fb5147c9436968940.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,63,False,20260228,False
stage2_calibration_manual:74,stage2_calibration_manual:wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334:74,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334,wc2jmjhgnzb_d7230c164e814f9a83244ab2edc15334,wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_d7230c164e814f9a83244ab2edc15334.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,74,False,20260228,False
stage2_calibration_manual:11,stage2_calibration_manual:wc2JMjhGNzB_dda6efcba51c40de8552408953719515:11,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2jmjhgnzb_dda6efcba51c40de8552408953719515,wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_dda6efcba51c40de8552408953719515.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,11,False,20260228,False
stage2_calibration_manual:75,stage2_calibration_manual:wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4:75,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4,wc2jmjhgnzb_e9899e516c784fe3b8e78354ba4d49c4,wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_e9899e516c784fe3b8e78354ba4d49c4.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,75,False,20260228,False
stage2_calibration_manual:72,stage2_calibration_manual:wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635:72,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635,wc2jmjhgnzb_ea42bf32a1984ae399c9f96d9b62b635,wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/wc2JMjhGNzB_ea42bf32a1984ae399c9f96d9b62b635.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,72,False,20260228,False
stage2_calibration_manual:64,stage2_calibration_manual:x8F5xyUWy9e_9077f8ffceb943808934837db41e5616:64,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616,x8f5xyuwy9e_9077f8ffceb943808934837db41e5616,x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_9077f8ffceb943808934837db41e5616.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,64,False,20260228,False
stage2_calibration_manual:69,stage2_calibration_manual:x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23:69,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8f5xyuwy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,69,False,20260228,False
stage2_calibration_manual:51,stage2_calibration_manual:x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7:51,x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7,x8f5xyuwy9e_b7e0b8b0d65b439382afa4c79db018a7,x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/x8F5xyUWy9e_b7e0b8b0d65b439382afa4c79db018a7.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,51,False,20260228,False
stage2_calibration_manual:97,stage2_calibration_manual:yqstnuAEVhm_48447297e8444171a5db34ccf38bc229:97,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuaevhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_48447297e8444171a5db34ccf38bc229.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,97,False,20260228,False
stage2_calibration_manual:34,stage2_calibration_manual:yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5:34,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuaevhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,34,False,20260228,False
stage2_calibration_manual:21,stage2_calibration_manual:yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401:21,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401,yqstnuaevhm_703d93b8575b4c0ba99c285dea126401,yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_703d93b8575b4c0ba99c285dea126401.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,21,False,20260228,False
stage2_calibration_manual:76,stage2_calibration_manual:yqstnuAEVhm_9cb726b170554b9bacd039d4db246040:76,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuaevhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_9cb726b170554b9bacd039d4db246040.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,76,False,20260228,False
stage2_calibration_manual:19,stage2_calibration_manual:yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd:19,yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuaevhm_e3a33da5e5334b3fbc96997fc9c269dd,yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e3a33da5e5334b3fbc96997fc9c269dd.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,19,False,20260228,False
stage2_calibration_manual:84,stage2_calibration_manual:yqstnuAEVhm_e3face7b2196414d95ed97151aa13058:84,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuaevhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e3face7b2196414d95ed97151aa13058.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,84,False,20260228,False
stage2_calibration_manual:59,stage2_calibration_manual:yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa:59,yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa,yqstnuaevhm_e6ed009322974b1d89c053c04c0849fa,yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa.jpg,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/yqstnuAEVhm_e6ed009322974b1d89c053c04c0849fa.jpg,calibration_manual,manual,manual,Calibration_manual,False,False,,calibration_manual_pool,stage2_calibration_manual_import.json,stage2_calibration_manual,59,False,20260228,False
