stage,condition,base_task_id,meta_group,choice_code,choice_label_zh,positive_response_count,positive_worker_count,group_response_count,group_worker_count,total_response_count,total_worker_count,group_response_coverage,unasserted_response_count,positive_share_among_group_responders,positive_share_all_responses_descriptive,bernoulli_entropy_among_group_responders,denominator_note
C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,difficulty,reflection_transparency,反射/透明,1,1,6,6,6,6,1.0,0,0.16666666666666666,0.16666666666666666,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,difficulty,seam,全景接缝,2,2,6,6,6,6,1.0,0,0.3333333333333333,0.3333333333333333,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,other_choice,normal,其他选择,4,4,4,4,6,6,0.6666666666666666,2,1.0,0.6666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,scope,oos_other,其他范围外,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,difficulty,low_texture,低纹理,1,1,6,6,6,6,1.0,0,0.16666666666666666,0.16666666666666666,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,difficulty,occlusion,遮挡,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,difficulty,seam,全景接缝,2,2,6,6,6,6,1.0,0,0.3333333333333333,0.3333333333333333,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,other_choice,low_quality,其他选择,1,1,6,6,6,6,1.0,0,0.16666666666666666,0.16666666666666666,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,difficulty,occlusion,遮挡,4,4,4,4,7,7,0.5714285714285714,3,1.0,0.5714285714285714,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,difficulty,seam,全景接缝,1,1,4,4,7,7,0.5714285714285714,3,0.25,0.14285714285714285,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,other_choice,normal,其他选择,7,7,7,7,7,7,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,other_choice,trivial,其他选择,3,3,7,7,7,7,1.0,0,0.42857142857142855,0.42857142857142855,0.6829081047004717,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,difficulty,low_texture,低纹理,4,4,23,23,23,23,1.0,0,0.17391304347826086,0.17391304347826086,0.46203690946645704,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,difficulty,occlusion,遮挡,19,19,23,23,23,23,1.0,0,0.8260869565217391,0.8260869565217391,0.46203690946645704,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,difficulty,reflection_transparency,反射/透明,7,7,23,23,23,23,1.0,0,0.30434782608695654,0.30434782608695654,0.6145033203107282,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,difficulty,seam,全景接缝,7,7,23,23,23,23,1.0,0,0.30434782608695654,0.30434782608695654,0.6145033203107282,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,other_choice,low_quality,其他选择,1,1,18,18,23,23,0.782608695652174,5,0.05555555555555555,0.043478260869565216,0.2145591551764051,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,other_choice,normal,其他选择,17,17,18,18,23,23,0.782608695652174,5,0.9444444444444444,0.7391304347826086,0.21455915517640511,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,5,5,6,6,23,23,0.2608695652173913,17,0.8333333333333334,0.21739130434782608,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,scope,oos_other,其他范围外,1,1,6,6,23,23,0.2608695652173913,17,0.16666666666666666,0.043478260869565216,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,other_choice,low_quality,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,other_choice,trivial,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,difficulty,low_texture,低纹理,1,1,22,22,23,23,0.9565217391304348,1,0.045454545454545456,0.043478260869565216,0.18490739916777568,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,difficulty,occlusion,遮挡,22,22,22,22,23,23,0.9565217391304348,1,1.0,0.9565217391304348,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,difficulty,seam,全景接缝,1,1,22,22,23,23,0.9565217391304348,1,0.045454545454545456,0.043478260869565216,0.18490739916777568,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,other_choice,low_quality,其他选择,1,1,20,20,23,23,0.8695652173913043,3,0.05,0.043478260869565216,0.1985152433458726,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,other_choice,normal,其他选择,20,20,20,20,23,23,0.8695652173913043,3,1.0,0.8695652173913043,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,other_choice,trivial,其他选择,1,1,20,20,23,23,0.8695652173913043,3,0.05,0.043478260869565216,0.1985152433458726,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,3,3,23,23,0.13043478260869565,20,0.6666666666666666,0.08695652173913043,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,scope,oos_other,其他范围外,1,1,3,3,23,23,0.13043478260869565,20,0.3333333333333333,0.043478260869565216,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,difficulty,occlusion,遮挡,1,1,1,1,5,5,0.2,4,1.0,0.2,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,other_choice,low_quality,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,other_choice,trivial,其他选择,3,3,5,5,5,5,1.0,0,0.6,0.6,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,difficulty,occlusion,遮挡,3,3,3,3,5,5,0.6,2,1.0,0.6,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,difficulty,seam,全景接缝,1,1,3,3,5,5,0.6,2,0.3333333333333333,0.2,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,other_choice,normal,其他选择,1,1,3,3,5,5,0.6,2,0.3333333333333333,0.2,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,other_choice,trivial,其他选择,2,2,3,3,5,5,0.6,2,0.6666666666666666,0.4,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,2,2,4,4,5,5,0.8,1,0.5,0.4,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,scope,oos_other,其他范围外,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,scope,oos_split_or_multi_level,范围外：错层/多层,1,1,4,4,5,5,0.8,1,0.25,0.2,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,difficulty,occlusion,遮挡,3,3,3,3,5,5,0.6,2,1.0,0.6,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,other_choice,trivial,其他选择,2,2,5,5,5,5,1.0,0,0.4,0.4,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,difficulty,low_texture,低纹理,1,1,2,2,5,5,0.4,3,0.5,0.2,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,difficulty,occlusion,遮挡,1,1,2,2,5,5,0.4,3,0.5,0.2,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,other_choice,trivial,其他选择,3,3,5,5,5,5,1.0,0,0.6,0.6,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,difficulty,occlusion,遮挡,4,4,4,4,5,5,0.8,1,1.0,0.8,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,other_choice,trivial,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,difficulty,occlusion,遮挡,5,5,17,17,23,23,0.7391304347826086,6,0.29411764705882354,0.21739130434782608,0.6057974993723041,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,difficulty,reflection_transparency,反射/透明,13,13,17,17,23,23,0.7391304347826086,6,0.7647058823529411,0.5652173913043478,0.5455945739691843,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,difficulty,seam,全景接缝,7,7,17,17,23,23,0.7391304347826086,6,0.4117647058823529,0.30434782608695654,0.6774944044487072,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,other_choice,normal,其他选择,18,18,18,18,23,23,0.782608695652174,5,1.0,0.782608695652174,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,other_choice,trivial,其他选择,6,6,18,18,23,23,0.782608695652174,5,0.3333333333333333,0.2608695652173913,0.6365141682948128,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,3,3,5,5,23,23,0.21739130434782608,18,0.6,0.13043478260869565,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,scope,oos_split_or_multi_level,范围外：错层/多层,2,2,5,5,23,23,0.21739130434782608,18,0.4,0.08695652173913043,0.6730116670092565,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,difficulty,occlusion,遮挡,5,5,5,5,6,6,0.8333333333333334,1,1.0,0.8333333333333334,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,other_choice,trivial,其他选择,1,1,6,6,6,6,1.0,0,0.16666666666666666,0.16666666666666666,0.45056120886630463,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,difficulty,occlusion,遮挡,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,other_choice,normal,其他选择,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,difficulty,occlusion,遮挡,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,other_choice,low_quality,其他选择,1,1,5,5,5,5,1.0,0,0.2,0.2,0.5004024235381879,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,other_choice,normal,其他选择,5,5,5,5,5,5,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,difficulty,occlusion,遮挡,6,6,6,6,6,6,1.0,0,1.0,1.0,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,other_choice,normal,其他选择,4,4,4,4,6,6,0.6666666666666666,2,1.0,0.6666666666666666,0.0,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,scope,oos_open_or_ambiguous_boundary,范围/边界开放或歧义,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,scope,oos_split_or_multi_level,范围外：错层/多层,1,1,2,2,6,6,0.3333333333333333,4,0.5,0.16666666666666666,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,difficulty,low_texture,低纹理,1,1,2,2,5,5,0.4,3,0.5,0.2,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,difficulty,reflection_transparency,反射/透明,1,1,2,2,5,5,0.4,3,0.5,0.2,0.6931471805599453,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,other_choice,normal,其他选择,3,3,4,4,5,5,0.8,1,0.75,0.6,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
C1,manual,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,other_choice,trivial,其他选择,3,3,4,4,5,5,0.8,1,0.75,0.6,0.5623351446188083,unasserted is retained separately and is not silently coded as explicit negative
