image_id,condition,building,family,a_workers,b_workers,a_n,b_n,a_supported,b_supported,pooled_supported,a_core_tail,b_core_tail,pooled_core_tail,pooled_late_new,description
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QS,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QT,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W033,W001;W027;W028;W029;W030;W032;W036;W037,11,8,2,1,3,0.333333333333,0.791666666667,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,3,0.833333333333,0.625,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,3,0.833333333333,0.625,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,11,13,2,2,3,0.458333333333,0.458333333333,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,T,W027;W028;W029;W032;W036;W037,W001;W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W030;W033,6,13,1,3,3,0.416666666667,0.0833333333333,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,TB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W033,W001;W027;W028;W029;W030;W032;W036;W037,11,8,2,1,3,0.333333333333,0.791666666667,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,TS,W001;W002;W006;W008;W010;W011;W013;W015;W017;W018;W021,W027;W028;W029;W030;W032;W033;W036;W037,11,8,2,1,3,0.625,0.25,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,TSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021,W001;W027;W028;W029;W030;W032;W033;W036;W037,10,9,2,1,3,0.208333333333,0.541666666667,0.458333333333,0,other
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,3,0.833333333333,0.625,0.458333333333,0,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,B,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,Q,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QB,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QS,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QT,W002;W006;W008;W010;W011;W013;W015;W018;W021;W033,W001;W027;W028;W029;W030;W032;W036;W037,10,8,2,1,2,0.416666666667,1,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QTB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033;W036,4,14,1,2,2,0.0416666666667,0.916666666667,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033;W036,4,14,1,2,2,0.0416666666667,0.916666666667,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,S,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W018;W028;W029;W030;W031;W034;W037,11,12,2,1,2,0.583333333333,1,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,SB,W002;W006;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,15,8,2,1,2,0.916666666667,0.625,0.916666666667,0.138888888889,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,T,W027;W028;W029;W032;W036;W037,W001;W002;W006;W008;W010;W011;W013;W015;W018;W021;W030;W033,6,12,1,2,2,0.958333333333,0.666666666667,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,TB,W002;W006;W008;W010;W011;W013;W015;W018;W021;W033,W001;W027;W028;W029;W030;W032;W036;W037,10,8,2,1,2,0.416666666667,1,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,TS,W001;W002;W006;W008;W010;W011;W013;W015;W018;W021,W027;W028;W029;W030;W032;W033;W036;W037,10,8,2,1,2,0.625,1,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,TSB,W002;W006;W008;W010;W011;W013;W015;W018;W021,W001;W027;W028;W029;W030;W032;W033;W036;W037,9,9,2,1,2,0.708333333333,1,0.875,0.141666666667,other
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W018;W021;W027;W028;W032;W033;W036,4,14,1,2,2,0.0416666666667,0.916666666667,0.875,0.141666666667,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,B,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W029;W030;W031;W034;W035;W037,12,7,2,2,4,0.375,0.0416666666667,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QB,W001;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,7,12,2,2,4,0.0416666666667,0.375,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QSB,W001;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,7,12,2,2,4,0.0416666666667,0.375,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QT,W008;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W011;W013;W015;W017;W030;W031,9,10,2,2,4,0.166666666667,0.208333333333,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QTB,W001;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,7,12,2,2,4,0.0416666666667,0.375,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QTS,W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W011;W013;W015;W017;W031;W034,8,11,1,3,4,0.333333333333,0.0416666666667,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,QTSB,W002;W006;W008;W010;W011;W013;W015;W017,W001;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,8,11,2,2,4,0.25,0.375,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,S,W001;W002;W011;W015;W032;W033;W035;W036,W006;W008;W010;W013;W017;W028;W029;W030;W031;W034;W037,8,11,0,3,4,0,0.125,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,SB,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,W001;W029;W030;W031;W034;W035;W037,12,7,2,2,4,0.375,0.0416666666667,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,T,W001;W002;W006;W010;W011;W013;W017;W030,W008;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,8,11,1,2,4,0.5,0.25,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,TB,W001;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036;W037,6,13,1,2,4,0.166666666667,0.416666666667,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,TS,W011;W015;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W013;W017;W031;W034,10,9,1,2,4,0.416666666667,0.125,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,TSB,W001;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W028;W032;W033;W036,7,12,2,2,4,0.0416666666667,0.375,0.166666666667,0.525,other
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,manual,pRbA3pwrgk9,quality_time_edit,W002;W006;W010;W011;W013;W015;W017,W001;W008;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,7,12,2,2,4,0.0416666666667,0.291666666667,0.166666666667,0.525,other
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,B,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QT,W008;W011;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W015;W017;W018;W021;W027;W030;W031,10,13,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QTS,W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031;W034,8,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,S,W001;W002;W011;W014;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,9,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,TB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,manual,q9vSo1VnCiC,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,1,1,1,1,1,1,0,two_uniform_types_pooled_uniform
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,B,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,5,0.0416666666667,0.458333333333,0.375,0.458333333333,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,5,0.0416666666667,0.458333333333,0.375,0.458333333333,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,5,0.0416666666667,0.458333333333,0.375,0.458333333333,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QT,W008;W011;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W015;W017;W018;W021;W027;W030;W031,10,13,1,3,5,0.416666666667,0.166666666667,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,5,0.0416666666667,0.583333333333,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QTS,W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031;W034,8,15,1,3,5,0.458333333333,0.166666666667,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,QTSB,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027,W001;W012;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,11,12,1,3,5,0.333333333333,0.0833333333333,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,S,W001;W002;W011;W014;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,9,15,1,4,5,0.458333333333,0.0416666666667,0.375,0.458333333333,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,5,0.458333333333,0.0416666666667,0.375,0.458333333333,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,T,W001;W002;W006;W010;W012;W013;W017;W018;W021;W030,W008;W011;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,10,13,2,2,5,0.0833333333333,0.291666666667,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,TB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,5,0.0416666666667,0.583333333333,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,TS,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,11,12,1,1,5,0.416666666667,0.666666666667,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,TSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,5,0.0416666666667,0.583333333333,0.25,0.479166666667,other
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,manual,q9vSo1VnCiC,quality_time_edit,W001;W012;W029;W030;W031;W034;W035,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036;W037,7,16,2,1,5,0.0416666666667,0.708333333333,0.25,0.479166666667,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,B,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,2,3,0.0416666666667,0.583333333333,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,Q,W001;W012;W029;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W030;W032;W033;W036,7,17,2,2,3,0.0833333333333,0.875,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W033;W036,W001;W012;W029;W030;W031;W032;W034;W035;W037,15,9,2,2,3,0.5,0.0833333333333,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QS,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0.0416666666667,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QSB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0.0416666666667,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QT,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,2,0.875,0.791666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QTS,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,2,0.875,0.791666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,QTSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,2,0.875,0.791666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,S,W001;W002;W011;W014;W027;W032;W033;W035;W036,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,9,15,1,1,3,0.208333333333,1,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,SB,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,W001;W012;W029;W030;W031;W034;W035;W037,16,8,2,2,3,0.583333333333,0.0416666666667,0.583333333333,0,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,T,W001;W002;W006;W010;W011;W013;W017;W021,W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,8,11,2,1,2,0,0.666666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,TB,W002;W006;W010;W011;W013;W017;W021,W001;W008;W015;W018;W027;W028;W029;W030;W032;W033;W036;W037,7,12,2,1,2,0,0.958333333333,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,TS,W001;W002;W006;W008;W010;W011;W013;W015;W017;W018;W021,W027;W028;W029;W030;W032;W033;W036;W037,11,8,2,1,2,0.583333333333,0.916666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,TSB,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,2,0.875,0.791666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,quality_time_edit,W001;W029;W030;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,4,15,1,2,2,0.875,0.791666666667,0.75,0.00833333333333,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,B,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.75,0,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,QB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.75,0,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,QSB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,16,2,1,2,0,1,0.75,0,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,QT,W008;W011;W028;W029;W032;W033;W034;W035;W036;W037,W001;W002;W006;W010;W012;W013;W015;W017;W018;W021;W027;W030;W031,10,13,1,2,2,1,0.666666666667,0.666666666667,0,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,QTB,W001;W012;W029;W030;W031;W034;W035;W037,W002;W006;W008;W010;W011;W013;W015;W017;W018;W021;W027;W028;W032;W033;W036,8,15,2,1,2,0,1,0.666666666667,0,other
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,manual,q9vSo1VnCiC,QTS,W028;W029;W030;W032;W033;W035;W036;W037,W001;W002;W006;W008;W010;W011;W012;W013;W015;W017;W018;W021;W027;W031;W034,8,15,1,2,2,1,0.541666666667,0.666666666667,0,other
