stage,language_cohort,project_id,runtime_task_id,base_task_id,worker_id,raw_annotation_id,canonical_annotation_id,reconciliation_status,duplicate_geometry_type,raw_result_sha256,runtime_export_path,runtime_export_sha256,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,10,3172,0df21449d15d6f28,canonical_selected,single,26d4619ff93c65dcd0495c1c47461de7db5da3478b62b6bbc6f4ff693443de2b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,14,3226,67807e1e55df3898,canonical_selected,single,6f93528cbce0d3c1bfac14f00c0375c35617357d3e50f08e3ad67e401494873d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,15,3240,bb7b44da838a4ce1,canonical_selected,single,e331205eedbf597e91abce81c1fb4085389b3c6891ff709a1cdfcc4c2f21eb6b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,6,3275,4693ec5fcc3f09fc,canonical_selected,single,45a46a5f58ff428a2662177f51c1f7c47432aca4854e5c448fbeb0e570fe1703,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,13,3332,f8c614ff9afdc5fe,canonical_selected,single,bc3729c7bfc6ac901af87d2c5a33f34539add3241a05dd4eb5d9f321803e4ca5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,18,3424,d46f9d2f3c43ead2,canonical_selected,single,32ce041dec25fd5135deab0949736a3b8a59a724719d6c0cf44426229b88e251,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,12,3435,ce3536534b35ed2e,canonical_selected,single,32a2f89f8ed0044d5f1a6f6260276eb671639407973886c2e75ab7636cd0f2b6,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,8,3483,afc3de4b01f9bf3b,canonical_selected,single,a89ab717f3c59562cce789fdfe44a0bd1bf9ef06fc3e79772a3a0e2f14070ef4,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,11,3527,137415ffe0725161,canonical_selected,single,5bdb448a58e8302cc7238bfb7ea58796ab8ee720a3016eacd92956e7dbb1982b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,21,3678,13e99fa97abd8cb5,canonical_selected,single,8e0e08a283b297e02f2726311c2e8a87e9931dc08516a00c6218216a74cbb7d9,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,19,4645,a77c10f42f17dfe4,canonical_selected,single,0df86f85eb4f14e4dad44a0e99843d73687eba1af9ba84c21aed576039410bbe,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3083,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,1,4795,a98f6bc364bdef1b,canonical_selected,single,fc6ff3bcbee8ce349fa13d188dbde6db0744f79acb49962c87d51cd0d894fb05,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,17,3132,db9b6396393de960,canonical_selected,single,d8b6823e5ffdf3495ebdff2b137571011a4974edec107cc7cbb348da4794764e,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,2,3148,02be3fa1bec88b02,canonical_selected,single,90aead63c93cfe88f6aaf3bf02f63292751ffe44f8d2a255d275bd33df9d4208,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,10,3173,eeb7cf09ee96e34c,canonical_selected,single,805dbbf5f76cbda00e5a47371579a6dcf1c749e650efeb147bc8fd0306fd3a80,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,14,3227,82970ffa463dfabe,canonical_selected,single,8c3e4b222d5b790aa27ed21ef0da88f75e5d211eb80c7678b228b15dd343a1da,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,15,3242,8533d11a5e0b7dbf,canonical_selected,single,c2d2095da18a2997f0da5f3d459287d39ca4cb056519f6e3c1a50c99d9aee933,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,6,3276,5e49a3ca719154b8,canonical_selected,single,c2d2095da18a2997f0da5f3d459287d39ca4cb056519f6e3c1a50c99d9aee933,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,13,3333,42b0e6e9fd383cc9,canonical_selected,single,c2d2095da18a2997f0da5f3d459287d39ca4cb056519f6e3c1a50c99d9aee933,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,18,3423,20a869d68a5fe7a0,canonical_selected,single,a4cdbdf6904c9156769dd48075aaaa026d90d52e63e7d5b088c1b886e8ffb5e8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,12,3436,34322c1803ecc10f,canonical_selected,single,4e770d90f3d39b9250debc45a4403bf3a80ba4f0d803500dfd7bf5925fc7ce29,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,8,3484,3cfe12d6a5ea827b,canonical_selected,single,d4fe9bfbf550e8cdbfc4b03246705545fc8a0a53491fd920b1a9d1e88c6fb8bf,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,11,3597,42022c04b169cb33,canonical_selected,single,93ab4ead6b8344678b0dcc3a60d31b29c087bd403a454f70b12085a3d11bc2cf,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,21,3679,2413f1596849ef9b,canonical_selected,single,627154b181155b0ac3ed143d8e880b2db4f7f6fa8ef329d582a265daceb8996d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,19,4646,f4f2c10eeb50a0d6,canonical_selected,single,e3ae64f3b628aa555bae5ec16871dee077edcafefee0bad2da0f1f5e7563ede1,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3084,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,1,4796,9b288798a70abf19,canonical_selected,single,7d7a0dbe3a0ba557b4fc2f0020c1831dd0a10458d4867a3453622c1eacae8238,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,2,3149,2129afe06ece6a6d,canonical_selected,single,90c7bcbbf75e9e60c1c3f0f6c9acafc83cc0ebea38f7f025415b02d3f4794c28,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,10,3174,a73e732348cf85a5,canonical_selected,single,352ac9d439552fcb848088ff92f646763b55532fe2413b1f6bf9534bed7af636,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,14,3228,8bd66e889fbae752,canonical_selected,single,01597a24d43cef2bf18e2bc7e6e577c7f077a8e03f2c326258576b89cdd86a4b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,15,3246,8516eea42fb75c88,canonical_selected,single,f4c30748c3d7a2f14cd03bdd6c3309cde57a1f60dc04a2e0733f676e8068cd0b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,6,3277,e30721b054460f15,canonical_selected,single,1dacab2fe9cf505c956381ed683ffb69b1ef67d60596281a72085dd7022f5501,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,13,3334,d2685886cb5bbef7,canonical_selected,single,1dacab2fe9cf505c956381ed683ffb69b1ef67d60596281a72085dd7022f5501,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,17,3388,975c986cabcb9ac6,canonical_selected,single,178b82081d99b39f3c367a66c119da9880b47598b9399de13ce8197788ebad98,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,12,3437,baa09826ba02dd36,canonical_selected,single,35b008ad40c2757ffd6834e797ebed32cfe999886ac65baca31a44dce7287168,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,8,3485,7ae79f4e06a3ade1,canonical_selected,single,487d9d7c3e2fe9da60230273e114fe8bafca1c2f164764444c94ea0113c21948,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,11,3598,ba9f60a6ed19b5fd,canonical_selected,single,0c9bd429a9d70efcd1e179c2e4ee549f23f977ec5f3f161a4ef582c841fb8eec,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,21,3680,a927ea00f7335c7c,canonical_selected,single,4b40a9bd0ba60ac52db6a7f4dc4a0208c4829bb2b7f9908c110c6b5958af20a0,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,18,4096,f5d0a36b008eb488,canonical_selected,single,1013440a03c67353308a3624303f20889398d69c804b5baa51599e50010b78dc,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,19,4647,b24c193b4136afd3,canonical_selected,single,4b40a9bd0ba60ac52db6a7f4dc4a0208c4829bb2b7f9908c110c6b5958af20a0,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3085,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,1,4797,a30abcda8418bd75,canonical_selected,single,4eac21d9fcef6d97d15335b031c3a8506563b74e0ae9eb312faa504343bc1c6c,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,2,3150,6e781e22ca35282a,canonical_selected,single,a4dd9ad4829685df74b0116525cb7815ed0aba2a74c89bae39883e8d5fdbae67,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,10,3175,e1192a138c4f6fd5,canonical_selected,single,382f521537c3603c77fef8d8295ffad4039757f99b7784eaa70e36b46d8b6ea8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,14,3229,c86f4798b72da4f4,canonical_selected,single,c2d16d0ddb805ea7c6098af835f727faf302807633ee699ff3bb8c8586ebd1e5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,15,3247,95e4d6694aee7fe2,canonical_selected,single,3c0b26cff9e3bdea138a5feef029e8459f93c57c69e705c81c73508901b38c27,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,6,3278,542549c813b8d3ac,canonical_selected,single,e64ad69aad1cb67cb5a7853b334148b5561da449d776c3cee55fc75fec12ae41,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,13,3335,7c5ae954e2bc7d50,canonical_selected,single,e64ad69aad1cb67cb5a7853b334148b5561da449d776c3cee55fc75fec12ae41,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,17,3389,9045b95895ebfb53,canonical_selected,single,aa080bb7e1a9d0bec2c525117200b925798a4114b235ae0b6b9eee266bc036a8,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,12,3438,2e72e743616d19e3,canonical_selected,single,cc00a4cbf939c53abd45e61a6d6ce39eef947e241c1e4382287d53dbabfecdd5,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,8,3486,32cc4986bbe2899c,canonical_selected,single,610e5c0fdaf88cca623d815580a8e53983ac792f41674bffd52a43e970539f71,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,11,3599,9dc621c3289eacfe,canonical_selected,single,100ae745d9e3f11434b48b507b41b991d3897d62972bbf1b95176c8fb4c2da8c,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,21,3681,6f0b6c07349714e6,canonical_selected,single,100ae745d9e3f11434b48b507b41b991d3897d62972bbf1b95176c8fb4c2da8c,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,18,4097,aff9f2e8748c51bc,canonical_selected,single,06d1f091ae58190d54242f86ce0cab369e7956838fe7ba2b07d23b8d18107e88,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,19,4648,d3cb4659239d554a,canonical_selected,single,06d1f091ae58190d54242f86ce0cab369e7956838fe7ba2b07d23b8d18107e88,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3086,wc2JMjhGNzB_77962388887942148ee65c2892600e02,1,4798,d0a52acd08fbed41,canonical_selected,single,381c758aa311df9c40901925e089405397ab822af424f43bd7d3e64b181fe80b,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,2,3151,f0c39de79d58cc1f,canonical_selected,single,44b49872c742c516ccee9c731e073188a193a65c5ccb4abf27b057074d96dd35,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,10,3176,92cef8d5e67642b5,canonical_selected,single,b66d48b8a784b159d41a2598f6b5c7398055a9ca332cd481c22d6dae384a86bc,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,14,3230,c7a9fd0c71a7a2c7,canonical_selected,single,8bf4c7ef730112d5c7ba65851652ac3760fbda72bff59ff589430f79db61b119,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,15,3248,1f55a813de15c2fa,canonical_selected,single,107687f4374765fa46f82f80c9977e2e18090489dc4cc3ce0b94a7a95f54ebc9,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,6,3279,d84c21f30e32fc6b,canonical_selected,single,f353ea36a1e8357552cf2c29182b60a043e24d43b749d1864bb9e1ec313fac6d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
P1,zh,29,3087,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,13,3336,a4ef81640d9af82b,canonical_selected,single,f353ea36a1e8357552cf2c29182b60a043e24d43b749d1864bb9e1ec313fac6d,D:\Work\HOHONET\export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json,63b34e8adce3790c76f41f1e77302ea926dfdcbb0bc2950f6258a8d90d8ccdd1,true,true,true,false,false,false
