image_id,condition,cut,n,mode,point_count,mode_people,workers,canonical_ids,expected_first_seen_k,expected_second_support_k,has_other_same_point_mode,singleton
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,5,3,14,1,W036,e959490574d8d0e7f163,3,,False,True
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,5,4,16,1,W012,671b56ca48ab10f04510,3,,False,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.05,23,1,8,20,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035,6037abe04bcfa1d308ed;432d23215497f235714b;58fcb37f432cd01e22a1;1aa87c4e8b0db18c1ccd;efdd3af8bbe9661a922f;0545d5cfd8fca3b793bc;a899e204555a9b64f4b5;5370cc8259dd087bb93c;b52612c32e32fb20b8c2;bbe40bd3ad25e4383c92;b26eb0a9d329d8a255fd;0f006ad814591f20f1d7;a5582527e1e55759fca4;ddc38d03eaf0ed686dbe;762aad63d41c0473582f;944fc693a5243b08b5ee;d37f314fba3b67c55956;9e082eaf47377454a352;779f777343654b55ad95;3e053dc275632e30f220,1.14285714286,2.28571428571,True,False
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.05,23,2,8,1,W001,c71f04cf03f04f83010c,12,,True,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.05,23,3,8,1,W036,beebb1979f052693f701,12,,True,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.05,23,4,12,1,W037,1623fbedf957f0be9421,12,,False,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.1,23,1,8,21,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035,c71f04cf03f04f83010c;6037abe04bcfa1d308ed;432d23215497f235714b;58fcb37f432cd01e22a1;1aa87c4e8b0db18c1ccd;efdd3af8bbe9661a922f;0545d5cfd8fca3b793bc;a899e204555a9b64f4b5;5370cc8259dd087bb93c;b52612c32e32fb20b8c2;bbe40bd3ad25e4383c92;b26eb0a9d329d8a255fd;0f006ad814591f20f1d7;a5582527e1e55759fca4;ddc38d03eaf0ed686dbe;762aad63d41c0473582f;944fc693a5243b08b5ee;d37f314fba3b67c55956;9e082eaf47377454a352;779f777343654b55ad95;3e053dc275632e30f220,1.09090909091,2.18181818182,True,False
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.1,23,2,8,1,W036,beebb1979f052693f701,12,,True,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.1,23,3,12,1,W037,1623fbedf957f0be9421,12,,False,True
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.2,23,1,8,22,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,c71f04cf03f04f83010c;6037abe04bcfa1d308ed;432d23215497f235714b;58fcb37f432cd01e22a1;1aa87c4e8b0db18c1ccd;efdd3af8bbe9661a922f;0545d5cfd8fca3b793bc;a899e204555a9b64f4b5;5370cc8259dd087bb93c;b52612c32e32fb20b8c2;bbe40bd3ad25e4383c92;b26eb0a9d329d8a255fd;0f006ad814591f20f1d7;a5582527e1e55759fca4;ddc38d03eaf0ed686dbe;762aad63d41c0473582f;944fc693a5243b08b5ee;d37f314fba3b67c55956;9e082eaf47377454a352;779f777343654b55ad95;3e053dc275632e30f220;beebb1979f052693f701,1.04347826087,2.08695652174,False,False
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,manual,0.2,23,2,12,1,W037,1623fbedf957f0be9421,12,,False,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.05,5,1,8,2,W011;W030,ea1f939ba15f6d10754b;3b3f16f395140c417e16,2,4,True,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.05,5,2,8,1,W032,1f0da2ca6730dfb60599,3,,True,True
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.05,5,3,12,2,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b,2,4,False,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.1,5,1,8,3,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599,1.5,3,False,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.1,5,2,12,2,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b,2,4,False,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.2,5,1,8,3,W011;W030;W032,ea1f939ba15f6d10754b;3b3f16f395140c417e16;1f0da2ca6730dfb60599,1.5,3,False,False
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,manual,0.2,5,2,12,2,W031;W033,9bc471f05cac744132c6;62b93b940622881f9e7b,2,4,False,False
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.05,2,1,8,1,W030,909609a391f9f07e1416,1.5,,False,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.05,2,2,16,1,W031,7b8145a07f5a20482e72,1.5,,False,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.1,2,1,8,1,W030,909609a391f9f07e1416,1.5,,False,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.1,2,2,16,1,W031,7b8145a07f5a20482e72,1.5,,False,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.2,2,1,8,1,W030,909609a391f9f07e1416,1.5,,False,True
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.2,2,2,16,1,W031,7b8145a07f5a20482e72,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.05,2,1,10,1,W037,4b3c843c997026d73acc,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.05,2,2,16,1,W036,49919e8b1c06c7489dd8,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.1,2,1,10,1,W037,4b3c843c997026d73acc,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.1,2,2,16,1,W036,49919e8b1c06c7489dd8,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.2,2,1,10,1,W037,4b3c843c997026d73acc,1.5,,False,True
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,manual,0.2,2,2,16,1,W036,49919e8b1c06c7489dd8,1.5,,False,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.05,7,1,8,3,W010;W017;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;37e4bea380270fea5835,2,4,True,False
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.05,7,2,8,1,W030,6b330560608f60b295bf,4,,True,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.05,7,3,12,1,W034,f864f814213350fc3e6a,4,,False,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.05,7,4,18,1,W031,4b65c7d12eb6fbf42766,4,,True,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.05,7,5,18,1,W032,c2176d956a2b8b97e6b8,4,,True,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,1,8,4,W010;W017;W030;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;6b330560608f60b295bf;37e4bea380270fea5835,1.6,3.2,False,False
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,2,12,1,W034,f864f814213350fc3e6a,4,,False,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,7,3,18,2,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8,2.66666666667,5.33333333333,False,False
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,1,8,4,W010;W017;W030;W033,fde166d2581c8aac76c1;a529ac26f739576c2616;6b330560608f60b295bf;37e4bea380270fea5835,1.6,3.2,False,False
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,2,12,1,W034,f864f814213350fc3e6a,4,,False,True
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.2,7,3,18,2,W031;W032,4b65c7d12eb6fbf42766;c2176d956a2b8b97e6b8,2.66666666667,5.33333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,1,8,3,W006;W008;W033,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;2e25450d5668732450c2,5,10,True,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,2,8,2,W029;W035,d8cb18bc158b295d867a;4f87d786ffa037888bac,6.66666666667,13.3333333333,True,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,3,10,1,W034,12fdc91e2fd278aac0c7,10,,False,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,4,12,1,W030,7234128122016861cabd,10,,True,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,5,12,1,W037,9f1b2668af9bbb8c27ab,10,,True,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,6,20,2,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7,6.66666666667,13.3333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,7,24,3,W013;W015;W036,aefffe82b59c80b70615;999a08307d0cb1737ba3;e0e306b7d1de04330bc5,5,10,True,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,8,24,5,W002;W011;W012;W017;W032,464d1f8e2646f0b168b2;6f392909790d7b83bad3;3278b0b885357fd483ef;178ede5b2fef8ba1828e;00c60f620f2c87cd54da,3.33333333333,6.66666666667,True,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.05,19,9,24,1,W010,6f7020870942eee83774,10,,True,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,1,8,5,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac,3.33333333333,6.66666666667,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,2,10,1,W034,12fdc91e2fd278aac0c7,10,,False,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,3,12,2,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab,6.66666666667,13.3333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,4,20,2,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7,6.66666666667,13.3333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,5,24,8,W002;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5,2.22222222222,4.44444444444,True,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,19,6,24,1,W010,6f7020870942eee83774,10,,True,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,1,8,5,W006;W008;W029;W033;W035,45ac613c561811cb4a0d;e61e5cb856a564b7a01f;d8cb18bc158b295d867a;2e25450d5668732450c2;4f87d786ffa037888bac,3.33333333333,6.66666666667,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,2,10,1,W034,12fdc91e2fd278aac0c7,10,,False,True
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,3,12,2,W030;W037,7234128122016861cabd;9f1b2668af9bbb8c27ab,6.66666666667,13.3333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,4,20,2,W001;W031,6b1d44df0ab19f6b9f32;955fdd77aab2e02c77b7,6.66666666667,13.3333333333,False,False
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.2,19,5,24,9,W002;W010;W011;W012;W013;W015;W017;W032;W036,464d1f8e2646f0b168b2;6f7020870942eee83774;6f392909790d7b83bad3;3278b0b885357fd483ef;aefffe82b59c80b70615;999a08307d0cb1737ba3;178ede5b2fef8ba1828e;00c60f620f2c87cd54da;e0e306b7d1de04330bc5,2,4,False,False
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,5,1,8,1,W030,165a2fd857e8341d4a8e,3,,True,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,5,2,8,1,W035,1907e5aeb8f3d6578ad3,3,,True,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,5,3,12,1,W031,4f5b58a8268243d50888,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,5,4,14,1,W037,e1491370f166c6c5a7d6,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.05,5,5,26,1,W011,0fce729d57cd25ee8f7c,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,1,8,2,W030;W035,165a2fd857e8341d4a8e;1907e5aeb8f3d6578ad3,2,4,False,False
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,2,12,1,W031,4f5b58a8268243d50888,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,3,14,1,W037,e1491370f166c6c5a7d6,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,5,4,26,1,W011,0fce729d57cd25ee8f7c,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,5,1,8,2,W030;W035,165a2fd857e8341d4a8e;1907e5aeb8f3d6578ad3,2,4,False,False
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,5,2,12,1,W031,4f5b58a8268243d50888,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,5,3,14,1,W037,e1491370f166c6c5a7d6,3,,False,True
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.2,5,4,26,1,W011,0fce729d57cd25ee8f7c,3,,False,True
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,0.05,2,1,8,2,W013;W015,8b70214a3d426faf23e3;3386f2a2b9d771574b1a,1,2,False,False
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,0.1,2,1,8,2,W013;W015,8b70214a3d426faf23e3;3386f2a2b9d771574b1a,1,2,False,False
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,manual,0.2,2,1,8,2,W013;W015,8b70214a3d426faf23e3;3386f2a2b9d771574b1a,1,2,False,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.05,24,1,12,19,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821,1.25,2.5,True,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.05,24,2,12,1,W034,90520932aee1bf49,12.5,,True,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.05,24,3,12,1,W035,9f90d9f93e93c9bf,12.5,,True,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.05,24,4,14,1,W001,9b288798a70abf19,12.5,,False,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.05,24,5,16,2,W031;W037,4e299dc6bda4eef4;4651933458778c15,8.33333333333,16.6666666667,False,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,1,12,19,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821,1.25,2.5,True,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,2,12,1,W034,90520932aee1bf49,12.5,,True,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,3,12,1,W035,9f90d9f93e93c9bf,12.5,,True,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,4,14,1,W001,9b288798a70abf19,12.5,,False,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.1,24,5,16,2,W031;W037,4e299dc6bda4eef4;4651933458778c15,8.33333333333,16.6666666667,False,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.2,24,1,12,19,W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W032;W033;W036,02be3fa1bec88b02;5e49a3ca719154b8;3cfe12d6a5ea827b;eeb7cf09ee96e34c;42022c04b169cb33;34322c1803ecc10f;42b0e6e9fd383cc9;82970ffa463dfabe;8533d11a5e0b7dbf;db9b6396393de960;20a869d68a5fe7a0;2413f1596849ef9b;dfb59e0acb27e23d;ce1f8d8e19ffffeb;1fbbddc98c74aeb0;867a61b4c60969d2;c3fc3f4b6aeb53b0;c88ef7c6614c3d19;fbde960cac90f821,1.25,2.5,True,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.2,24,2,12,2,W034;W035,90520932aee1bf49;9f90d9f93e93c9bf,8.33333333333,16.6666666667,True,False
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.2,24,3,14,1,W001,9b288798a70abf19,12.5,,False,True
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,0.2,24,4,16,2,W031;W037,4e299dc6bda4eef4;4651933458778c15,8.33333333333,16.6666666667,False,False
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.05,5,1,8,2,W006;W017,bb2170e2f627c3cc30fb;d6077bf8866533197810,2,4,True,False
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.05,5,2,8,1,W008,b009f871ba470e85127d,3,,True,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.05,5,3,8,1,W031,385caf3701dee7042d51,3,,True,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.05,5,4,12,1,W032,11f19b08afaff69c9e6a,3,,False,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,1,8,2,W006;W017,bb2170e2f627c3cc30fb;d6077bf8866533197810,2,4,True,False
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,2,8,2,W008;W031,b009f871ba470e85127d;385caf3701dee7042d51,2,4,True,False
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.1,5,3,12,1,W032,11f19b08afaff69c9e6a,3,,False,True
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.2,5,1,8,4,W006;W008;W017;W031,bb2170e2f627c3cc30fb;b009f871ba470e85127d;d6077bf8866533197810;385caf3701dee7042d51,1.2,2.4,False,False
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,manual,0.2,5,2,12,1,W032,11f19b08afaff69c9e6a,3,,False,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.05,24,1,8,14,W002;W006;W008;W011;W013;W014;W017;W018;W027;W031;W032;W034;W036;W037,6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;d54323b15af787a3;00e1f0475f32cb49;d90b8277604eeace;0fff707ce84d6609;62836cb5439d47d2;0c054ac3932985cb;6f9679a3058624e4;bc1cd87a35fe5e07;fe443220e5338d14;94d4b4a63d7f84cc;5e3a87e01e8c7a68,1.66666666667,3.33333333333,True,False
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.05,24,2,8,4,W010;W015;W021;W028,b3d91348061353b4;7834e8d354a01da4;5436c4f88262ddc5;121644cf341ee37d,5,10,True,False
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.05,24,3,8,5,W001;W029;W030;W033;W035,2b75349a0d747440;fb8ee4635680f271;699e590cdc0187eb;67cd0f7506bc51c3;0f871667c1e1a335,4.16666666667,8.33333333333,True,False
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.05,24,4,8,1,W012,b2be1df92c78eded,12.5,,True,True
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,1,8,18,W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W021;W027;W028;W031;W032;W034;W036;W037,6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;6f9679a3058624e4;bc1cd87a35fe5e07;fe443220e5338d14;94d4b4a63d7f84cc;5e3a87e01e8c7a68,1.31578947368,2.63157894737,True,False
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.1,24,2,8,6,W001;W012;W029;W030;W033;W035,2b75349a0d747440;b2be1df92c78eded;fb8ee4635680f271;699e590cdc0187eb;67cd0f7506bc51c3;0f871667c1e1a335,3.57142857143,7.14285714286,True,False
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,0.2,24,1,8,24,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,2b75349a0d747440;6d60091b52a8a93c;d51ae1a5831a491f;b38098dbc883b897;b3d91348061353b4;d54323b15af787a3;b2be1df92c78eded;00e1f0475f32cb49;d90b8277604eeace;7834e8d354a01da4;0fff707ce84d6609;62836cb5439d47d2;5436c4f88262ddc5;0c054ac3932985cb;121644cf341ee37d;fb8ee4635680f271;699e590cdc0187eb;6f9679a3058624e4;bc1cd87a35fe5e07;67cd0f7506bc51c3;fe443220e5338d14;0f871667c1e1a335;94d4b4a63d7f84cc;5e3a87e01e8c7a68,1,2,False,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.05,5,1,8,1,W034,5f7815f3a489b8007a97,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.05,5,2,12,1,W037,ae929aa9e6dd3cd587ac,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.05,5,3,16,2,W011;W033,c599740d3bc3761f8f39;adc213fc12f5f948aa56,2,4,True,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.05,5,4,16,1,W015,a68c32790d01e6b27d0d,3,,True,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,1,8,1,W034,5f7815f3a489b8007a97,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,2,12,1,W037,ae929aa9e6dd3cd587ac,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.1,5,3,16,3,W011;W015;W033,c599740d3bc3761f8f39;a68c32790d01e6b27d0d;adc213fc12f5f948aa56,1.5,3,False,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.2,5,1,8,1,W034,5f7815f3a489b8007a97,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.2,5,2,12,1,W037,ae929aa9e6dd3cd587ac,3,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,manual,0.2,5,3,16,3,W011;W015;W033,c599740d3bc3761f8f39;a68c32790d01e6b27d0d;adc213fc12f5f948aa56,1.5,3,False,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.05,4,1,8,1,W028,4d6cdfa4951e9653e815,2.5,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.05,4,2,16,2,W002;W017,7fc54cc83e44fb28abe2;be0ea7a0849f9bf057cb,1.66666666667,3.33333333333,True,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.05,4,3,16,1,W001,fba833f7e946e03406f0,2.5,,True,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.1,4,1,8,1,W028,4d6cdfa4951e9653e815,2.5,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.1,4,2,16,3,W001;W002;W017,fba833f7e946e03406f0;7fc54cc83e44fb28abe2;be0ea7a0849f9bf057cb,1.25,2.5,False,False
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.2,4,1,8,1,W028,4d6cdfa4951e9653e815,2.5,,False,True
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,0.2,4,2,16,3,W001;W002;W017,fba833f7e946e03406f0;7fc54cc83e44fb28abe2;be0ea7a0849f9bf057cb,1.25,2.5,False,False
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,5,1,8,2,W011;W037,81236ef5be5b11e8be3e;ca1a2d8aefa7219707d8,2,4,True,False
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,5,2,8,1,W032,093a8b4511bd56f93784,3,,True,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,5,3,8,1,W033,8ad07f7e5b4a42e18f5c,3,,True,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.05,5,4,8,1,W015,8bd2b6db1b57ba08a132,3,,True,True
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,5,1,8,4,W011;W032;W033;W037,81236ef5be5b11e8be3e;093a8b4511bd56f93784;8ad07f7e5b4a42e18f5c;ca1a2d8aefa7219707d8,1.2,2.4,True,False
