image_id,building_id,cohort,panel,model,arm,n,status
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QS,G2,4,insufficient_people
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QS,MIX,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QB,G1,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QB,G2,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TS,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TS,G1,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TS,G2,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TS,MIX,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TB,G1,9,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TB,G2,11,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TB,MIX,18,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,SB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,SB,G1,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,SB,G2,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,SB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTS,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTS,G1,6,insufficient_people
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTS,G2,14,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTS,MIX,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTB,G1,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTB,G2,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QSB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QSB,G1,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QSB,G2,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QSB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TSB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TSB,G1,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TSB,G2,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,TSB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTSB,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTSB,G1,8,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTSB,G2,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,QTSB,MIX,16,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,Q_median2,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,Q_median2,G1,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,Q_median2,G2,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,common,Q_median2,MIX,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,all26,native,Q_median2,ALL,25,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,all26,native,Q_median2,G1,13,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,all26,native,Q_median2,G2,12,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,all26,native,Q_median2,MIX,24,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,native,Q_median2,ALL,20,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,native,Q_median2,G1,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,native,Q_median2,G2,10,available
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,current20,native,Q_median2,MIX,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,T,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,T,G1,13,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,T,G2,11,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,T,MIX,22,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,S,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,S,G1,11,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,S,G2,13,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,S,MIX,22,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,B,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,B,G1,4,insufficient_people
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,B,G2,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,B,MIX,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QT,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QT,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QT,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QT,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QS,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QS,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QS,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QS,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QB,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QB,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QB,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TS,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TS,G1,13,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TS,G2,11,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TS,MIX,22,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TB,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TB,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TB,MIX,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,SB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,SB,G1,4,insufficient_people
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,SB,G2,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,SB,MIX,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTS,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTS,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTS,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTS,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTB,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTB,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTB,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QSB,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QSB,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QSB,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QSB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TSB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TSB,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TSB,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,TSB,MIX,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTSB,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTSB,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTSB,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,QTSB,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q_median2,ALL,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q_median2,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q_median2,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,common,Q_median2,MIX,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q,G1,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q,G2,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q,MIX,0,classification_rejected
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,T,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,T,G1,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,T,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,T,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,S,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,S,G1,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,S,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,S,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,B,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,B,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,B,G2,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,B,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QT,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QT,G1,14,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QT,G2,6,insufficient_people
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QT,MIX,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QS,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QS,G1,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QS,G2,4,insufficient_people
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QS,MIX,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QB,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QB,G2,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TS,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TS,G1,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TS,G2,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TS,MIX,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TB,G1,9,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TB,G2,11,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TB,MIX,18,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,SB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,SB,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,SB,G2,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,SB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTS,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTS,G1,9,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTS,G2,11,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTS,MIX,18,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTB,G1,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTB,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QSB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QSB,G1,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QSB,G2,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QSB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TSB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TSB,G1,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TSB,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,TSB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTSB,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTSB,G1,8,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTSB,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,QTSB,MIX,16,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q_median2,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q_median2,G1,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q_median2,G2,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,common,Q_median2,MIX,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,native,Q_median2,ALL,25,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,native,Q_median2,G1,13,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,native,Q_median2,G2,12,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,all26,native,Q_median2,MIX,24,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,native,Q_median2,ALL,20,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,native,Q_median2,G1,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,native,Q_median2,G2,10,available
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,current20,native,Q_median2,MIX,20,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,Q,G1,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,Q,G2,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,Q,MIX,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,Q,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,T,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,T,G1,13,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,T,G2,11,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,T,MIX,22,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,S,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,S,G1,11,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,S,G2,13,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,S,MIX,22,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,B,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,B,G1,4,insufficient_people
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,B,G2,20,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,B,MIX,8,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QT,G1,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QT,G2,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QT,MIX,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QT,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QS,G1,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QS,G2,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QS,MIX,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QS,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QB,G1,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QB,G2,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QB,MIX,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QB,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TS,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TS,G1,13,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TS,G2,11,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TS,MIX,22,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TB,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TB,G1,12,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TB,G2,12,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,TB,MIX,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,SB,ALL,24,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,SB,G1,4,insufficient_people
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,SB,G2,20,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,SB,MIX,8,available
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QTS,G1,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QTS,G2,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QTS,MIX,0,classification_rejected
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,all26,common,QTS,ALL,24,available
