image_id,building_id,split,population_role,image_url,image_url_provenance,local_image_source,room_instance_id,room_identity_status,region_class_values_json,room_mapping_status,coordinate_width,coordinate_height,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,historical_rows,historical_workers,historical_contexts,human_floor_mean,floor_count,human30_id,ai50_id,extended73_partitions,historical42_partitions
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_83347153d2184d33869626c6c83318f9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.00391009739488879,0.0038660991307666315,0.00449382889693728,0.003134959354727296,0.06616844403168665,0.06449407458205303,0,0,0,,,,,0,0
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.07146536611685883,0.07146536611685883,0,0,0,,,,,0,0
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.01114932155523951,0.0012303995641137488,0.0015706060515189302,0.0011713718856762867,0.036751962757923695,0.04606208172505022,0,0,0,,,,,0,0
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.009152046668910119,0.0021868987732044376,0.0022651766837813447,0.002050104485534998,0.020050838884319577,0.013499809017065822,0,0,0,,,,,0,0
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.05607102791928664,0.05607102791928664,26,26,1,0.07865904858473195,22.0,,,1,0
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0018443075238261386,0.0008054823805170308,0.0009076189455853312,0.00047636977089238197,0.082725683536927,0.08260939823549351,0,0,0,,,,,0,0
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0009771170745418445,0.0047017303028880075,0.005898828059591965,0.003312386138549117,0.0720213721349029,0.0722943816826146,0,0,0,,,,,0,0
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,0.0,0.0,0.0,0.03239122561840013,0.03239122561840013,0,0,0,,,,,0,0
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.0,0.0011389121375172673,0.001383089076256061,0.0011783234021052191,0.06218441367189298,0.06218441367189298,0,0,0,,,,R50-020,0,0
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f624a40d100144e696a39abe258ee090.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,,,,,,,0,0,0,,,,,0,0
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,True,0.0,,,,0.06256626681017363,0.06256626681017363,0,0,0,,,,,0,0
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,test,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,2,2,False,0.1854895710367973,,,,0.052822425572385145,0.19459193293333688,26,26,1,0.14708496926614548,20.0,,,1,0
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,e9zR4mvMWw7,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.jpg,public_GT_import,data/mp3d_layout/test/img/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.01167182202929129,0.0046293588762186255,0.008655371140355417,0.004049426514973531,0.056335369256329204,0.0633396309010541,0,0,0,,,,,0,0
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.02539847835043152,0.008906816704409404,0.004847034684282825,0.006833512410100773,0.45590031332937564,0.4660428645501904,4,4,2,,0.0,,,0,0
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.01712320774813092,0.013186453864978964,0.014103427308698735,0.01095624681212859,0.04908074571597243,0.04218027119750711,2,2,1,,1.0,,,0,0
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.024334268139668103,,,,0.0736343440453271,0.07837781973446711,2,2,1,,1.0,,,0,0
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_855bc326ad174253b57626daf123c608.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.09321908332215456,,,,0.18673199465900292,0.1400010930349791,2,2,1,,1.0,,,0,0
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.00688489460374353,0.0027138612642439996,0.002251355586731729,0.0015231872268702817,0.22740037575049166,0.22390925765865322,2,2,2,,0.0,,,0,0
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.003688358110767953,0.001997598416982771,0.00232804232804229,0.0016608740515141607,0.07918034076478131,0.07577102605074615,1,1,1,,0.0,,,0,0
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.07066192818526806,,,,0.4956633643503279,0.463259724615375,2,2,1,,1.0,,,0,0
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""5""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.3301509992722832,0.3301509992722832,3,3,2,0.13619292842287956,3.0,,,0,0
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,1,False,0.00739730497130231,0.0038357217477333894,0.0029244223363286137,0.002232412288182606,0.06844466074354927,0.07404485742579225,3,3,2,0.14343550821201834,3.0,,,0,0
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.007487005208937969,0.01642540833596018,0.005569474234422556,0.01013740138082031,0.30392389686723076,0.3074381814823851,6,6,3,0.06341178935498903,5.0,,,0,0
jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_3fb4bb890d7f4964b496a46db647e72a.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,1,False,0.027627689491044993,0.004948206357125562,0.009019968482564922,0.004310996837521119,0.278675001354145,0.25897546654531045,1,1,1,,0.0,,,0,0
jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_44661972414d44fabc0799f237e4d7f0.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.009387946001125802,0.0033467098205750556,0.0023016739610831616,0.002375627982649231,0.18155884994738003,0.18910573987339507,1,1,1,,1.0,,,0,0
jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,False,0.030616391534983856,,,,0.15261374354944923,0.13851183958889512,2,2,1,,0.0,,,0,0
jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_539fb3f6f19b442285b593628a8ce14e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,False,0.0,,,,0.04529452539711909,0.04529452539711909,1,1,1,,1.0,,,0,0
jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""10""]",region_class_only,1024,512,3,1,1,False,0.00481233525485214,0.0020358031868382698,0.0024026931382888916,0.0014932333785355745,0.15550646072923036,0.15957044676075793,2,2,2,,1.0,,,0,0
jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_6723e18211d244f8b17ced91aae64d99.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.02326025843340307,,,,0.1389482223787557,0.12345697041556403,1,1,1,,1.0,,,0,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_67790605390f4d439c3c59395967ec84.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.012641910504344267,,,,0.19373832020128368,0.20267544134937354,4,4,1,,1.0,,,0,0
jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,False,0.016154523712044178,,,,0.1223749081641119,0.11421736149047479,2,2,1,0.1983468004049479,2.0,,,0,0
jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_a197694b62d249968f88ae32a1b49d10.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.03570931701715063,0.03570931701715063,1,1,1,,0.0,,,0,0
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""1""]",region_class_only,1024,512,3,1,1,False,0.057450962065727196,,,,0.06338282521486693,0.11288087907382671,4,4,3,,1.0,,,0,0
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""1""]",region_class_only,1024,512,3,1,1,False,0.03225028271646402,,,,0.11528687838819884,0.13076667144907816,4,4,3,0.1877495343471901,2.0,,,0,0
jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f473cf5a09a64090acec3bfe8fccaacd.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""12""]",region_class_only,1024,512,3,1,1,False,0.013538655437728475,0.004290682714208516,0.0038344373791574515,0.0032560701246457935,0.21093328969906677,0.2052428892457019,1,1,1,,1.0,,,0,0
jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266,jtcxE69GiFV,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/jtcxE69GiFV_f4dc4040df5a4f038dd2b35f2bb65266.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,"[""11""]",region_class_only,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.07344361212473172,0.07344361212473172,1,1,1,,1.0,,,0,0
kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4,kEZ7cmS4wCh,test,candidate_without_historical_annotation,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.jpg,public_GT_import,data/mp3d_layout/test/img/kEZ7cmS4wCh_6811d52593b740cb9047202ce1e8a1e4.png,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,4,2,2,False,0.09100789889956407,0.013837351575406553,0.020514979142347567,0.009682306981178779,0.14381980366546043,0.06973235049362303,0,0,0,,,P30-007,,0,0
pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.01969729332265646,,,,0.6085563120819784,0.614356462100086,3,3,1,,0.0,,,0,0
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.6266051114247907,,,,0.22794693099324215,0.6304467628378829,6,6,3,0.09770559822437459,6.0,,,0,0
pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_0dad4bd3fa7e4349a5325596c10d6fdf.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.06415303123771454,0.06415303123771454,1,1,1,,1.0,,,0,0
pRbA3pwrgk9_16beb21e65a84850a509972190038d0e,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_16beb21e65a84850a509972190038d0e.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.004166658453130023,0.0024600856791876513,0.002316718792340633,0.0022433584442156373,0.14797203422079752,0.14483130504401898,2,2,2,,1.0,,,0,0
pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.0,0.001578034915046822,0.0017556417887955034,0.0015272363717878656,0.05046082043562872,0.05046082043562872,3,3,2,0.12932904378470966,3.0,,,0,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.021175342964523947,0.004488275224697746,0.005332505663924181,0.0031041575595759374,0.10927334749828221,0.1281347898526486,5,5,3,0.05018887397413374,5.0,,,0,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,True,0.0,0.0,0.0,0.0,0.05588932005224456,0.05588932005224456,2,2,1,0.14234627692057344,2.0,,,0,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.7325562616137106,,,,0.7808383290887324,0.2717697871032133,20,20,1,0.7128543707628807,6.0,,,1,0
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,val,historical_annotated,https://label-images-1389474327.cos.ap-guangzhou.myqcloud.com/data/mp3d_layout/img_v/pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b.jpg,historical_registry,,,unknown_not_inferred_from_building_or_class,[],unmapped,1024,512,3,1,1,False,0.005380518070291274,0.0014741317798748765,0.001803978888075708,0.0011074950469153189,0.17734357576281345,0.17669984304558894,2,2,1,0.27774866744646887,2.0,,,0,0
