image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,reason
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W013;W029;W031;W034;W036,W031,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W017;W027;W028;W032,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W031,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W030,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_T,training_local_recovery,W002;W010;W017;W030,,0,2,1,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W036,1,2,0.790865384615,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,2,0.857142857143,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W037,1,2,0.888888888889,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,,0,2,0.857142857143,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,2,0.8,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W037,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W013;W029;W031;W034;W036,W036,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W017;W027;W028;W032,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,manual,卧室,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W037,1,2,,fewer_than_two_target_people
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W017,1,7,,fewer_than_two_target_people
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W034,1,7,,fewer_than_two_target_people
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,7,,fewer_than_two_target_people
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W032,1,7,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,local_T,training_local_recovery,W002;W010;W017;W030,W030,1,5,1,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,,0,5,0.790865384615,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W030,1,5,0.857142857143,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W030,1,5,0.857142857143,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W030,1,5,0.8,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,,0,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W037,1,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W013;W029;W031;W034;W036,W031,1,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W017;W027;W028;W032,,0,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W035,1,5,,fewer_than_two_target_people
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W030,1,5,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W013,1,2,0.842105263158,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_T,training_local_recovery,W006;W013;W021,W013,1,2,1,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W013,1,2,0.857142857143,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,,0,2,0.881944444444,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W013,1,2,0.875,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W013,1,2,0.833333333333,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,2,1,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W013,1,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,,0,2,,fewer_than_two_target_people
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,manual,起居与休闲,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W015,1,2,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,local_T,training_local_recovery,W006;W013;W021,W006,1,5,1,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W006,1,5,0.857142857143,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W031,1,5,0.888888888889,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W017,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,,0,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W006,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W032,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W031,1,5,,fewer_than_two_target_people
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,厨房与用餐,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W008,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,5,1,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W011;W017;W027;W032,W011,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W034,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W037,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W034,1,5,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_T,training_local_recovery,W006;W013;W021,,0,4,1,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001,1,4,0.857142857143,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001,1,4,0.888888888889,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,local_TB,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W034;W035;W036;W037,W028,1,4,0.886904761905,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W014;W028;W029;W034;W035;W037,W028,1,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001,1,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,,0,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,,0,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W021;W032;W034;W035,W001,1,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W028,1,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W008;W027;W029;W030;W034,W002,1,4,,fewer_than_two_target_people
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,semi,卫浴,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,,0,4,,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,,0,5,1,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,,0,5,0.857142857143,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W037,1,5,0.881944444444,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,,0,5,0.875,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,,0,5,0.8,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,local_quality_time_edit,training_local_recovery,W001;W012;W030,,0,5,0.75,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W015,1,5,,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W037,1,5,,fewer_than_two_target_people
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,厨房与用餐,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,,0,5,,fewer_than_two_target_people
