image_id,building,condition,information,k_classes,axis,training_workers,target_members,n_members,n_others,training_contrast,target_contrast,aligned_target_contrast,direction_replicated,metric
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,T,2,time,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,W015;W027,2,3,1.24767221788,0.508346501048,0.508346501048,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,T,2,time,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,W008;W015;W027;W028;W029;W032;W033;W036;W037,9,10,1.24767221788,1.51675180641,1.51675180641,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,-1.48106114402,-5.38872310575,5.38872310575,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,B,3,benefit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,-1.48106114402,-0.378092898145,0.378092898145,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W030,2,2,3.16728248908,5.38872310575,5.38872310575,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,B,3,edit,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,16,3.16728248908,3.04892039354,3.04892039354,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,13,11,1.37305698276,-0.373738552359,-0.373738552359,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W034;W036;W037,3,2,1.37305698276,6.97430310478,6.97430310478,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W031,2,3,1.37305698276,0.208514079779,0.208514079779,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W031;W032;W033;W034;W035;W036;W037,12,11,1.37305698276,2.27278157877,2.27278157877,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W030;W032;W033,3,2,1.37305698276,0.727957734988,0.727957734988,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,13,11,1.37305698276,-0.368700374871,-0.368700374871,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W029;W034;W035,3,3,1.37305698276,-0.37069624699,-0.37069624699,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,13,11,1.37305698276,-1.76410505101,-1.76410505101,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,QT,3,quality,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W015;W030,3,2,1.37305698276,-0.783040993757,-0.783040993757,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W032;W033;W036;W037,10,7,1.01799004599,1.43885277777,1.43885277777,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W036;W037,2,2,1.01799004599,1.62814211767,1.62814211767,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W031,2,3,1.01799004599,1.60974106616,1.60974106616,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W032;W033;W036;W037,9,7,1.01799004599,1.0446675381,1.0446675381,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W030;W032;W033,3,2,1.01799004599,0.163583106032,0.163583106032,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W032;W033;W036;W037,10,7,1.01799004599,0.907122809888,0.907122809888,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W028;W037,2,2,1.01799004599,0.268571466042,0.268571466042,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W032;W033;W036;W037,10,7,1.01799004599,0.680089588779,0.680089588779,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W015;W030,3,2,1.01799004599,0.173317985152,0.173317985152,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,QT,3,time,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W032;W033;W036;W037,10,9,1.01799004599,1.26541950805,1.26541950805,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,QB,4,benefit,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,15,-1.37548688463,-0.235623214476,0.235623214476,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,QB,4,edit,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,15,3.08733194251,2.99346047946,2.99346047946,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W029;W035,3,2,1.71650010479,2.05878773179,2.05878773179,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,15,1.71650010479,0.205335235663,0.205335235663,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W034;W037,3,2,1.71650010479,9.11950541835,9.11950541835,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W031;W032;W034;W035;W037,8,15,1.71650010479,4.8216734091,4.8216734091,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W012;W030;W032,3,2,1.71650010479,-0.727897802998,-0.727897802998,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,15,1.71650010479,1.07516741779,1.07516741779,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W029;W034;W035,3,3,1.71650010479,-0.37069624699,-0.37069624699,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W031;W032,2,3,1.71650010479,3.11199567237,3.11199567237,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,15,1.71650010479,-0.402405438173,-0.402405438173,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,QB,4,quality,W001;W012;W029;W030;W031;W032;W034;W035;W037,W012;W030,2,3,1.71650010479,0.680803496004,0.680803496004,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,TB,2,benefit,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,11,13,-0.432324007567,-0.735916658886,0.735916658886,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,TB,2,benefit,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W006;W017;W018,3,2,-0.432324007567,-2.61244077404,2.61244077404,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,TB,2,edit,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,11,13,-1.29103485398,-1.72746270357,1.72746270357,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,semi,TB,2,edit,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W006;W017;W018,3,2,-1.29103485398,2.61244077404,-2.61244077404,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.25789307883,-1.79408667909,1.79408667909,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002,2,2,-1.25789307883,-1.62814211767,1.62814211767,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W006;W010;W017,3,2,-1.25789307883,-1.60974106616,1.60974106616,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W002;W006;W010;W011;W013;W017;W021,7,9,-1.25789307883,-1.1243876434,1.1243876434,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W012;W030,2,3,-1.25789307883,-1.0534502977,1.0534502977,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.25789307883,-1.24679525182,1.24679525182,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002,2,2,-1.25789307883,-0.268571466042,0.268571466042,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W002;W006;W010;W011;W013;W017;W021;W030,8,9,-1.25789307883,-0.960843822015,0.960843822015,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W011;W012;W030,3,2,-1.25789307883,-0.508346501048,0.508346501048,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,TB,2,time,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002;W006;W010;W011;W013;W017;W018;W021;W030,10,9,-1.25789307883,-1.51675180641,1.51675180641,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,QTB,5,benefit,W001;W010;W012;W013;W030,W001;W030,2,2,-0.0849534141304,-5.38872310575,5.38872310575,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,QTB,5,benefit,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,-0.0849534141304,0.486105074207,-0.486105074207,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,semi,QTB,5,edit,W001;W010;W012;W013;W030,W001;W030,2,2,1.15233831898,5.38872310575,5.38872310575,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,semi,QTB,5,edit,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,1.15233831898,1.15422986024,1.15422986024,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.609367004169,0.935323750646,0.935323750646,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W010;W013,2,4,0.609367004169,0.0680491483435,0.0680491483435,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013,4,19,0.609367004169,4.13825014006,4.13825014006,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W012;W030,2,3,0.609367004169,-0.926613023416,-0.926613023416,False,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.609367004169,1.60361442887,1.60361442887,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,19,0.609367004169,0.345405995424,0.345405995424,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,QTB,5,quality,W001;W010;W012;W013;W030,W012;W030,2,3,0.609367004169,0.680803496004,0.680803496004,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.964107975702,-0.815916271656,0.815916271656,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013,2,14,-0.964107975702,-0.662668866088,0.662668866088,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W012;W030,2,3,-0.964107975702,-1.0534502977,1.0534502977,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.964107975702,-0.721045231185,0.721045231185,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W010;W013;W030,3,14,-0.964107975702,-0.664574690009,0.664574690009,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,QTB,5,time,W001;W010;W012;W013;W030,W012;W030,2,3,-0.964107975702,-0.330028178071,0.330028178071,True,historical axis unchanged; not substituted for current d_mask
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC,oos,QTB,5,time,W001;W010;W012;W013;W030,W001;W010;W013;W030,4,15,-0.964107975702,-1.24961694577,1.24961694577,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,6,2.24463856687,1.51642304809,1.51642304809,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W030;W034,3,2,2.24463856687,12.1676707954,12.1676707954,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,7,2.24463856687,3.60307390303,3.60307390303,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,7,2.24463856687,2.04964958599,2.04964958599,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W034;W037,3,2,2.24463856687,0.386728218125,0.386728218125,True,historical axis unchanged; not substituted for current d_mask
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,Q,2,quality,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,6,2.24463856687,1.43323481714,1.43323481714,True,historical axis unchanged; not substituted for current d_mask
