candidate,condition,training_workers,actual_workers,rule,images,buildings,mean_unified,mean_stable_multi
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,G10_geometry,4,1,0.25,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,P_pattern,4,1,0.25,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W034,D10_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W034,D20_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W034,G10_geometry,2,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W034,P_pattern,2,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W001;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W012;W032,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W012;W032,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W012;W032,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W012;W032,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W017;W032,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W017;W032,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W017;W032,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W017;W032,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W034;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W034;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W034;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W017;W032;W034;W035,W034;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012,D10_distribution,5,5,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012,D20_distribution,5,5,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012,G10_geometry,5,5,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012,P_pattern,5,5,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,D10_distribution,18,8,0.111111111111,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,D20_distribution,18,8,0.111111111111,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,G10_geometry,18,8,0.109722222222,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,P_pattern,18,8,0.111111111111,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,D10_distribution,13,6,0.230769230769,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,D20_distribution,13,6,0.230769230769,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,G10_geometry,13,6,0.167307692308,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W032;W034;W035,P_pattern,13,6,0.230769230769,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W034,D10_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W034,D20_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W034,G10_geometry,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W012;W034,P_pattern,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W034,D10_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W034,D20_distribution,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W034,G10_geometry,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W034,P_pattern,3,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W035,D10_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W035,D20_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W035,G10_geometry,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W001;W035,P_pattern,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W012;W035,D10_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W012;W035,D20_distribution,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W012;W035,G10_geometry,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W012;W035,P_pattern,2,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W032;W034,D10_distribution,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W032;W034,D20_distribution,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W032;W034,G10_geometry,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W032;W034,P_pattern,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W034;W035,D10_distribution,3,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W034;W035,D20_distribution,3,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W034;W035,G10_geometry,3,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W021;W032;W034;W035,W034;W035,P_pattern,3,2,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,D10_distribution,3,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,D20_distribution,3,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,G10_geometry,3,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,P_pattern,3,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W027;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W027;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W027;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W027;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W032;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W032;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W032;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W032;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W034;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W034;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W034;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W027;W032;W034;W035,W034;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,D10_distribution,8,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,D20_distribution,8,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,G10_geometry,8,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,P_pattern,8,3,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W012;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W029;W032;W035,D10_distribution,1,1,1,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W029;W032;W035,D20_distribution,1,1,1,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W029;W032;W035,G10_geometry,1,1,1,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W029;W032;W035,P_pattern,1,1,1,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W001;W034;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W032,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W032,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W032,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W032,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W029;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W034;W035,D10_distribution,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W034;W035,D20_distribution,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W034;W035,G10_geometry,5,4,0,0
continuous_tail_manual__reference_band_bias_low,manual,W001;W012;W029;W032;W034;W035,W034;W035,P_pattern,5,4,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W012;W017;W032;W034;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W032,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W032,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W032,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W001;W032,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W012;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W012;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W012;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W012;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W017;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W017;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W017;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W017;W032;W034;W035,W017;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,D10_distribution,14,7,0.142857142857,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,D20_distribution,14,7,0.142857142857,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,G10_geometry,14,7,0.123214285714,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W012;W021;W032;W034;W035,P_pattern,14,7,0.142857142857,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W032,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W032,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W032,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W001;W032,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W012;W034,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W012;W034,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W012;W034,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W012;W034,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W034;W035,D10_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W034;W035,D20_distribution,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W034;W035,G10_geometry,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W021;W032;W034;W035,W034;W035,P_pattern,1,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,D10_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,D20_distribution,2,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,G10_geometry,2,1,0,0
continuous_tail_manual__reference_band_bias_low,semi,W001;W012;W027;W032;W034;W035,W001;W012;W027;W032;W034;W035,P_pattern,2,1,0,0
