case_id,image_id,displayed_variant,displayed_source_id,gt_source,gt_task_id,gt_annotation_id,current_gt_file,displayed_points,source_points,raw_coordinate_sequence_equal,max_distance_in_min_sum_point_assignment_px,source_identity_does_not_establish_geometric_correctness
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_0,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2932,2599,False,8,8,False,2.5165439626026657e-05,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\groudTruth.json,3753,5302,True,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\groudTruth_106错误.json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\groudTruth_gt100错误.json,3629,5290,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V46,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e,reference_1,yqstnuAEVhm_7acd3d3a7bee44a8ad04d460509b994e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2932,2599,False,8,8,True,2.842170943040401e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3726,5275,True,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3602,5263,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_0,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2905,2572,False,8,8,False,2.7681983537619073e-05,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\groudTruth.json,3726,5275,True,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\groudTruth_106错误.json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\groudTruth_gt100错误.json,3602,5263,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V47,X7HyMhZNoso_a830b673f439458aa54a716194d972b7,reference_1,X7HyMhZNoso_a830b673f439458aa54a716194d972b7|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2905,2572,False,8,8,True,5.684341886080802e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3609,5158,True,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3485,5146,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_0,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2788,2455,False,8,8,False,2.3161213298955532e-05,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\groudTruth.json,3609,5158,True,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\groudTruth_106错误.json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\groudTruth_gt100错误.json,3485,5146,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V48,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,reference_1,b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2788,2455,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3622,5171,True,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3498,5159,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_0,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2801,2468,False,8,8,False,3.0590732610769064e-05,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\groudTruth.json,3622,5171,True,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\groudTruth_106错误.json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\groudTruth_gt100错误.json,3498,5159,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V49,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,reference_1,e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2801,2468,False,8,8,True,2.842170943040401e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth(prescreen时使用的).json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth.json,3581,5130,True,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_106错误.json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_2(61_84_194双标注).json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\groudTruth_gt100错误.json,3457,5118,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_0,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|reference|dataset_label|candidate_dataset_reference,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2760,2427,False,8,8,False,2.3701767387500105e-05,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\groudTruth(prescreen时使用的).json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\groudTruth.json,3581,5130,True,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\groudTruth_106错误.json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\groudTruth_2(61_84_194双标注).json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\groudTruth_gt100错误.json,3457,5118,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-24-16-24-a7e7c114.json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-25-01-17-926f4b7f.json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-10-01-6cfd5abe.json,2760,2427,False,8,8,True,5.684341886080802e-14,True
V50,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,reference_1,B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e|public_import|test|0,export_label\人工精标\project-20-at-2026-03-27-14-57-e66c6481.json,2760,2427,False,8,8,True,5.684341886080802e-14,True
