stage,condition,base_task_id,meta_group,response_count,worker_count,pair_count,pairwise_jaccard_mean,pairwise_jaccard_median,mean_label_entropy,maximum_label_entropy,mean_label_cardinality,sd_label_cardinality,label_union_count,label_prevalence_json,raw_or_canonical_mix,measurement_note
C1,semi,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,difficulty,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""low_texture"": 0.25, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,model_issue,4,4,6,0.08333333333333333,0.0,0.5950381536040925,0.6931471805599453,1.25,0.5,4,"{""corner_issue"": 0.25, ""overextension"": 0.25, ""topology_issue"": 0.25, ""underextension"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,other_choice,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,difficulty,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,model_issue,5,5,10,0.4,0.5,0.557938838028544,0.6730116670092565,1.4,0.5477225575051661,3,"{""acceptable"": 0.2, ""corner_issue"": 0.8, ""topology_issue"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,other_choice,5,5,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.4,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""seam"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,model_issue,4,4,6,0.16666666666666666,0.0,0.6059391565991873,0.6931471805599453,1.0,0.0,3,"{""acceptable"": 0.5, ""corner_issue"": 0.25, ""underextension"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,other_choice,4,4,6,0.6666666666666666,0.5,0.34657359027997264,0.6931471805599453,1.5,0.5773502691896257,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,difficulty,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_texture"": 1.0, ""reflection_transparency"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,model_issue,4,4,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""acceptable"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,other_choice,4,4,6,0.5277777777777778,0.5,0.41849410839291784,0.6931471805599453,1.75,0.5,3,"{""low_quality"": 0.25, ""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,difficulty,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.75,0.5,2,"{""occlusion"": 1.0, ""seam"": 0.75}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,model_issue,5,5,10,0.3,0.0,0.6154752525189003,0.6730116670092565,1.2,0.44721359549995804,3,"{""acceptable"": 0.4, ""corner_issue"": 0.2, ""overextension"": 0.6}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,other_choice,5,5,10,0.8,1.0,0.25020121176909393,0.5004024235381879,1.2,0.4472135954999579,2,"{""normal"": 1.0, ""trivial"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,difficulty,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_texture"": 1.0, ""seam"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,model_issue,4,4,6,0.16666666666666666,0.0,0.6059391565991873,0.6931471805599453,1.0,0.0,3,"{""acceptable"": 0.25, ""corner_issue"": 0.25, ""overextension"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,other_choice,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.6666666666666667,0.5773502691896257,2,"{""normal"": 0.6666666666666666, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,scope,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,difficulty,3,3,3,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,model_issue,5,5,10,0.3,0.0,0.543554734405955,0.6730116670092565,1.2,0.4472135954999579,4,"{""acceptable"": 0.6, ""overextension"": 0.2, ""topology_issue"": 0.2, ""underextension"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,other_choice,5,5,10,0.7,0.5,0.33650583350462826,0.6730116670092565,1.4,0.5477225575051661,2,"{""normal"": 1.0, ""trivial"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,difficulty,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.3333333333333333,0.5773502691896257,2,"{""occlusion"": 1.0, ""seam"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,model_issue,4,4,6,0.13888888888888887,0.0,0.6277411625893767,0.6931471805599453,1.5,0.5773502691896257,4,"{""acceptable"": 0.25, ""corner_issue"": 0.5, ""overextension"": 0.25, ""topology_issue"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,scope,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""oos_split_or_multi_level"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,difficulty,4,2,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,model_issue,6,4,15,0.6666666666666666,1.0,0.45056120886630463,0.45056120886630463,1.0,0.0,2,"{""acceptable"": 0.8333333333333334, ""topology_issue"": 0.16666666666666666}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,other_choice,6,4,15,0.7333333333333333,0.5,0.3182570841474064,0.6365141682948128,1.3333333333333333,0.5163977794943223,2,"{""normal"": 1.0, ""trivial"": 0.3333333333333333}",matched;raw_version_not_in_canonical_spine,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,model_issue,5,5,10,0.4,0.0,0.6730116670092565,0.6730116670092565,1.0,0.0,2,"{""acceptable"": 0.6, ""corner_issue"": 0.4}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,other_choice,5,5,10,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,difficulty,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.3333333333333333,0.5773502691896257,2,"{""low_texture"": 0.3333333333333333, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,model_issue,4,4,6,0.16666666666666666,0.0,0.5950381536040925,0.6931471805599453,1.25,0.5,4,"{""acceptable"": 0.5, ""corner_issue"": 0.25, ""other_issue"": 0.25, ""topology_issue"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,other_choice,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""normal"": 1.0, ""trivial"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,difficulty,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,model_issue,4,4,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""acceptable"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,other_choice,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.75,0.5,2,"{""normal"": 1.0, ""trivial"": 0.75}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,difficulty,4,4,6,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,model_issue,5,5,10,0.15,0.0,0.5867070452737222,0.6730116670092565,1.2,0.44721359549995804,4,"{""acceptable"": 0.4, ""corner_issue"": 0.4, ""topology_issue"": 0.2, ""underextension"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,other_choice,4,4,6,0.75,0.75,0.28116757230940415,0.5623351446188083,1.25,0.5,2,"{""normal"": 1.0, ""trivial"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,model_issue,4,4,6,0.5,0.5,0.5623351446188083,0.5623351446188083,1.0,0.0,2,"{""acceptable"": 0.75, ""corner_issue"": 0.25}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C1,semi,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,other_choice,4,4,6,1.0,1.0,0.0,0.0,2.0,0.0,2,"{""normal"": 1.0, ""trivial"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,difficulty,16,16,120,0.5916666666666667,0.5,0.3781240068021848,0.5623351446188083,1.4375,0.6291528696058958,4,"{""low_texture"": 0.0625, ""occlusion"": 0.9375, ""reflection_transparency"": 0.25, ""seam"": 0.1875}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,other_choice,14,14,91,0.6538461538461539,0.5,0.3709689565576402,0.5982695885852573,1.2857142857142858,0.4688072309384954,3,"{""low_quality"": 0.07142857142857142, ""normal"": 0.9285714285714286, ""trivial"": 0.2857142857142857}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,scope,7,7,21,0.5238095238095238,1.0,0.5982695885852573,0.5982695885852573,1.0,0.0,2,"{""oos_open_or_ambiguous_boundary"": 0.2857142857142857, ""oos_other"": 0.7142857142857143}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,difficulty,1,1,0,,,0.0,0.0,2.0,0.0,2,"{""low_texture"": 1.0, ""seam"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,difficulty,5,5,10,0.6,1.0,0.5004024235381879,0.5004024235381879,1.0,0.0,2,"{""occlusion"": 0.8, ""reflection_transparency"": 0.2}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,other_choice,20,20,190,0.8026315789473685,1.0,0.28116757230940415,0.5623351446188083,1.75,0.4442616583193193,2,"{""normal"": 1.0, ""trivial"": 0.75}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,other_choice,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,difficulty,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,other_choice,3,3,3,0.6666666666666666,0.5,0.3182570841474064,0.6365141682948128,1.3333333333333333,0.5773502691896257,2,"{""normal"": 1.0, ""trivial"": 0.3333333333333333}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,difficulty,11,11,55,0.7090909090909091,0.5,0.29686290521759634,0.5859526183035508,1.3636363636363635,0.504524979109513,3,"{""low_texture"": 0.09090909090909091, ""occlusion"": 1.0, ""reflection_transparency"": 0.2727272727272727}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,other_choice,19,19,171,0.7017543859649122,0.5,0.2993178498285498,0.6917614988524177,1.5263157894736843,0.5129891760425771,3,"{""low_quality"": 0.05263157894736842, ""normal"": 1.0, ""trivial"": 0.47368421052631576}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_other"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,other_choice,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""normal"": 1.0, ""trivial"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,scope,1,1,0,,,0.0,0.0,1.0,0.0,1,"{""oos_open_or_ambiguous_boundary"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""occlusion"": 1.0, ""seam"": 0.5}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,other_choice,2,2,1,1.0,1.0,0.0,0.0,1.0,0.0,1,"{""normal"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
C2-B,manual,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,difficulty,2,2,1,0.5,0.5,0.34657359027997264,0.6931471805599453,1.5,0.7071067811865476,2,"{""low_texture"": 0.5, ""occlusion"": 1.0}",matched,all_observed_response_versions_descriptive_not_independent_if_same_worker_revised
