design,feature,baseline,algorithm,true,predicted,count
pooled,dinov3__block3__panorama_mean,coarse,knn,简单,困难,0
pooled,dinov3__block3__panorama_mean,coarse,knn,中等,简单,13
pooled,dinov3__block3__panorama_mean,coarse,knn,中等,中等,24
pooled,dinov3__block3__panorama_mean,coarse,knn,中等,困难,4
pooled,dinov3__block3__panorama_mean,coarse,knn,困难,简单,0
pooled,dinov3__block3__panorama_mean,coarse,knn,困难,中等,10
pooled,dinov3__block3__panorama_mean,coarse,knn,困难,困难,6
pooled,dinov3__block3__panorama_mean,coarse,ridge,简单,简单,35
pooled,dinov3__block3__panorama_mean,coarse,ridge,简单,中等,14
pooled,dinov3__block3__panorama_mean,coarse,ridge,简单,困难,0
pooled,dinov3__block3__panorama_mean,coarse,ridge,中等,简单,11
pooled,dinov3__block3__panorama_mean,coarse,ridge,中等,中等,25
pooled,dinov3__block3__panorama_mean,coarse,ridge,中等,困难,5
pooled,dinov3__block3__panorama_mean,coarse,ridge,困难,简单,0
pooled,dinov3__block3__panorama_mean,coarse,ridge,困难,中等,10
pooled,dinov3__block3__panorama_mean,coarse,ridge,困难,困难,6
pooled,dinov3__block3__panorama_mean,global,knn,简单,简单,28
pooled,dinov3__block3__panorama_mean,global,knn,简单,中等,20
pooled,dinov3__block3__panorama_mean,global,knn,简单,困难,1
pooled,dinov3__block3__panorama_mean,global,knn,中等,简单,21
pooled,dinov3__block3__panorama_mean,global,knn,中等,中等,18
pooled,dinov3__block3__panorama_mean,global,knn,中等,困难,2
pooled,dinov3__block3__panorama_mean,global,knn,困难,简单,7
pooled,dinov3__block3__panorama_mean,global,knn,困难,中等,9
pooled,dinov3__block3__panorama_mean,global,knn,困难,困难,0
pooled,dinov3__block3__panorama_mean,global,ridge,简单,简单,29
pooled,dinov3__block3__panorama_mean,global,ridge,简单,中等,16
pooled,dinov3__block3__panorama_mean,global,ridge,简单,困难,4
pooled,dinov3__block3__panorama_mean,global,ridge,中等,简单,11
pooled,dinov3__block3__panorama_mean,global,ridge,中等,中等,20
pooled,dinov3__block3__panorama_mean,global,ridge,中等,困难,10
pooled,dinov3__block3__panorama_mean,global,ridge,困难,简单,2
pooled,dinov3__block3__panorama_mean,global,ridge,困难,中等,14
pooled,dinov3__block3__panorama_mean,global,ridge,困难,困难,0
pooled,dinov3__block3__panorama_mean,main,knn,简单,简单,38
pooled,dinov3__block3__panorama_mean,main,knn,简单,中等,11
pooled,dinov3__block3__panorama_mean,main,knn,简单,困难,0
pooled,dinov3__block3__panorama_mean,main,knn,中等,简单,13
pooled,dinov3__block3__panorama_mean,main,knn,中等,中等,24
pooled,dinov3__block3__panorama_mean,main,knn,中等,困难,4
pooled,dinov3__block3__panorama_mean,main,knn,困难,简单,0
pooled,dinov3__block3__panorama_mean,main,knn,困难,中等,10
pooled,dinov3__block3__panorama_mean,main,knn,困难,困难,6
pooled,dinov3__block3__panorama_mean,main,ridge,简单,简单,40
pooled,dinov3__block3__panorama_mean,main,ridge,简单,中等,9
pooled,dinov3__block3__panorama_mean,main,ridge,简单,困难,0
pooled,dinov3__block3__panorama_mean,main,ridge,中等,简单,7
pooled,dinov3__block3__panorama_mean,main,ridge,中等,中等,29
pooled,dinov3__block3__panorama_mean,main,ridge,中等,困难,5
pooled,dinov3__block3__panorama_mean,main,ridge,困难,简单,0
pooled,dinov3__block3__panorama_mean,main,ridge,困难,中等,8
pooled,dinov3__block3__panorama_mean,main,ridge,困难,困难,8
pooled,dinov3__block6__faces_concat,coarse,knn,简单,简单,40
pooled,dinov3__block6__faces_concat,coarse,knn,简单,中等,9
pooled,dinov3__block6__faces_concat,coarse,knn,简单,困难,0
pooled,dinov3__block6__faces_concat,coarse,knn,中等,简单,16
pooled,dinov3__block6__faces_concat,coarse,knn,中等,中等,19
pooled,dinov3__block6__faces_concat,coarse,knn,中等,困难,6
pooled,dinov3__block6__faces_concat,coarse,knn,困难,简单,0
pooled,dinov3__block6__faces_concat,coarse,knn,困难,中等,4
pooled,dinov3__block6__faces_concat,coarse,knn,困难,困难,12
pooled,dinov3__block6__faces_concat,coarse,ridge,简单,简单,45
pooled,dinov3__block6__faces_concat,coarse,ridge,简单,中等,4
pooled,dinov3__block6__faces_concat,coarse,ridge,简单,困难,0
pooled,dinov3__block6__faces_concat,coarse,ridge,中等,简单,15
pooled,dinov3__block6__faces_concat,coarse,ridge,中等,中等,20
pooled,dinov3__block6__faces_concat,coarse,ridge,中等,困难,6
pooled,dinov3__block6__faces_concat,coarse,ridge,困难,简单,0
pooled,dinov3__block6__faces_concat,coarse,ridge,困难,中等,0
pooled,dinov3__block6__faces_concat,coarse,ridge,困难,困难,16
pooled,dinov3__block6__faces_concat,global,knn,简单,简单,16
pooled,dinov3__block6__faces_concat,global,knn,简单,中等,23
pooled,dinov3__block6__faces_concat,global,knn,简单,困难,10
pooled,dinov3__block6__faces_concat,global,knn,中等,简单,17
pooled,dinov3__block6__faces_concat,global,knn,中等,中等,19
pooled,dinov3__block6__faces_concat,global,knn,中等,困难,5
pooled,dinov3__block6__faces_concat,global,knn,困难,简单,10
pooled,dinov3__block6__faces_concat,global,knn,困难,中等,5
pooled,dinov3__block6__faces_concat,global,knn,困难,困难,1
pooled,dinov3__block6__faces_concat,global,ridge,简单,简单,26
pooled,dinov3__block6__faces_concat,global,ridge,简单,中等,23
pooled,dinov3__block6__faces_concat,global,ridge,简单,困难,0
pooled,dinov3__block6__faces_concat,global,ridge,中等,简单,37
pooled,dinov3__block6__faces_concat,global,ridge,中等,中等,4
pooled,dinov3__block6__faces_concat,global,ridge,中等,困难,0
pooled,dinov3__block6__faces_concat,global,ridge,困难,简单,12
pooled,dinov3__block6__faces_concat,global,ridge,困难,中等,4
pooled,dinov3__block6__faces_concat,global,ridge,困难,困难,0
pooled,dinov3__block6__faces_concat,main,knn,简单,简单,45
pooled,dinov3__block6__faces_concat,main,knn,简单,中等,4
pooled,dinov3__block6__faces_concat,main,knn,简单,困难,0
pooled,dinov3__block6__faces_concat,main,knn,中等,简单,14
pooled,dinov3__block6__faces_concat,main,knn,中等,中等,21
pooled,dinov3__block6__faces_concat,main,knn,中等,困难,6
pooled,dinov3__block6__faces_concat,main,knn,困难,简单,0
pooled,dinov3__block6__faces_concat,main,knn,困难,中等,4
pooled,dinov3__block6__faces_concat,main,knn,困难,困难,12
pooled,dinov3__block6__faces_concat,main,ridge,简单,简单,44
pooled,dinov3__block6__faces_concat,main,ridge,简单,中等,5
pooled,dinov3__block6__faces_concat,main,ridge,简单,困难,0
pooled,dinov3__block6__faces_concat,main,ridge,中等,简单,13
pooled,dinov3__block6__faces_concat,main,ridge,中等,中等,22
pooled,dinov3__block6__faces_concat,main,ridge,中等,困难,6
pooled,dinov3__block6__faces_concat,main,ridge,困难,简单,0
pooled,dinov3__block6__faces_concat,main,ridge,困难,中等,0
pooled,dinov3__block6__faces_concat,main,ridge,困难,困难,16
pooled,dinov3__block6__faces_global,coarse,knn,简单,简单,35
pooled,dinov3__block6__faces_global,coarse,knn,简单,中等,13
pooled,dinov3__block6__faces_global,coarse,knn,简单,困难,1
pooled,dinov3__block6__faces_global,coarse,knn,中等,简单,16
pooled,dinov3__block6__faces_global,coarse,knn,中等,中等,19
pooled,dinov3__block6__faces_global,coarse,knn,中等,困难,6
pooled,dinov3__block6__faces_global,coarse,knn,困难,简单,0
pooled,dinov3__block6__faces_global,coarse,knn,困难,中等,0
pooled,dinov3__block6__faces_global,coarse,knn,困难,困难,16
pooled,dinov3__block6__faces_global,coarse,ridge,简单,简单,41
pooled,dinov3__block6__faces_global,coarse,ridge,简单,中等,8
pooled,dinov3__block6__faces_global,coarse,ridge,简单,困难,0
pooled,dinov3__block6__faces_global,coarse,ridge,中等,简单,14
pooled,dinov3__block6__faces_global,coarse,ridge,中等,中等,22
pooled,dinov3__block6__faces_global,coarse,ridge,中等,困难,5
pooled,dinov3__block6__faces_global,coarse,ridge,困难,简单,0
pooled,dinov3__block6__faces_global,coarse,ridge,困难,中等,3
pooled,dinov3__block6__faces_global,coarse,ridge,困难,困难,13
pooled,dinov3__block6__faces_global,global,knn,简单,简单,19
pooled,dinov3__block6__faces_global,global,knn,简单,中等,25
pooled,dinov3__block6__faces_global,global,knn,简单,困难,5
pooled,dinov3__block6__faces_global,global,knn,中等,简单,23
pooled,dinov3__block6__faces_global,global,knn,中等,中等,16
pooled,dinov3__block6__faces_global,global,knn,中等,困难,2
pooled,dinov3__block6__faces_global,global,knn,困难,简单,12
pooled,dinov3__block6__faces_global,global,knn,困难,中等,3
pooled,dinov3__block6__faces_global,global,knn,困难,困难,1
pooled,dinov3__block6__faces_global,global,ridge,简单,简单,31
pooled,dinov3__block6__faces_global,global,ridge,简单,中等,16
pooled,dinov3__block6__faces_global,global,ridge,简单,困难,2
pooled,dinov3__block6__faces_global,global,ridge,中等,简单,24
pooled,dinov3__block6__faces_global,global,ridge,中等,中等,15
pooled,dinov3__block6__faces_global,global,ridge,中等,困难,2
pooled,dinov3__block6__faces_global,global,ridge,困难,简单,3
pooled,dinov3__block6__faces_global,global,ridge,困难,中等,13
pooled,dinov3__block6__faces_global,global,ridge,困难,困难,0
pooled,dinov3__block6__faces_global,main,knn,简单,简单,41
pooled,dinov3__block6__faces_global,main,knn,简单,中等,6
pooled,dinov3__block6__faces_global,main,knn,简单,困难,2
pooled,dinov3__block6__faces_global,main,knn,中等,简单,14
pooled,dinov3__block6__faces_global,main,knn,中等,中等,22
pooled,dinov3__block6__faces_global,main,knn,中等,困难,5
pooled,dinov3__block6__faces_global,main,knn,困难,简单,0
pooled,dinov3__block6__faces_global,main,knn,困难,中等,0
pooled,dinov3__block6__faces_global,main,knn,困难,困难,16
pooled,dinov3__block6__faces_global,main,ridge,简单,简单,47
pooled,dinov3__block6__faces_global,main,ridge,简单,中等,2
pooled,dinov3__block6__faces_global,main,ridge,简单,困难,0
pooled,dinov3__block6__faces_global,main,ridge,中等,简单,14
pooled,dinov3__block6__faces_global,main,ridge,中等,中等,22
pooled,dinov3__block6__faces_global,main,ridge,中等,困难,5
pooled,dinov3__block6__faces_global,main,ridge,困难,简单,0
pooled,dinov3__block6__faces_global,main,ridge,困难,中等,2
pooled,dinov3__block6__faces_global,main,ridge,困难,困难,14
pooled,dinov3__block6__faces_local16,coarse,knn,简单,简单,34
pooled,dinov3__block6__faces_local16,coarse,knn,简单,中等,15
pooled,dinov3__block6__faces_local16,coarse,knn,简单,困难,0
pooled,dinov3__block6__faces_local16,coarse,knn,中等,简单,15
pooled,dinov3__block6__faces_local16,coarse,knn,中等,中等,20
pooled,dinov3__block6__faces_local16,coarse,knn,中等,困难,6
pooled,dinov3__block6__faces_local16,coarse,knn,困难,简单,0
pooled,dinov3__block6__faces_local16,coarse,knn,困难,中等,1
pooled,dinov3__block6__faces_local16,coarse,knn,困难,困难,15
pooled,dinov3__block6__faces_local16,coarse,ridge,简单,简单,46
pooled,dinov3__block6__faces_local16,coarse,ridge,简单,中等,3
pooled,dinov3__block6__faces_local16,coarse,ridge,简单,困难,0
pooled,dinov3__block6__faces_local16,coarse,ridge,中等,简单,18
pooled,dinov3__block6__faces_local16,coarse,ridge,中等,中等,18
pooled,dinov3__block6__faces_local16,coarse,ridge,中等,困难,5
pooled,dinov3__block6__faces_local16,coarse,ridge,困难,简单,0
pooled,dinov3__block6__faces_local16,coarse,ridge,困难,中等,0
pooled,dinov3__block6__faces_local16,coarse,ridge,困难,困难,16
pooled,dinov3__block6__faces_local16,global,knn,简单,简单,21
pooled,dinov3__block6__faces_local16,global,knn,简单,中等,24
pooled,dinov3__block6__faces_local16,global,knn,简单,困难,4
pooled,dinov3__block6__faces_local16,global,knn,中等,简单,18
pooled,dinov3__block6__faces_local16,global,knn,中等,中等,17
pooled,dinov3__block6__faces_local16,global,knn,中等,困难,6
pooled,dinov3__block6__faces_local16,global,knn,困难,简单,5
pooled,dinov3__block6__faces_local16,global,knn,困难,中等,11
pooled,dinov3__block6__faces_local16,global,knn,困难,困难,0
pooled,dinov3__block6__faces_local16,global,ridge,简单,简单,29
pooled,dinov3__block6__faces_local16,global,ridge,简单,中等,19
pooled,dinov3__block6__faces_local16,global,ridge,简单,困难,1
pooled,dinov3__block6__faces_local16,global,ridge,中等,简单,27
pooled,dinov3__block6__faces_local16,global,ridge,中等,中等,13
pooled,dinov3__block6__faces_local16,global,ridge,中等,困难,1
pooled,dinov3__block6__faces_local16,global,ridge,困难,简单,2
pooled,dinov3__block6__faces_local16,global,ridge,困难,中等,14
pooled,dinov3__block6__faces_local16,global,ridge,困难,困难,0
pooled,dinov3__block6__faces_local16,main,knn,简单,简单,42
pooled,dinov3__block6__faces_local16,main,knn,简单,中等,7
pooled,dinov3__block6__faces_local16,main,knn,简单,困难,0
pooled,dinov3__block6__faces_local16,main,knn,中等,简单,13
pooled,dinov3__block6__faces_local16,main,knn,中等,中等,22
pooled,dinov3__block6__faces_local16,main,knn,中等,困难,6
pooled,dinov3__block6__faces_local16,main,knn,困难,简单,0
pooled,dinov3__block6__faces_local16,main,knn,困难,中等,1
pooled,dinov3__block6__faces_local16,main,knn,困难,困难,15
pooled,dinov3__block6__faces_local16,main,ridge,简单,简单,47
pooled,dinov3__block6__faces_local16,main,ridge,简单,中等,2
pooled,dinov3__block6__faces_local16,main,ridge,简单,困难,0
pooled,dinov3__block6__faces_local16,main,ridge,中等,简单,14
pooled,dinov3__block6__faces_local16,main,ridge,中等,中等,21
pooled,dinov3__block6__faces_local16,main,ridge,中等,困难,6
pooled,dinov3__block6__faces_local16,main,ridge,困难,简单,0
pooled,dinov3__block6__faces_local16,main,ridge,困难,中等,0
pooled,dinov3__block6__faces_local16,main,ridge,困难,困难,16
pooled,dinov3__block6__faces_local96,coarse,knn,简单,简单,24
pooled,dinov3__block6__faces_local96,coarse,knn,简单,中等,25
pooled,dinov3__block6__faces_local96,coarse,knn,简单,困难,0
pooled,dinov3__block6__faces_local96,coarse,knn,中等,简单,15
pooled,dinov3__block6__faces_local96,coarse,knn,中等,中等,22
pooled,dinov3__block6__faces_local96,coarse,knn,中等,困难,4
pooled,dinov3__block6__faces_local96,coarse,knn,困难,简单,0
pooled,dinov3__block6__faces_local96,coarse,knn,困难,中等,12
pooled,dinov3__block6__faces_local96,coarse,knn,困难,困难,4
pooled,dinov3__block6__faces_local96,coarse,ridge,简单,简单,45
pooled,dinov3__block6__faces_local96,coarse,ridge,简单,中等,4
pooled,dinov3__block6__faces_local96,coarse,ridge,简单,困难,0
pooled,dinov3__block6__faces_local96,coarse,ridge,中等,简单,15
pooled,dinov3__block6__faces_local96,coarse,ridge,中等,中等,20
pooled,dinov3__block6__faces_local96,coarse,ridge,中等,困难,6
pooled,dinov3__block6__faces_local96,coarse,ridge,困难,简单,0
pooled,dinov3__block6__faces_local96,coarse,ridge,困难,中等,0
pooled,dinov3__block6__faces_local96,coarse,ridge,困难,困难,16
pooled,dinov3__block6__faces_local96,global,knn,简单,简单,13
pooled,dinov3__block6__faces_local96,global,knn,简单,中等,31
pooled,dinov3__block6__faces_local96,global,knn,简单,困难,5
pooled,dinov3__block6__faces_local96,global,knn,中等,简单,15
pooled,dinov3__block6__faces_local96,global,knn,中等,中等,24
pooled,dinov3__block6__faces_local96,global,knn,中等,困难,2
pooled,dinov3__block6__faces_local96,global,knn,困难,简单,3
pooled,dinov3__block6__faces_local96,global,knn,困难,中等,13
pooled,dinov3__block6__faces_local96,global,knn,困难,困难,0
pooled,dinov3__block6__faces_local96,global,ridge,简单,简单,25
pooled,dinov3__block6__faces_local96,global,ridge,简单,中等,23
pooled,dinov3__block6__faces_local96,global,ridge,简单,困难,1
pooled,dinov3__block6__faces_local96,global,ridge,中等,简单,34
pooled,dinov3__block6__faces_local96,global,ridge,中等,中等,7
pooled,dinov3__block6__faces_local96,global,ridge,中等,困难,0
pooled,dinov3__block6__faces_local96,global,ridge,困难,简单,10
pooled,dinov3__block6__faces_local96,global,ridge,困难,中等,6
pooled,dinov3__block6__faces_local96,global,ridge,困难,困难,0
pooled,dinov3__block6__faces_local96,main,knn,简单,简单,28
pooled,dinov3__block6__faces_local96,main,knn,简单,中等,21
pooled,dinov3__block6__faces_local96,main,knn,简单,困难,0
pooled,dinov3__block6__faces_local96,main,knn,中等,简单,13
pooled,dinov3__block6__faces_local96,main,knn,中等,中等,24
pooled,dinov3__block6__faces_local96,main,knn,中等,困难,4
pooled,dinov3__block6__faces_local96,main,knn,困难,简单,0
pooled,dinov3__block6__faces_local96,main,knn,困难,中等,9
pooled,dinov3__block6__faces_local96,main,knn,困难,困难,7
