image_id,condition,building,cut,n_observed,n_excluded,n_reviewed_retained,n_imputed_retained,n_valid,total_clusters,supported_clusters,singletons,doubletons,singleton_share,supported_share,largest_share,effective_modes_simpson,entropy_bits,point_count_disagreement,within_cluster_median,sizes_descending,good_turing_missing_mass_proxy,chao_coverage_proxy,isolated_singletons,assignment_singletons_with_compatible_peer,min_supported_loo_jaccard,max_cross_compatible_share,weakly_separated_supported_pair,supported_point_counts,orders,actual_n,full_p_any,full_onset_median_conditional,full_p_by_2,full_requested_2_exceeds_observation,full_p_by_3,full_requested_3_exceeds_observation,full_p_by_4,full_requested_4_exceeds_observation,full_p_by_5,full_requested_5_exceeds_observation,full_p_by_6,full_requested_6_exceeds_observation,full_p_by_7,full_requested_7_exceeds_observation,full_p_by_8,full_requested_8_exceeds_observation,full_p_by_10,full_requested_10_exceeds_observation,full_p_by_12,full_requested_12_exceeds_observation,full_p_by_15,full_requested_15_exceeds_observation,full_p_by_18,full_requested_18_exceeds_observation,full_p_by_19,full_requested_19_exceeds_observation,core10_p_any,core10_onset_median_conditional,core10_p_by_2,core10_requested_2_exceeds_observation,core10_p_by_3,core10_requested_3_exceeds_observation,core10_p_by_4,core10_requested_4_exceeds_observation,core10_p_by_5,core10_requested_5_exceeds_observation,core10_p_by_6,core10_requested_6_exceeds_observation,core10_p_by_7,core10_requested_7_exceeds_observation,core10_p_by_8,core10_requested_8_exceeds_observation,core10_p_by_10,core10_requested_10_exceeds_observation,core10_p_by_12,core10_requested_12_exceeds_observation,core10_p_by_15,core10_requested_15_exceeds_observation,core10_p_by_18,core10_requested_18_exceeds_observation,core10_p_by_19,core10_requested_19_exceeds_observation,core15_p_any,core15_onset_median_conditional,core15_p_by_2,core15_requested_2_exceeds_observation,core15_p_by_3,core15_requested_3_exceeds_observation,core15_p_by_4,core15_requested_4_exceeds_observation,core15_p_by_5,core15_requested_5_exceeds_observation,core15_p_by_6,core15_requested_6_exceeds_observation,core15_p_by_7,core15_requested_7_exceeds_observation,core15_p_by_8,core15_requested_8_exceeds_observation,core15_p_by_10,core15_requested_10_exceeds_observation,core15_p_by_12,core15_requested_12_exceeds_observation,core15_p_by_15,core15_requested_15_exceeds_observation,core15_p_by_18,core15_requested_18_exceeds_observation,core15_p_by_19,core15_requested_19_exceeds_observation,core20_p_any,core20_onset_median_conditional,core20_p_by_2,core20_requested_2_exceeds_observation,core20_p_by_3,core20_requested_3_exceeds_observation,core20_p_by_4,core20_requested_4_exceeds_observation,core20_p_by_5,core20_requested_5_exceeds_observation,core20_p_by_6,core20_requested_6_exceeds_observation,core20_p_by_7,core20_requested_7_exceeds_observation,core20_p_by_8,core20_requested_8_exceeds_observation,core20_p_by_10,core20_requested_10_exceeds_observation,core20_p_by_12,core20_requested_12_exceeds_observation,core20_p_by_15,core20_requested_15_exceeds_observation,core20_p_by_18,core20_requested_18_exceeds_observation,core20_p_by_19,core20_requested_19_exceeds_observation,full_tail_no_gate,core_tail_10,core_tail_15,core_tail_20,late_quarter_new,late_half_new,late_quarter_structure,late_quarter_repartition,half_tv_all,half_tv_core,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use,previous_grade,previous_status,previous_cdf_by19,previous_any,scene_category,main_function_primary,room_id,room_status,draft_grade,draft_reason,strict_process_grade,strict_process_reason,singleton_count_limit,valid_only,semantic_status,evidence_qualifier,nearby_cuts_evaluated,nearby_all_same_grade,nearby_grade_pattern,nearby_same_assigned_grade,user_final_grade,user_decision_reason,user_cluster_semantics,user_singleton_assessment
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,0.1,24,2,0,0,22,9,3,6,0,0.272727272727,0.727272727273,0.409090909091,4.32142857143,2.58287650431,0.722943722944,0.0341478726541,9;4;3;1;1;1;1;1;1,0.272727272727,0.732370433305,6,0,1,0,False,3,200,22,0.695,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.12,False,0.305,False,1,17,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.075,False,0.305,False,0.75,False,0.825,False,1,15,0,False,0,False,0,False,0,False,0,False,0.005,False,0.015,False,0.09,False,0.245,False,0.56,False,0.92,False,0.945,False,1,14,0,False,0,False,0,False,0,False,0,False,0.005,False,0.02,False,0.115,False,0.315,False,0.62,False,0.92,False,0.945,False,0.305,0.825,0.945,0.945,0.295,0.291363636363,0.0650000000001,0,0.2475,0.143248827561,,,,,,,,,invalid_response_evidence,0,0,卫浴,unknown,unresolved:rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,not_in_supported_component,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,True,requires_local_review,none_of_these_flags,,,,,,,,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,0.1,24,0,0,0,24,2,2,0,1,0,1,0.916666666667,1.18032786885,0.413816850304,0.159420289855,0.0388149909178,22;2,0,1,0,0,1,0,False,2,200,24,0.9,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.19,False,0.315,False,0.465,False,0.55,False,0.9,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.185,False,0.315,False,0.465,False,0.55,False,0.9,18,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.12,False,0.185,False,0.315,False,0.465,False,0.55,False,0.9,18,0,False,0,False,0,False,0,False,0,False,0,False,0.09,False,0.12,False,0.185,False,0.315,False,0.465,False,0.55,False,0.655,0.655,0.655,0.655,0.0158333333334,0.0258333333333,0.0158333333334,0,0.0416666666666,0.0416666666666,,,,,,,,,stable_outside_three_tier_limits,0.67,0.93,通行与连接,circulation,supported_component:rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,none_of_these_flags,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,0.1,24,2,0,0,22,17,1,16,0,0.727272727273,0.272727272727,0.272727272727,9.30769230769,3.75444184571,0.822510822511,0.0561143833346,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1,0.727272727273,0.277315744193,16,0,1,0,False,1,200,22,0.315,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,1,10,0.02,False,0.06,False,0.105,False,0.165,False,0.22,False,0.295,False,0.365,False,0.51,False,0.68,False,0.835,False,0.945,False,0.955,False,1,10,0.02,False,0.06,False,0.105,False,0.165,False,0.22,False,0.295,False,0.365,False,0.51,False,0.68,False,0.835,False,0.945,False,0.955,False,1,10,0.02,False,0.06,False,0.105,False,0.165,False,0.22,False,0.295,False,0.365,False,0.51,False,0.68,False,0.835,False,0.945,False,0.955,False,0,0.955,0.955,0.955,0.725833333333,0.725454545455,0.155833333333,0,0.396590909091,0.005,,,,,,,,,invalid_response_evidence,0,0,卫浴,bathroom,supported_component:rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,supported_component,,singleton_rich_boundary;not_automatically_difficult,,singleton_rich_boundary;not_automatically_difficult,3,True,not_adjudicated,none_of_these_flags,,,,,,,,
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,0.1,24,0,0,0,24,7,4,3,1,0.125,0.875,0.375,4.17391304348,2.34543725231,0.163043478261,0.0392543980588,9;5;5;2;1;1;1,0.125,0.878521126761,2,1,0.963636363636,0.944444444444,True,1,200,24,0.655,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.02,False,0.705,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.025,False,0.055,False,0.705,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.05,False,0.09,False,0.705,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.065,False,0.09,False,0.215,0.265,0.265,0.265,0.0766666666668,0.0787500000001,0.0766666666668,0.0134406265476,0.1975,0.148871933622,,,,,,,,,singleton_support_unresolved,0,0,卫浴,bathroom,supported_component:uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,overlap_with_pending_or_unsupported,,order_partition_or_count_boundary,,order_partition_or_count_boundary,3,False,requires_local_review,weak_same_point_cluster_separation,,,,,,,,
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,0.1,23,0,0,0,23,4,3,1,2,0.0434782608696,0.95652173913,0.782608695652,1.58858858859,1.08622934623,0,0.0305360896987,18;2;2;1,0.0434782608696,0.963210702341,1,0,0.915065441381,0.972222222222,True,1,200,23,0.64,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.115,False,0.165,False,0.695,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.015,False,0.17,False,0.22,False,0.695,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.025,False,0.17,False,0.22,False,0.695,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.025,False,0.17,False,0.22,False,0.245,0.315,0.315,0.315,0.0458333333334,0.0404166666667,0,0.0209163415632,0.109604743083,0.0853636363636,中等,"{""note"": """"}","{""group"": ""G179"", ""image_id"": ""uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e"", ""number"": 8, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G179,10优先级稍低,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,order_sensitive_or_other_trajectory,0.26,0.73,卧室,sleep,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,False,;medium_candidate;medium_candidate,False,,,,
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,0.1,24,0,0,0,24,14,5,9,2,0.375,0.625,0.166666666667,9.93103448276,3.5535088548,0.731884057971,0.0453387964541,4;4;3;2;2;1;1;1;1;1;1;1;1;1,0.375,0.632109004739,9,0,1,0.5,False,4,200,24,0.505,23,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.84,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.045,False,0.14,False,0.84,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.095,False,0.215,False,0.84,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.01,False,0.105,False,0.22,False,0.04,0.46,0.535,0.535,0.385,0.419583333333,0.0408333333334,0.00046132488083,0.316666666667,0.217553751804,,,,,,,,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,卫浴,bathroom,supported_component:uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,overlap_with_pending_or_unsupported,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,3,False,requires_local_review,none_of_these_flags,3,True,difficult_candidate;difficult_candidate;difficult_candidate,True,,,,
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,0.1,23,0,0,0,23,14,6,8,5,0.347826086957,0.652173913043,0.217391304348,9.98113207547,3.58401237021,0.758893280632,0.0466278754968,5;2;2;2;2;2;1;1;1;1;1;1;1;1,0.347826086957,0.670874240299,8,0,0.984126984127,0.5,False,3,200,23,0.225,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.59,22,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.02,False,0.055,False,0.59,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.03,False,0.09,False,0.59,21,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.035,False,0.095,False,0,0.135,0.185,0.185,0.381666666667,0.436666666667,0.0925000000001,0.000440105202102,0.336205533597,0.246016955267,,,,,,,,difficult_candidate,assigned_observed_fragmentation_and_change,0,0,卫浴,bathroom,supported_component:uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,overlap_with_pending_or_unsupported,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,difficult_candidate,many_total_clusters_many_singletons_and_observed_late_change,3,False,requires_local_review,none_of_these_flags,3,True,difficult_candidate;difficult_candidate;difficult_candidate,True,,,,
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,uNb9QFRL6hY,0.1,5,0,0,0,5,3,1,2,0,0.4,0.6,0.6,2.27272727273,1.37095059445,0.7,0.0726186934161,3;1;1,0.4,0.733333333333,2,0,1,0,False,1,200,5,0.445,4,0,False,0,False,0.445,False,0.445,True,0.445,True,0.445,True,0.445,True,0.445,True,0.445,True,0.445,True,0.445,True,0.445,True,0.825,3,0.17,False,0.495,False,0.825,False,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,3,0.17,False,0.495,False,0.825,False,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,3,0.17,False,0.495,False,0.825,False,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0.825,True,0,0.17,0.17,0.17,0.3725,0.418333333333,0.3725,0,0.357,0.105,困难,"{""note"": ""这图可能不至于 不收敛,但是确实较难""}","{""group"": ""G184"", ""image_id"": ""uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab"", ""number"": 26, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""困难"", ""note"": ""这图可能不至于 不收敛,但是确实较难"", ""legacy_review"": null}",G184,这个房间的构造本身就较难,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,卫浴,bathroom,supported_component:uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,uNb9QFRL6hY,0.1,5,0,0,0,5,4,1,3,1,0.6,0.4,0.4,3.57142857143,1.92192809489,0.7,0.0627485123536,2;1;1;1,0.6,0.485714285714,3,0,1,0,False,1,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.6,4,0.085,False,0.25,False,0.6,False,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,4,0.085,False,0.25,False,0.6,False,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,4,0.085,False,0.25,False,0.6,False,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0.6,True,0,0.085,0.085,0.085,0.625,0.695,0.35,0,0.471,0.27,中等,"{""note"": ""现有标注已经出现了不同的标注方法了,但是我觉得就3种左右的分歧,但是基本上是可以收敛的""}","{""group"": ""G179"", ""image_id"": ""uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd"", ""number"": 29, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""中等"", ""note"": ""现有标注已经出现了不同的标注方法了,但是我觉得就3种左右的分歧,但是基本上是可以收敛的"", ""legacy_review"": null}",G179,10优先级稍低,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,uNb9QFRL6hY,0.1,5,0,0,0,5,3,2,1,2,0.2,0.8,0.4,2.77777777778,1.52192809489,0.6,0.0434831964444,2;2;1,0.2,0.9,1,0,1,0,False,2,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.145,4,0,False,0,False,0.145,False,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,4,0,False,0,False,0.145,False,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,4,0,False,0,False,0.145,False,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0.145,True,0,0,0,0,0.295,0.393333333333,0.0525,0,0.352,0.29,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,unresolved:uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,not_in_supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,1,False,requires_local_review,short_observed_pool,,,,,,,,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,uNb9QFRL6hY,0.1,6,0,0,0,6,2,2,0,0,0,1,0.5,2,1,0,0.0302654480309,3;3,0,1,0,0,1,0,False,1,200,6,1,4,0,False,0,False,0.615,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0.835,5,0,False,0,False,0.405,False,0.835,False,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,5,0,False,0,False,0.405,False,0.835,False,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,5,0,False,0,False,0.405,False,0.835,False,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0.835,True,0,0,0,0,0,0.0266666666666,0,0,0.193333333334,0.193333333334,,,,,,,,simple,assigned_observed_early,1,1,通行与连接,circulation,supported_component:uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,supported_component,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,requires_local_review,short_observed_pool,,,,,,,,
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,uNb9QFRL6hY,0.1,4,0,0,0,4,3,1,2,1,0.5,0.5,0.5,2.66666666667,1.5,0.5,0.00701130918398,2;1;1,0.5,0.625,2,0,1,0,False,1,200,4,0,,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.52,3,0.165,False,0.52,False,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,3,0.165,False,0.52,False,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,3,0.165,False,0.52,False,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0.52,True,0,0.165,0.165,0.165,0.52,0.5825,0.225,0,0.3225,0.125,,,,,,,,,limited_horizon_or_order_sensitive,0,0,通行与连接,circulation,supported_component:uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,uNb9QFRL6hY,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0312724166825,4;1,0.2,1,1,0,1,0,False,1,200,5,0.815,4,0,False,0,False,0.815,False,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,0.815,True,1,2,0.545,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.545,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.545,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.545,0.545,0.545,0.21,0.181666666666,0.21,0,0.2455,0,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62"", ""number"": 40, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,simple_candidate,early_full_pattern_stable_in_observed_valid_pool,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,uNb9QFRL6hY,0.1,4,0,0,0,4,2,1,1,0,0.25,0.75,0.75,1.6,0.811278124459,0.5,0,3;1,0.25,1,1,0,1,0,False,1,200,4,0.77,3,0,False,0.77,False,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,0.77,True,1,3,0.485,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.485,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,3,0.485,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.485,0.485,0.485,0.23,0.2425,0.23,0,0.25,0,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62"", ""number"": 40, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,limited_horizon_or_order_sensitive,0,0,起居与休闲,living,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,uNb9QFRL6hY,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0,0.0381594092811,4;1,0.2,1,1,0,1,0,False,1,200,5,0.795,4,0,False,0,False,0.795,False,0.795,True,0.795,True,0.795,True,0.795,True,0.795,True,0.795,True,0.795,True,0.795,True,0.795,True,1,2,0.55,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.55,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2,0.55,False,1,False,1,False,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,0,0.55,0.55,0.55,0.1925,0.183333333333,0,0,0.245,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,uNb9QFRL6hY,0.1,5,0,0,0,5,2,1,1,0,0.2,0.8,0.8,1.47058823529,0.721928094887,0.4,0.0305659695118,4;1,0.2,1,1,0,1,0,False,1,200,5,0,,0,False,0,False,0,False,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0,True,0.215,4,0,False,0,False,0.215,False,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,4,0,False,0,False,0.215,False,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,4,0,False,0,False,0.215,False,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0.215,True,0,0,0,0,0.19,0.196666666666,0.19,0,0.241,0,,,,,,,,,limited_horizon_or_order_sensitive,0,0,卧室,sleep,supported_component:uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,overlap_with_pending_or_unsupported,,short_horizon_or_unconfirmed_multi_pattern,,short_horizon_or_unconfirmed_multi_pattern,1,False,not_adjudicated,short_observed_pool,,,,,,,,
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,uNb9QFRL6hY,0.1,23,0,0,0,23,6,4,2,1,0.0869565217391,0.913043478261,0.391304347826,3.64827586207,2.13505339216,0.624505928854,0.0397319751544,9;7;3;2;1;1,0.0869565217391,0.916824196597,1,1,0.974637681159,0.703703703704,True,3,200,23,0.795,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.135,False,0.26,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.02,False,0.23,False,0.335,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.005,False,0.11,False,0.305,False,0.385,False,0.86,20,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0.025,False,0.13,False,0.315,False,0.385,False,0.47,0.535,0.55,0.55,0.0641666666668,0.0658333333334,0.0641666666668,0.00463916261613,0.191185770751,0.154114718615,中等,"{""note"": """"}","{""group"": ""G172"", ""image_id"": ""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97"", ""number"": 45, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G172,这个房间中等难度,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors,,stable_outside_three_tier_limits,0.38,0.84,起居与休闲,living,supported_component:uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,supported_component,medium_candidate,supported_clusters_repeat;proportion_stability_reported_separately,,few_reproducible_clusters_but_process_not_confirmed,3,False,requires_local_review,weak_same_point_cluster_separation,3,True,medium_candidate;medium_candidate;medium_candidate,True,,,,
