image_id,condition,k,grade,n_valid,cut
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,4,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,5,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,6,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,7,,5,0.1
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,8,,5,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,2,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,3,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,4,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,5,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,6,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,7,,23,0.1
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,8,,23,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,2,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,3,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,4,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,5,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,6,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,7,,6,0.1
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,8,,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,2,medium_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,3,medium_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,4,medium_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,5,simple_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,6,simple_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,7,simple_candidate,6,0.1
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,8,simple_candidate,6,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,2,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,3,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,4,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,5,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,6,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,7,medium_candidate,5,0.1
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,8,medium_candidate,5,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,2,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,3,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,4,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,5,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,6,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,7,,6,0.1
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,8,,6,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,2,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,3,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,4,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,5,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,6,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,7,medium_candidate,5,0.1
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,8,medium_candidate,5,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,2,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,3,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,4,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,5,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,6,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,7,,23,0.1
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,8,,23,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,2,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,3,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,4,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,5,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,6,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,7,medium_candidate,24,0.1
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,8,medium_candidate,24,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,2,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,3,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,4,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,5,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,6,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,7,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,8,,5,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,2,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,3,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,4,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,5,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,6,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,7,,4,0.1
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,8,,4,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,2,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,3,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,4,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,5,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,6,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,7,,5,0.1
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,8,,5,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,2,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,3,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,4,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,5,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,6,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,7,difficult_candidate,23,0.1
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,8,difficult_candidate,23,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,2,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,3,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,4,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,5,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,6,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,7,difficult_candidate,24,0.1
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,8,difficult_candidate,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,2,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,3,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,4,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,5,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,6,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,7,,24,0.1
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,8,,24,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,2,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,3,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,4,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,5,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,6,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,7,,1,0.1
zsNo4HB9uLZ_2caadd7bc71c43d5ad10f4e7f10a3455,manual,8,,1,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,2,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,3,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,4,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,5,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,6,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,7,,4,0.1
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,8,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,2,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,3,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,4,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,5,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,6,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,7,,4,0.1
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,8,,4,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,2,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,3,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,4,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,5,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,6,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,7,,2,0.1
zsNo4HB9uLZ_935e0f6088a54fba87990835d1997d9a,manual,8,,2,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,2,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,3,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,4,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,5,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,6,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,7,,4,0.1
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,8,,4,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,2,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,3,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,4,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,5,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,6,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,7,,2,0.1
zsNo4HB9uLZ_faad06c7cb2b4a6f9220e7f6f87c800b,manual,8,,2,0.1
