base_task_id,building_id,cluster_count,cluster_worker_memberships_json,condition,cutoff,fixed_support_annotation_ids_json,partition_status,pointwise_correspondence_required,second_cluster_support,stage,strict_support,structure_status
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,,[],manual,0.97,"[""0def5b6fa7a8c943"", ""164460ea4b39a74c"", ""2385c7af67eeea4e"", ""3d53a4f071f870cb"", ""4556c580e92894d6"", ""55515d4fbe62f3d7"", ""57c9e6d18d1e8441"", ""6751bda596ab6aa3"", ""680d9cdf96eaadf7"", ""68f273f5934bd5d6"", ""842bcbbca90674ae"", ""870b797b2c22b194"", ""90b4dd7e59f67c16"", ""9c8fbc4acb8cacca"", ""9fc7e8e2d9d6bcc3"", ""a283ac338d10b499"", ""caa6d658732cb9af"", ""d98e0f6e768e3029"", ""df9f72a9643f2a2e"", ""e6cf4672ca0a98e0"", ""ea3d5e0fe3227ffd"", ""ebf6a238abbded76"", ""f3dddcec6bd52333"", ""f89be7fd70fc65db""]",not_evaluable,True,0,P1,24,not_evaluable
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",manual,0.93,"[""012915d009824af0"", ""03dae7081bc7d6bb"", ""087627a67194bafe"", ""0b86a50130fd298a"", ""25e8f7f37f87cc75"", ""28388a75252778c7"", ""28e01bd0877270ca"", ""403ee2ee4d1242bd"", ""405e6e45af7f5c6b"", ""5b7f902df4c57cd4"", ""61f905607ceffa7f"", ""63f4a9a7ba3739c1"", ""85ba1d16d74efa67"", ""9255dadcdf79c909"", ""9419e8b1ad3cbd83"", ""94f15108f5d9ac14"", ""9b8003c65abc4837"", ""aa829dfff6bee382"", ""add755f9c7c57766"", ""b09742748a808617"", ""b1c252a830c50fb3"", ""b6dc5d3075742a91"", ""ba630f16a9639561"", ""ed042c9ccaa850e3"", ""fd7793b6709c8db9""]",unique,True,1,P1,25,dominant_with_dissent
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""]]",manual,0.95,"[""012915d009824af0"", ""03dae7081bc7d6bb"", ""087627a67194bafe"", ""0b86a50130fd298a"", ""25e8f7f37f87cc75"", ""28388a75252778c7"", ""28e01bd0877270ca"", ""403ee2ee4d1242bd"", ""405e6e45af7f5c6b"", ""5b7f902df4c57cd4"", ""61f905607ceffa7f"", ""63f4a9a7ba3739c1"", ""85ba1d16d74efa67"", ""9255dadcdf79c909"", ""9419e8b1ad3cbd83"", ""94f15108f5d9ac14"", ""9b8003c65abc4837"", ""aa829dfff6bee382"", ""add755f9c7c57766"", ""b09742748a808617"", ""b1c252a830c50fb3"", ""b6dc5d3075742a91"", ""ba630f16a9639561"", ""ed042c9ccaa850e3"", ""fd7793b6709c8db9""]",unique,True,1,P1,25,dominant_with_dissent
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,3,"[[""1"", ""10"", ""11"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""37"", ""6"", ""8""], [""19""], [""12""]]",manual,0.97,"[""012915d009824af0"", ""03dae7081bc7d6bb"", ""087627a67194bafe"", ""0b86a50130fd298a"", ""25e8f7f37f87cc75"", ""28388a75252778c7"", ""28e01bd0877270ca"", ""403ee2ee4d1242bd"", ""405e6e45af7f5c6b"", ""5b7f902df4c57cd4"", ""61f905607ceffa7f"", ""63f4a9a7ba3739c1"", ""85ba1d16d74efa67"", ""9255dadcdf79c909"", ""9419e8b1ad3cbd83"", ""94f15108f5d9ac14"", ""9b8003c65abc4837"", ""aa829dfff6bee382"", ""add755f9c7c57766"", ""b09742748a808617"", ""b1c252a830c50fb3"", ""b6dc5d3075742a91"", ""ba630f16a9639561"", ""ed042c9ccaa850e3"", ""fd7793b6709c8db9""]",unique,True,1,P1,25,dominant_with_dissent
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,4,"[[""1"", ""10"", ""11"", ""12"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""37"", ""8""], [""19"", ""34""], [""13"", ""14""], [""6""]]",manual,0.93,"[""0054e620b22551b8"", ""15f4bf968e467bdc"", ""1c10cbd1c1cbbd74"", ""1dd5b2305fbffcff"", ""2ab3a85613189faa"", ""3bcf5dc561e2d916"", ""3e20ca93bd05958e"", ""454f4a7ca0ed8cda"", ""47a780e27988de5d"", ""5bad87d19a0b5760"", ""62a32cfa3607ea53"", ""6d17201775811123"", ""734b8610ce382901"", ""7485c5f92ef686bc"", ""7b099f9e593d3204"", ""7c4d53d444805ad4"", ""a05c820a5012751c"", ""a135a4aaf615d5db"", ""aa6b631e83349cba"", ""b106f4f47297f77d"", ""d15abea6c32062e1"", ""d933c38ad0b2b104"", ""ed8e2934ebcee5bb"", ""f13bd8e8570762ef"", ""fb4210e33d7c2093""]",unique,True,2,P1,25,supported_multimodal
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,5,"[[""1"", ""10"", ""11"", ""12"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""37"", ""8""], [""13"", ""14""], [""34""], [""6""], [""19""]]",manual,0.95,"[""0054e620b22551b8"", ""15f4bf968e467bdc"", ""1c10cbd1c1cbbd74"", ""1dd5b2305fbffcff"", ""2ab3a85613189faa"", ""3bcf5dc561e2d916"", ""3e20ca93bd05958e"", ""454f4a7ca0ed8cda"", ""47a780e27988de5d"", ""5bad87d19a0b5760"", ""62a32cfa3607ea53"", ""6d17201775811123"", ""734b8610ce382901"", ""7485c5f92ef686bc"", ""7b099f9e593d3204"", ""7c4d53d444805ad4"", ""a05c820a5012751c"", ""a135a4aaf615d5db"", ""aa6b631e83349cba"", ""b106f4f47297f77d"", ""d15abea6c32062e1"", ""d933c38ad0b2b104"", ""ed8e2934ebcee5bb"", ""f13bd8e8570762ef"", ""fb4210e33d7c2093""]",unique,True,2,P1,25,supported_multimodal
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,,[],manual,0.97,"[""0054e620b22551b8"", ""15f4bf968e467bdc"", ""1c10cbd1c1cbbd74"", ""1dd5b2305fbffcff"", ""2ab3a85613189faa"", ""3bcf5dc561e2d916"", ""3e20ca93bd05958e"", ""454f4a7ca0ed8cda"", ""47a780e27988de5d"", ""5bad87d19a0b5760"", ""62a32cfa3607ea53"", ""6d17201775811123"", ""734b8610ce382901"", ""7485c5f92ef686bc"", ""7b099f9e593d3204"", ""7c4d53d444805ad4"", ""a05c820a5012751c"", ""a135a4aaf615d5db"", ""aa6b631e83349cba"", ""b106f4f47297f77d"", ""d15abea6c32062e1"", ""d933c38ad0b2b104"", ""ed8e2934ebcee5bb"", ""f13bd8e8570762ef"", ""fb4210e33d7c2093""]",not_evaluable,True,0,P1,25,not_evaluable
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,8,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""21"", ""28"", ""6"", ""8""], [""30"", ""31"", ""32"", ""35""], [""29"", ""34"", ""37""], [""1"", ""36""], [""2"", ""27""], [""19""], [""33""], [""18""]]",manual,0.93,"[""0284f20459ae4153"", ""1863472107c00fbd"", ""3266c87d109f70bf"", ""352ec6e68a3da904"", ""384c1de2ec90820f"", ""3e9e6ac471e7da2a"", ""4963262a77ca17d1"", ""886e3f4cfcd0e0b8"", ""9589363fea90baba"", ""98e8fe358da56c8f"", ""9cab10e73212c27f"", ""a819fde1949e375b"", ""abff623d76a69986"", ""b33e480dcb1ae10b"", ""b49af842e8a9a5d6"", ""bdf5345d612260f9"", ""bf2aab73a5aed79f"", ""c9a58758edb18890"", ""d5f398bdf9e24194"", ""dd6888e3ad2e47c0"", ""e07cd54978722b1e"", ""f659d3608c54a9ef"", ""fb86982f536c3aaa"", ""fbc606f95f59c132"", ""fce565e3270fad1f""]",unique,True,4,P1,25,supported_multimodal
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,9,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""21"", ""28"", ""6"", ""8""], [""30"", ""31"", ""32"", ""35""], [""29"", ""37""], [""1"", ""36""], [""2"", ""27""], [""19""], [""34""], [""33""], [""18""]]",manual,0.95,"[""0284f20459ae4153"", ""1863472107c00fbd"", ""3266c87d109f70bf"", ""352ec6e68a3da904"", ""384c1de2ec90820f"", ""3e9e6ac471e7da2a"", ""4963262a77ca17d1"", ""886e3f4cfcd0e0b8"", ""9589363fea90baba"", ""98e8fe358da56c8f"", ""9cab10e73212c27f"", ""a819fde1949e375b"", ""abff623d76a69986"", ""b33e480dcb1ae10b"", ""b49af842e8a9a5d6"", ""bdf5345d612260f9"", ""bf2aab73a5aed79f"", ""c9a58758edb18890"", ""d5f398bdf9e24194"", ""dd6888e3ad2e47c0"", ""e07cd54978722b1e"", ""f659d3608c54a9ef"", ""fb86982f536c3aaa"", ""fbc606f95f59c132"", ""fce565e3270fad1f""]",unique,True,4,P1,25,supported_multimodal
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,11,"[[""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""21"", ""28"", ""6"", ""8""], [""30"", ""31"", ""32"", ""35""], [""2"", ""27""], [""19""], [""36""], [""29""], [""34""], [""33""], [""18""], [""1""], [""37""]]",manual,0.97,"[""0284f20459ae4153"", ""1863472107c00fbd"", ""3266c87d109f70bf"", ""352ec6e68a3da904"", ""384c1de2ec90820f"", ""3e9e6ac471e7da2a"", ""4963262a77ca17d1"", ""886e3f4cfcd0e0b8"", ""9589363fea90baba"", ""98e8fe358da56c8f"", ""9cab10e73212c27f"", ""a819fde1949e375b"", ""abff623d76a69986"", ""b33e480dcb1ae10b"", ""b49af842e8a9a5d6"", ""bdf5345d612260f9"", ""bf2aab73a5aed79f"", ""c9a58758edb18890"", ""d5f398bdf9e24194"", ""dd6888e3ad2e47c0"", ""e07cd54978722b1e"", ""f659d3608c54a9ef"", ""fb86982f536c3aaa"", ""fbc606f95f59c132"", ""fce565e3270fad1f""]",unique,True,4,P1,25,supported_multimodal
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,4,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""30"", ""31"", ""33"", ""35"", ""36"", ""6"", ""8""], [""29"", ""32"", ""37""], [""34""], [""19""]]",manual,0.93,"[""10fdb9b90509f680"", ""144280fa0204ea4b"", ""197b5c1a4243d512"", ""19cadb0cba089ebe"", ""2015dd298cff564b"", ""3649f4a1a11aa4d3"", ""38c0a4899547296f"", ""3bc806f7aa53463c"", ""40a13dc4d685b575"", ""4a1158da9bd83ef9"", ""50ce95b3ba9570df"", ""5e86d217342bd789"", ""65d0b345e89f50ac"", ""6aed1eb1185c1318"", ""6c6bf207b8e455c4"", ""6d192755ca096a2c"", ""7fdf325e88fb2ace"", ""868d2e9fef235045"", ""9297edc587276262"", ""ad6cf6be2e36a427"", ""b6e44c3f2980e246"", ""b99625f1ef4427fc"", ""ce4d7eb2e6d72de7"", ""dd020aa0ed2e79de"", ""e7ed5dff8bbbd4d2""]",unique,True,3,P1,25,supported_multimodal
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,4,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""30"", ""31"", ""33"", ""35"", ""36"", ""6"", ""8""], [""29"", ""32"", ""37""], [""34""], [""19""]]",manual,0.95,"[""10fdb9b90509f680"", ""144280fa0204ea4b"", ""197b5c1a4243d512"", ""19cadb0cba089ebe"", ""2015dd298cff564b"", ""3649f4a1a11aa4d3"", ""38c0a4899547296f"", ""3bc806f7aa53463c"", ""40a13dc4d685b575"", ""4a1158da9bd83ef9"", ""50ce95b3ba9570df"", ""5e86d217342bd789"", ""65d0b345e89f50ac"", ""6aed1eb1185c1318"", ""6c6bf207b8e455c4"", ""6d192755ca096a2c"", ""7fdf325e88fb2ace"", ""868d2e9fef235045"", ""9297edc587276262"", ""ad6cf6be2e36a427"", ""b6e44c3f2980e246"", ""b99625f1ef4427fc"", ""ce4d7eb2e6d72de7"", ""dd020aa0ed2e79de"", ""e7ed5dff8bbbd4d2""]",unique,True,3,P1,25,supported_multimodal
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,4,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""27"", ""28"", ""30"", ""31"", ""33"", ""35"", ""36"", ""6"", ""8""], [""29"", ""32"", ""37""], [""34""], [""19""]]",manual,0.97,"[""10fdb9b90509f680"", ""144280fa0204ea4b"", ""197b5c1a4243d512"", ""19cadb0cba089ebe"", ""2015dd298cff564b"", ""3649f4a1a11aa4d3"", ""38c0a4899547296f"", ""3bc806f7aa53463c"", ""40a13dc4d685b575"", ""4a1158da9bd83ef9"", ""50ce95b3ba9570df"", ""5e86d217342bd789"", ""65d0b345e89f50ac"", ""6aed1eb1185c1318"", ""6c6bf207b8e455c4"", ""6d192755ca096a2c"", ""7fdf325e88fb2ace"", ""868d2e9fef235045"", ""9297edc587276262"", ""ad6cf6be2e36a427"", ""b6e44c3f2980e246"", ""b99625f1ef4427fc"", ""ce4d7eb2e6d72de7"", ""dd020aa0ed2e79de"", ""e7ed5dff8bbbd4d2""]",unique,True,3,P1,25,supported_multimodal
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""6"", ""8""], [""34"", ""37""]]",manual,0.93,"[""04c68d1fd4a36275"", ""0df4ad0ec893225d"", ""18ac550794fc0fce"", ""3eaa191397f5fbf4"", ""42f34b0fbfa43b19"", ""573b3754a0da7d18"", ""5b2ab16ea134acf7"", ""607ca8f788805e56"", ""60b3a58f097c620f"", ""664ded8505bb4ace"", ""6bbe8b97d504e4a4"", ""72c65c366e863eb9"", ""7cbbab8fd62d0c38"", ""7e8393d71ff1fb42"", ""7eeb8ea034902d91"", ""8873e6e63ed8f636"", ""8b8f353a015cd9b3"", ""8f04217c549dac0c"", ""985c11b9ce41b00d"", ""986ad05a55d5a2e0"", ""98f6de06229c83e3"", ""bea7315dc0319f08"", ""bfb4d0e9960d96af"", ""d10e31caaec1101e"", ""f2eb30664b7474ad""]",unique,True,2,P1,25,supported_multimodal
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,2,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""6"", ""8""], [""34"", ""37""]]",manual,0.95,"[""04c68d1fd4a36275"", ""0df4ad0ec893225d"", ""18ac550794fc0fce"", ""3eaa191397f5fbf4"", ""42f34b0fbfa43b19"", ""573b3754a0da7d18"", ""5b2ab16ea134acf7"", ""607ca8f788805e56"", ""60b3a58f097c620f"", ""664ded8505bb4ace"", ""6bbe8b97d504e4a4"", ""72c65c366e863eb9"", ""7cbbab8fd62d0c38"", ""7e8393d71ff1fb42"", ""7eeb8ea034902d91"", ""8873e6e63ed8f636"", ""8b8f353a015cd9b3"", ""8f04217c549dac0c"", ""985c11b9ce41b00d"", ""986ad05a55d5a2e0"", ""98f6de06229c83e3"", ""bea7315dc0319f08"", ""bfb4d0e9960d96af"", ""d10e31caaec1101e"", ""f2eb30664b7474ad""]",unique,True,2,P1,25,supported_multimodal
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,3,"[[""1"", ""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""2"", ""21"", ""26"", ""27"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""35"", ""36"", ""6"", ""8""], [""34""], [""37""]]",manual,0.97,"[""04c68d1fd4a36275"", ""0df4ad0ec893225d"", ""18ac550794fc0fce"", ""3eaa191397f5fbf4"", ""42f34b0fbfa43b19"", ""573b3754a0da7d18"", ""5b2ab16ea134acf7"", ""607ca8f788805e56"", ""60b3a58f097c620f"", ""664ded8505bb4ace"", ""6bbe8b97d504e4a4"", ""72c65c366e863eb9"", ""7cbbab8fd62d0c38"", ""7e8393d71ff1fb42"", ""7eeb8ea034902d91"", ""8873e6e63ed8f636"", ""8b8f353a015cd9b3"", ""8f04217c549dac0c"", ""985c11b9ce41b00d"", ""986ad05a55d5a2e0"", ""98f6de06229c83e3"", ""bea7315dc0319f08"", ""bfb4d0e9960d96af"", ""d10e31caaec1101e"", ""f2eb30664b7474ad""]",unique,True,1,P1,25,dominant_with_dissent
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,,[],manual,0.93,"[""1120d74f964c5f97"", ""2431f1da19aaa950"", ""317e5971cdfd0288"", ""3b9e797620fb7dd9"", ""3f6b62e3295e009a"", ""4d934ce66ec29a47"", ""53b22edb56cc554f"", ""65e6380997e850f1"", ""699723973bed2b86"", ""6ab629e7746273bd"", ""6ac5bcc2f84af656"", ""860d45b73111d943"", ""8d6f18bc98ea1938"", ""a1d5efe386cf76ad"", ""a29b0f7c6c31b71b"", ""a818d1b88c34b687"", ""aa5ab1caef85cf99"", ""c61e2afdd2d8efd8"", ""cd3a92cc2800b3c7"", ""dcf6c97b7f3e2e0f"", ""ef971c0766ea37de"", ""f0a32074507842d5"", ""feaa118aa8a59f86""]",not_evaluable,True,0,P1,23,not_evaluable
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,12,"[[""11"", ""12"", ""13"", ""14"", ""21"", ""29"", ""6"", ""8""], [""32"", ""34"", ""35""], [""1"", ""33""], [""30"", ""37""], [""28""], [""19""], [""17""], [""31""], [""36""], [""15""], [""10""], [""27""]]",manual,0.95,"[""1120d74f964c5f97"", ""2431f1da19aaa950"", ""317e5971cdfd0288"", ""3b9e797620fb7dd9"", ""3f6b62e3295e009a"", ""4d934ce66ec29a47"", ""53b22edb56cc554f"", ""65e6380997e850f1"", ""699723973bed2b86"", ""6ab629e7746273bd"", ""6ac5bcc2f84af656"", ""860d45b73111d943"", ""8d6f18bc98ea1938"", ""a1d5efe386cf76ad"", ""a29b0f7c6c31b71b"", ""a818d1b88c34b687"", ""aa5ab1caef85cf99"", ""c61e2afdd2d8efd8"", ""cd3a92cc2800b3c7"", ""dcf6c97b7f3e2e0f"", ""ef971c0766ea37de"", ""f0a32074507842d5"", ""feaa118aa8a59f86""]",unique,True,3,P1,23,supported_multimodal
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,,[],manual,0.97,"[""1120d74f964c5f97"", ""2431f1da19aaa950"", ""317e5971cdfd0288"", ""3b9e797620fb7dd9"", ""3f6b62e3295e009a"", ""4d934ce66ec29a47"", ""53b22edb56cc554f"", ""65e6380997e850f1"", ""699723973bed2b86"", ""6ab629e7746273bd"", ""6ac5bcc2f84af656"", ""860d45b73111d943"", ""8d6f18bc98ea1938"", ""a1d5efe386cf76ad"", ""a29b0f7c6c31b71b"", ""a818d1b88c34b687"", ""aa5ab1caef85cf99"", ""c61e2afdd2d8efd8"", ""cd3a92cc2800b3c7"", ""dcf6c97b7f3e2e0f"", ""ef971c0766ea37de"", ""f0a32074507842d5"", ""feaa118aa8a59f86""]",not_evaluable,True,0,P1,23,not_evaluable
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,5,"[[""1"", ""11"", ""15"", ""18"", ""2"", ""21"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""8""], [""10"", ""12"", ""13"", ""14"", ""17"", ""6""], [""27""], [""37""], [""19""]]",manual,0.93,"[""02b2f811d06c0d60"", ""0d381f2d08c46911"", ""150c1b0751d57269"", ""19dc0eef1b87efe1"", ""1cab585050248758"", ""42efcf39926698bd"", ""4972d6f4f5d2d78d"", ""61d84185b252c0f8"", ""64e0306c0852c1d0"", ""69d99cc09c509dfa"", ""69f291bfde35be75"", ""7b781342e0d9bbd1"", ""7d9ff49fec9b94f2"", ""8529e6df2a7dc649"", ""88a863e1ccc6cf85"", ""933ed826bcd64c2f"", ""a4aaab9c8a4ea858"", ""aace08a205b2832f"", ""b3148aad54f8399d"", ""c53d37eb3dacd306"", ""e697a5da5e4a62fe"", ""e762621e27807d7c"", ""ee080d64f931dc3f"", ""f1c6623b59a93276"", ""ffe8dc0a7734bb67""]",unique,True,6,P1,25,supported_multimodal
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,5,"[[""1"", ""11"", ""15"", ""18"", ""2"", ""21"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""8""], [""10"", ""12"", ""13"", ""14"", ""17"", ""6""], [""27""], [""37""], [""19""]]",manual,0.95,"[""02b2f811d06c0d60"", ""0d381f2d08c46911"", ""150c1b0751d57269"", ""19dc0eef1b87efe1"", ""1cab585050248758"", ""42efcf39926698bd"", ""4972d6f4f5d2d78d"", ""61d84185b252c0f8"", ""64e0306c0852c1d0"", ""69d99cc09c509dfa"", ""69f291bfde35be75"", ""7b781342e0d9bbd1"", ""7d9ff49fec9b94f2"", ""8529e6df2a7dc649"", ""88a863e1ccc6cf85"", ""933ed826bcd64c2f"", ""a4aaab9c8a4ea858"", ""aace08a205b2832f"", ""b3148aad54f8399d"", ""c53d37eb3dacd306"", ""e697a5da5e4a62fe"", ""e762621e27807d7c"", ""ee080d64f931dc3f"", ""f1c6623b59a93276"", ""ffe8dc0a7734bb67""]",unique,True,6,P1,25,supported_multimodal
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,6,"[[""1"", ""11"", ""15"", ""2"", ""21"", ""28"", ""29"", ""30"", ""31"", ""32"", ""33"", ""34"", ""35"", ""36"", ""8""], [""10"", ""12"", ""13"", ""14"", ""17"", ""6""], [""27""], [""37""], [""18""], [""19""]]",manual,0.97,"[""02b2f811d06c0d60"", ""0d381f2d08c46911"", ""150c1b0751d57269"", ""19dc0eef1b87efe1"", ""1cab585050248758"", ""42efcf39926698bd"", ""4972d6f4f5d2d78d"", ""61d84185b252c0f8"", ""64e0306c0852c1d0"", ""69d99cc09c509dfa"", ""69f291bfde35be75"", ""7b781342e0d9bbd1"", ""7d9ff49fec9b94f2"", ""8529e6df2a7dc649"", ""88a863e1ccc6cf85"", ""933ed826bcd64c2f"", ""a4aaab9c8a4ea858"", ""aace08a205b2832f"", ""b3148aad54f8399d"", ""c53d37eb3dacd306"", ""e697a5da5e4a62fe"", ""e762621e27807d7c"", ""ee080d64f931dc3f"", ""f1c6623b59a93276"", ""ffe8dc0a7734bb67""]",unique,True,6,P1,25,supported_multimodal
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,8,"[[""12"", ""13"", ""14"", ""15"", ""17"", ""18"", ""21"", ""28"", ""6"", ""8""], [""30"", ""31"", ""32"", ""34""], [""2"", ""27"", ""35"", ""36""], [""11"", ""29"", ""33""], [""10""], [""37""], [""19""], [""1""]]",manual,0.93,"[""1eff38d64ebf8ebb"", ""268e43366ea0bcb8"", ""2a11d537c790512c"", ""3995500a074646db"", ""39f32d3182a9a449"", ""43b2e89e9fd7c38f"", ""523c33883ac9489a"", ""5a980411975e48d1"", ""74051761f655b31b"", ""75be39df2c1c14a3"", ""7693891481ff5386"", ""79a20413d834e832"", ""7ad8feb020087113"", ""8178591994d42ce3"", ""88a80bacfd70139f"", ""8b3be018ff673d1f"", ""9ab5ef47f1224afd"", ""9d5019675a6c9add"", ""a4e0cac5adec2e1e"", ""c0243fb04589828e"", ""d7eb6edddcc78db9"", ""edbb02694073d0f8"", ""f4e3004912779c48"", ""f79d8e8c15022fce"", ""f9f3e8e273c243a5""]",unique,True,4,P1,25,supported_multimodal
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,9,"[[""12"", ""13"", ""14"", ""15"", ""17"", ""21"", ""28"", ""6"", ""8""], [""30"", ""31"", ""32"", ""34""], [""2"", ""27"", ""35"", ""36""], [""11"", ""29"", ""33""], [""10""], [""37""], [""18""], [""19""], [""1""]]",manual,0.95,"[""1eff38d64ebf8ebb"", ""268e43366ea0bcb8"", ""2a11d537c790512c"", ""3995500a074646db"", ""39f32d3182a9a449"", ""43b2e89e9fd7c38f"", ""523c33883ac9489a"", ""5a980411975e48d1"", ""74051761f655b31b"", ""75be39df2c1c14a3"", ""7693891481ff5386"", ""79a20413d834e832"", ""7ad8feb020087113"", ""8178591994d42ce3"", ""88a80bacfd70139f"", ""8b3be018ff673d1f"", ""9ab5ef47f1224afd"", ""9d5019675a6c9add"", ""a4e0cac5adec2e1e"", ""c0243fb04589828e"", ""d7eb6edddcc78db9"", ""edbb02694073d0f8"", ""f4e3004912779c48"", ""f79d8e8c15022fce"", ""f9f3e8e273c243a5""]",unique,True,4,P1,25,supported_multimodal
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,,[],manual,0.97,"[""1eff38d64ebf8ebb"", ""268e43366ea0bcb8"", ""2a11d537c790512c"", ""3995500a074646db"", ""39f32d3182a9a449"", ""43b2e89e9fd7c38f"", ""523c33883ac9489a"", ""5a980411975e48d1"", ""74051761f655b31b"", ""75be39df2c1c14a3"", ""7693891481ff5386"", ""79a20413d834e832"", ""7ad8feb020087113"", ""8178591994d42ce3"", ""88a80bacfd70139f"", ""8b3be018ff673d1f"", ""9ab5ef47f1224afd"", ""9d5019675a6c9add"", ""a4e0cac5adec2e1e"", ""c0243fb04589828e"", ""d7eb6edddcc78db9"", ""edbb02694073d0f8"", ""f4e3004912779c48"", ""f79d8e8c15022fce"", ""f9f3e8e273c243a5""]",not_evaluable,True,0,P1,25,not_evaluable
