image_id,condition,cut,rule,late_h,n_valid,n_supported_modes,singleton_mass,p_onset_8_to_h,onset_conditional_median
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,D20_distribution,15,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,D20_distribution,18,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,D20_distribution,19,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,G10_geometry,10,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,G10_geometry,12,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,G10_geometry,15,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,G10_geometry,18,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,G10_geometry,19,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,P_pattern,10,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,P_pattern,12,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,P_pattern,15,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,P_pattern,18,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.05,P_pattern,19,24,4,0.333333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D10_distribution,10,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D10_distribution,12,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D10_distribution,15,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D10_distribution,18,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D10_distribution,19,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D20_distribution,10,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D20_distribution,12,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D20_distribution,15,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D20_distribution,18,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,D20_distribution,19,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,G10_geometry,10,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,G10_geometry,12,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,G10_geometry,15,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,G10_geometry,18,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,G10_geometry,19,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,P_pattern,10,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,P_pattern,12,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,P_pattern,15,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,P_pattern,18,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.1,P_pattern,19,24,3,0.208333333333,0,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D10_distribution,10,24,2,0.0833333333333,0,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D10_distribution,12,24,2,0.0833333333333,0,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D10_distribution,15,24,2,0.0833333333333,0.12,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D10_distribution,18,24,2,0.0833333333333,0.28,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D10_distribution,19,24,2,0.0833333333333,0.36,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D20_distribution,10,24,2,0.0833333333333,0,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D20_distribution,12,24,2,0.0833333333333,0.04,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D20_distribution,15,24,2,0.0833333333333,0.12,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D20_distribution,18,24,2,0.0833333333333,0.28,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,D20_distribution,19,24,2,0.0833333333333,0.36,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,G10_geometry,10,24,2,0.0833333333333,0,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,G10_geometry,12,24,2,0.0833333333333,0,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,G10_geometry,15,24,2,0.0833333333333,0.09,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,G10_geometry,18,24,2,0.0833333333333,0.26,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,G10_geometry,19,24,2,0.0833333333333,0.35,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,P_pattern,10,24,2,0.0833333333333,0.01,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,P_pattern,12,24,2,0.0833333333333,0.04,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,P_pattern,15,24,2,0.0833333333333,0.12,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,P_pattern,18,24,2,0.0833333333333,0.28,20
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,manual,0.2,P_pattern,19,24,2,0.0833333333333,0.36,20
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D10_distribution,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D10_distribution,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D10_distribution,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D10_distribution,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D10_distribution,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D20_distribution,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D20_distribution,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D20_distribution,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D20_distribution,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,D20_distribution,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,G10_geometry,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,G10_geometry,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,G10_geometry,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,G10_geometry,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,G10_geometry,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,P_pattern,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,P_pattern,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,P_pattern,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,P_pattern,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.05,P_pattern,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D10_distribution,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D10_distribution,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D10_distribution,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D10_distribution,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D10_distribution,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D20_distribution,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D20_distribution,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D20_distribution,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D20_distribution,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,D20_distribution,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,G10_geometry,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,G10_geometry,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,G10_geometry,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,G10_geometry,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,G10_geometry,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,P_pattern,10,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,P_pattern,12,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,P_pattern,15,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,P_pattern,18,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.1,P_pattern,19,6,2,0.333333333333,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D10_distribution,10,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D10_distribution,12,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D10_distribution,15,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D10_distribution,18,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D10_distribution,19,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D20_distribution,10,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D20_distribution,12,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D20_distribution,15,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D20_distribution,18,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,D20_distribution,19,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,G10_geometry,10,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,G10_geometry,12,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,G10_geometry,15,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,G10_geometry,18,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,G10_geometry,19,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,P_pattern,10,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,P_pattern,12,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,P_pattern,15,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,P_pattern,18,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,manual,0.2,P_pattern,19,6,3,0,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D10_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D10_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D10_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D10_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D10_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D20_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D20_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D20_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D20_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,D20_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,G10_geometry,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,G10_geometry,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,G10_geometry,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,G10_geometry,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,G10_geometry,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,P_pattern,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,P_pattern,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,P_pattern,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,P_pattern,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.05,P_pattern,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D10_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D10_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D10_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D10_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D10_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D20_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D20_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D20_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D20_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,D20_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,G10_geometry,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,G10_geometry,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,G10_geometry,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,G10_geometry,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,G10_geometry,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,P_pattern,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,P_pattern,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,P_pattern,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,P_pattern,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.1,P_pattern,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D10_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D10_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D10_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D10_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D10_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D20_distribution,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D20_distribution,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D20_distribution,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D20_distribution,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,D20_distribution,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,G10_geometry,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,G10_geometry,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,G10_geometry,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,G10_geometry,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,G10_geometry,19,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,P_pattern,10,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,P_pattern,12,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,P_pattern,15,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,P_pattern,18,4,1,0.5,0,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,0.2,P_pattern,19,4,1,0.5,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D10_distribution,10,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D10_distribution,12,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D10_distribution,15,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D10_distribution,18,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D10_distribution,19,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D20_distribution,10,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D20_distribution,12,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D20_distribution,15,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D20_distribution,18,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,D20_distribution,19,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,G10_geometry,10,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,G10_geometry,12,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,G10_geometry,15,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,G10_geometry,18,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,G10_geometry,19,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,P_pattern,10,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,P_pattern,12,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,P_pattern,15,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,P_pattern,18,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.05,P_pattern,19,5,0,1,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D10_distribution,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D10_distribution,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D10_distribution,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D10_distribution,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D10_distribution,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D20_distribution,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D20_distribution,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D20_distribution,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D20_distribution,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,D20_distribution,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,G10_geometry,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,G10_geometry,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,G10_geometry,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,G10_geometry,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,G10_geometry,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,P_pattern,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,P_pattern,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,P_pattern,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,P_pattern,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.1,P_pattern,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D10_distribution,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D10_distribution,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D10_distribution,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D10_distribution,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D10_distribution,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D20_distribution,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D20_distribution,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D20_distribution,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D20_distribution,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,D20_distribution,19,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,G10_geometry,10,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,G10_geometry,12,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,G10_geometry,15,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,G10_geometry,18,5,1,0.6,0,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,manual,0.2,G10_geometry,19,5,1,0.6,0,
